src,dst,exp,seed,spazio,terna,ratio,in_domain,metodo,bal_acc,n_target,unseen_proto_h,unseen_state_h,roc_auc_target,frazione_attacchi,budget,normali
ton,bot,ton->bot,47,ricco,ton+bot+unsw,1.0,False,rifit completo n=8,0.7990499205287311,200477,0.0002643694787930785,0.0,,,8.0,
ton,bot,ton->bot,47,ricco,ton+bot+unsw,1.0,False,32 etichette,0.6463799315364469,200477,0.0002643694787930785,0.0,,,32.0,1.0
ton,bot,ton->bot,47,ricco,ton+bot+unsw,1.0,False,rifit completo n=32,0.7151538635547334,200477,0.0002643694787930785,0.0,,,32.0,
ton,bot,ton->bot,47,ricco,ton+bot+unsw,1.0,False,128 etichette,0.6698139085125777,200477,0.0002643694787930785,0.0,,,128.0,1.0
ton,bot,ton->bot,47,ricco,ton+bot+unsw,1.0,False,rifit completo n=128,0.7759425554554873,200477,0.0002643694787930785,0.0,,,128.0,
ton,unsw,ton->unsw,47,ricco,ton+bot+unsw,1.0,False,non adattato,0.2181080250341684,257673,0.1626712926849146,0.0,0.2730645164555183,0.6390774353541117,,
ton,unsw,ton->unsw,47,ricco,ton+bot+unsw,1.0,False,8 etichette,0.6763124284962807,257673,0.1626712926849146,0.0,,,8.0,2.0
ton,unsw,ton->unsw,47,ricco,ton+bot+unsw,1.0,False,rifit completo n=8,0.7391597085981785,257673,0.1626712926849146,0.0,,,8.0,
ton,unsw,ton->unsw,47,ricco,ton+bot+unsw,1.0,False,32 etichette,0.763892977377244,257673,0.1626712926849146,0.0,,,32.0,14.0
ton,unsw,ton->unsw,47,ricco,ton+bot+unsw,1.0,False,rifit completo n=32,0.7548547182852481,257673,0.1626712926849146,0.0,,,32.0,
ton,unsw,ton->unsw,47,ricco,ton+bot+unsw,1.0,False,128 etichette,0.7767129024710995,257673,0.1626712926849146,0.0,,,128.0,45.0
ton,unsw,ton->unsw,47,ricco,ton+bot+unsw,1.0,False,rifit completo n=128,0.779506037187206,257673,0.1626712926849146,0.0,,,128.0,
ton,ton,ton->ton,48,ricco,ton+bot+unsw,1.0,True,non adattato,0.9700695302555187,42209,0.0,0.0,0.9911821897606258,0.7630837025278969,,
ton,bot,ton->bot,48,ricco,ton+bot+unsw,1.0,False,non adattato,0.5045633333333333,200477,0.00028432189228689577,0.0,0.43588789308176107,0.9976206746908622,,
ton,bot,ton->bot,48,ricco,ton+bot+unsw,1.0,False,8 etichette,,200477,0.00028432189228689577,0.0,,,8.0,0.0
ton,bot,ton->bot,48,ricco,ton+bot+unsw,1.0,False,32 etichette,,200477,0.00028432189228689577,0.0,,,32.0,0.0
ton,bot,ton->bot,48,ricco,ton+bot+unsw,1.0,False,128 etichette,,200477,0.00028432189228689577,0.0,,,128.0,0.0
ton,unsw,ton->unsw,48,ricco,ton+bot+unsw,1.0,False,non adattato,0.22332171069037504,257673,0.1626712926849146,0.0,0.2768582428819996,0.6390774353541117,,
ton,unsw,ton->unsw,48,ricco,ton+bot+unsw,1.0,False,8 etichette,0.677199938713604,257673,0.1626712926849146,0.0,,,8.0,4.0
ton,unsw,ton->unsw,48,ricco,ton+bot+unsw,1.0,False,rifit completo n=8,0.7226120597103359,257673,0.1626712926849146,0.0,,,8.0,
ton,unsw,ton->unsw,48,ricco,ton+bot+unsw,1.0,False,32 etichette,0.7442171331275351,257673,0.1626712926849146,0.0,,,32.0,9.0
ton,unsw,ton->unsw,48,ricco,ton+bot+unsw,1.0,False,rifit completo n=32,0.7844102057648131,257673,0.1626712926849146,0.0,,,32.0,
ton,unsw,ton->unsw,48,ricco,ton+bot+unsw,1.0,False,128 etichette,0.7702905529303689,257673,0.1626712926849146,0.0,,,128.0,40.0
ton,unsw,ton->unsw,48,ricco,ton+bot+unsw,1.0,False,rifit completo n=128,0.805305593073059,257673,0.1626712926849146,0.0,,,128.0,
