accuracy,balanced_accuracy,precision,recall,f1,mcc,roc_auc,pr_auc,tn,fp,fn,tp,fpr,fnr,model,seed,fold,task
0.9961145727214576,0.9963853596820764,0.9990344784626406,0.9958707193641528,0.9974500901797376,0.9893137251161188,0.9997537520568786,0.9999070119217256,9969,31,133,32076,0.0031,0.0041292806358471,"KAN(cat,ML)",42,2,binary
0.9968016299841266,0.9968700208016392,0.9990664094105932,0.9967400416032786,0.997901869667252,0.9911890330734292,0.9997131857555344,0.9998500789358842,9970,30,105,32104,0.003,0.0032599583967214,"KAN(cat,ML)",42,3,binary
0.995877558756634,0.99574739195231,0.9985991781845348,0.99599478390462,0.9972952807312068,0.9886466189084832,0.9997869225037256,0.9999327011411712,9955,45,129,32079,0.0045,0.00400521609538,"KAN(cat,ML)",42,4,binary
0.996138172858226,0.9959871087928464,0.9986617285487536,0.996274217585693,0.9974665443976436,0.989360376323859,0.9996090350223548,0.9998579702800796,9957,43,120,32088,0.0043,0.003725782414307,"KAN(cat,ML)",42,5,binary
0.9962567224999408,0.996271643019032,0.9988482490272372,0.996243286038064,0.9975440669008612,0.9896920689440236,0.9997503523859792,0.9999178435045056,9963,37,121,32088,0.0037,0.0037567139619361,"KAN(cat,ML)",43,1,binary
0.9963041057594352,0.996475072184793,0.9990036429305352,0.9961501443695862,0.9975748530920624,0.9898285067622768,0.9997855350988852,0.999928448469732,9968,32,124,32085,0.0032,0.0038498556304138,"KAN(cat,ML)",43,2,binary
0.99651733042716,0.9962010680244652,0.9986314152410576,0.9968021360489304,0.9977159371649652,0.9903949526100556,0.9998578223477907,0.9999549054132753,9956,44,103,32106,0.0044,0.0031978639510695,"KAN(cat,ML)",43,3,binary
0.9967304776345716,0.9971681569796323,0.999377141077546,0.9963363139592648,0.9978544108958612,0.991008417392764,0.9998477707401888,0.9999433180162388,9980,20,118,32090,0.002,0.0036636860407352,"KAN(cat,ML)",43,4,binary
0.9961618650492796,0.9958302533532042,0.9985066268433824,0.9964605067064084,0.9974825174825176,0.9894184054642188,0.9998320386239444,0.9999475376041296,9952,48,114,32094,0.0048,0.0035394932935916,"KAN(cat,ML)",43,5,binary
0.9963751806486768,0.996556119407619,0.9990348091412916,0.996212238815238,0.9976215275078892,0.9900237308733352,0.999780927691018,0.999930090861102,9969,31,122,32087,0.0031,0.003787761184762,"KAN(cat,ML)",44,1,binary
0.99651733042716,0.9962700208016392,0.9986934610838052,0.9967400416032786,0.9977157951985084,0.990397306364195,0.9997926821695798,0.9999334185177816,9958,42,105,32104,0.0042,0.0032599583967214,"KAN(cat,ML)",44,2,binary
0.9968253216138738,0.9965752569157688,0.9987870494199608,0.9970505138315378,0.997918026164507,0.9912434024163552,0.9998174174920051,0.999941253309914,9961,39,95,32114,0.0039,0.0029494861684622,"KAN(cat,ML)",44,3,binary
0.996398786959818,0.996192349726776,0.99869321717486,0.996584699453552,0.9976378442220426,0.9900734141954224,0.999786612021858,0.9999296588055736,9958,42,110,32098,0.0042,0.003415300546448,"KAN(cat,ML)",44,4,binary
0.9959012509476876,0.9962800546448088,0.9990652749649478,0.9955601092896176,0.9973096123042472,0.9887352146054896,0.9997044492051664,0.9999084126531286,9970,30,143,32065,0.003,0.0044398907103825,"KAN(cat,ML)",44,5,binary
