accuracy,balanced_accuracy,precision,recall,f1,mcc,roc_auc,pr_auc,tn,fp,fn,tp,fpr,fnr,model,seed,dst,fit_seconds,n_train,n_test,features,unseen_proto_h,unseen_state_h,ratio,variant,n_normal,n_attack,n_per_domain,n_joint,train_pool_ton_normal,train_pool_bot_normal,train_pool_ton_attack,train_pool_bot_attack
0.996444074934749,0.9982218072272733,1.0,0.9964436144545467,0.9982186396251291,0.18710475439523447,0.9998279452943233,0.9999999742525798,95,0,2609,731001,0.0,0.0035563855454533062,LightGBM,42,bot,10.1,4584,733705,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.5222588319303924,0.5014558549367535,0.6402450543815615,0.5762450432068402,0.6065615162120268,0.002828976778529262,0.46662350360822613,0.6028648445693007,39680,53320,69781,94892,0.5733333333333334,0.4237549567931598,LightGBM,42,unsw,13.7,4584,257673,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.8906359230224288,0.5323444499981955,0.9393857973091314,0.94397,0.9416723195403216,0.06693225427662403,0.525829357609441,0.9508381885001538,3345,24364,22412,377588,0.8792811000036089,0.05603,LightGBM,42,cic,19.7,4584,427709,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.9844109076263357,0.9728230805054487,0.9848778238819733,0.9948461610108976,0.9898368960830347,0.9566186366381596,0.9961249371293739,0.9984560236630362,9508,492,166,32043,0.0492,0.005153838989102425,XGBoost,42,ton,0.5,4584,42209,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.998454419691838,0.9834396807711541,0.9999959043362158,0.9984583089107292,0.9992265151163774,0.26968389200642345,0.999779367927459,0.9999999679460291,92,3,1131,732479,0.031578947368421054,0.001541691089270866,XGBoost,42,bot,2.9,4584,733705,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.48249525561467443,0.4866744002728379,0.6263043302959439,0.47164987581449297,0.5380850275215374,-0.025617425187594373,0.5012688997073314,0.6165882564822703,46658,46342,87005,77668,0.49830107526881723,0.5283501241855071,XGBoost,42,unsw,4.0,4584,257673,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.870554512530716,0.4990193572485474,0.9350869706832167,0.92586,0.9304506107005438,-0.0018440664556469517,0.561880492394168,0.9593871794391379,2000,25709,29656,370344,0.9278212855029052,0.07414,XGBoost,42,cic,5.7,4584,427709,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.9586344144613708,0.9235600624049178,0.9570592648162041,0.9902201248098358,0.9733573412274544,0.8835767224479651,0.9883559921140054,0.9958444804830092,8569,1431,315,31894,0.1431,0.00977987519016424,MLP(16),42,ton,0.3,4584,42209,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.9958048534492746,0.9558023444265166,0.9999890493164035,0.9958152151688227,0.9978977678638508,0.15846717115661507,0.9877290601129669,0.9999981990399238,87,8,3070,730540,0.08421052631578947,0.004184784831177329,MLP(16),42,bot,1.9,4584,733705,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.3169909148416792,0.30635046454723663,0.45465252295415576,0.3446041549009249,0.39205214741940053,-0.3721962453898182,0.37928080668700936,0.5804067102390176,24933,68067,107926,56747,0.7319032258064516,0.6553958450990751,MLP(16),42,unsw,2.6,4584,257673,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.8357668414739928,0.4786571659929986,0.9323149371761794,0.888925,0.9101030991164395,-0.03380909577165935,0.4171891489678443,0.9415307961206167,1895,25814,44430,355570,0.9316106680140027,0.111075,MLP(16),42,cic,3.7,4584,427709,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.9391362031794167,0.947467007668664,0.9879172976888128,0.931634015337328,0.9589505137177828,0.8471191716998687,0.9790868530534944,0.9892788901466927,9633,367,2202,30007,0.0367,0.06836598466267192,"KAN(cat,1L)",43,ton,0.2,4584,42209,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.995413688062641,0.9819191180743533,0.9999958918234964,0.9954171835171276,0.9977012844798789,0.16021431904596342,0.9985439703728999,0.9999998077155686,92,3,3362,730248,0.031578947368421054,0.0045828164828723705,"KAN(cat,1L)",43,bot,3.3,4584,733705,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.40692660853096757,0.4737174941815285,0.5910725261216964,0.2335962786856376,0.3348552576027299,-0.05810391779409006,0.5247770694662456,0.6199888510956946,66387,26613,126206,38467,0.28616129032258064,0.7664037213143624,"KAN(cat,1L)",43,unsw,4.6,4584,257673,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.8563065074618491,0.49180492953552996,0.9341259928547797,0.910565,0.9221950320985529,-0.014213661083444781,0.5194323280793245,0.9345207971948817,2024,25685,35774,364226,0.92695514092894,0.089435,"KAN(cat,1L)",43,cic,6.6,4584,427709,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.983889691771897,0.9807214179266664,0.9921023880131107,0.9867428358533329,0.989415353963016,0.9557710187473669,0.9953343242571953,0.9981629873383457,9747,253,427,31782,0.0253,0.013257164146667081,"KAN(cat,ML)",43,ton,1.9,4584,42209,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.9967998037358339,0.9931372183269613,0.9999986325048136,0.9968007524433964,0.9983971317669642,0.19488176943558017,0.9998101816611292,0.9999999726781116,94,1,2347,731263,0.010526315789473684,0.003199247556603645,"KAN(cat,ML)",43,bot,5.7,4584,733705,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.4107221167914372,0.45106141692734947,0.5729422464756707,0.3060368123493226,0.3989660891490819,-0.09913657121104288,0.5239810121577537,0.621689938251925,55436,37564,114277,50396,0.4039139784946237,0.6939631876506774,"KAN(cat,ML)",43,unsw,7.2,4584,257673,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.9007923611614439,0.5457015383088527,0.9410586354575776,0.95365,0.9473124795120643,0.10108304424779756,0.49652479198996713,0.9325822594614153,3817,23892,18540,381460,0.8622469233822946,0.04635,"KAN(cat,ML)",43,cic,9.5,4584,427709,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.9607666611386197,0.9606747260082587,0.9873975050250454,0.9608494520165172,0.9739425981873112,0.8959997136809877,0.9826758778602254,0.9919915031185309,9605,395,1261,30948,0.0395,0.03915054798348288,DecisionTree(d=5),43,ton,0.1,4584,42209,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.9824916008477521,0.9912446667848039,1.0,0.9824893335696079,0.9911673338494775,0.08492622228907688,0.9992372470960119,0.9999998395609843,95,0,12846,720764,0.0,0.01751066643039217,DecisionTree(d=5),43,bot,1.3,4584,733705,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
0.3854264901638899,0.43806610872808927,0.541740487082529,0.2488203894991893,0.34101378653139525,-0.1306382279870149,0.24759135295762752,0.5819336192891642,58340,34660,123699,40974,0.37268817204301075,0.7511796105008107,DecisionTree(d=5),43,unsw,1.9,4584,257673,"payload_mean,bytes_total,byte_rate,flow_rate,duration,pkts_total",0.0,0.0,5.0,cat,382,1910,2292,4584,40000,382,128834,2934435
