model,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,precision_mean,precision_std,recall_mean,recall_std,f1_mean,f1_std,mcc_mean,mcc_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,tn_mean,tn_std,fp_mean,fp_std,fn_mean,fn_std,tp_mean,tp_std,fpr_mean,fpr_std,fnr_mean,fnr_std,n_runs
LightGBM,0.998681153146281,0.00018058218226609004,0.9983474853682057,0.00026609901158498774,0.9992898507236635,0.00015775488847462782,0.9989816374030782,0.0001841340948383205,0.9991357059190418,0.00011835930909055896,0.9963541143195886,0.0004990717993876289,0.9999814134265864,8.947440609161341e-06,0.9999943651644533,2.5801602065190137e-06,9977.133333333333,5.083118652766345,22.866666666666667,5.083118652765766,32.8,5.930550444219202,32175.8,6.143521558752629,0.0022866666666666664,0.0005083118652765764,0.001018362596921741,0.00018413409483833987,15
XGBoost,0.9983052424367705,0.0001911937051599747,0.997489796366566,0.00035092191472362196,0.998739894312344,0.00021816092307513194,0.9990395927331319,0.00015186920450861472,0.9988897026740863,0.0001252055378981673,0.9953116097456717,0.0005293043871823511,0.9999737678554916,9.195390908817336e-06,0.9999918785336506,2.8384506191185856e-06,9959.4,7.038668705291864,40.6,7.038668705292013,30.933333333333334,4.891197146283261,32177.666666666668,5.191568255583635,0.00406,0.0007038668705292012,0.0009604072668680413,0.00015186920450858507,15
MLP(16),0.9945745709852687,0.0014254268095232208,0.993427237183318,0.0013807166193842049,0.9972779001569293,0.0005969014491190847,0.9956078076999693,0.0016657753738569682,0.9964415066032928,0.0009377262159350314,0.9850397731221702,0.003892148787725523,0.9993451364056316,0.00018291550851528643,0.999779982461025,7.156803708953452e-05,9912.466666666667,19.227460521224284,87.53333333333333,19.227460521224273,141.46666666666667,53.653473681535644,32067.133333333335,53.46142356432195,0.008753333333333333,0.0019227460521224274,0.004392192300030655,0.0016657753738569519,15
DecisionTree(d=5),0.9915562230409295,0.0006157183739695437,0.9918907944099021,0.000691416692636555,0.9976651735954686,0.0005020606238761318,0.9912549221531374,0.0009451476535777618,0.9944493328049887,0.0004069142536496809,0.9769057763822923,0.0016501988562309259,0.9967103343420172,0.0002504488553944685,0.9981117765681041,0.0001534589540740791,9925.266666666666,16.153136213249795,74.73333333333333,16.15313621325003,281.6666666666667,30.441200151549,31926.933333333334,30.49933644867694,0.0074733333333333336,0.0016153136213250027,0.008745077846862603,0.0009451476535777578,15
"KAN(cat,1L)",0.9751124975589149,0.0009744697295961435,0.9765378031275087,0.0008802631516855205,0.9934271526139856,0.00044056661470472943,0.9738289395883508,0.0012572151618678318,0.9835299692206668,0.000653782250791795,0.9334257528410699,0.0024815081458058894,0.9957971824540341,0.00020050954466034875,0.9984854877622665,9.464285435238432e-05,9792.466666666667,14.029900043766952,207.53333333333333,14.02990004376707,842.9333333333333,40.49597275685337,31365.666666666668,40.399198483327766,0.020753333333333335,0.0014029900043767073,0.02617106041164916,0.0012572151618678233,15
