accuracy,balanced_accuracy,precision,recall,f1,mcc,roc_auc,pr_auc,tn,fp,fn,tp,fpr,fnr,model,seed,fit_seconds,n_train,n_test,features,exp,fold,variant,ratio,train_pos_rate,test_pos_rate
0.9716174275628421,0.9652677636685398,0.9853507371584186,0.9773355273370797,0.9813267660078558,0.9223389170017826,0.9895783104101339,0.9947350600798448,9532,468,730,31479,0.0468,0.022664472662920303,DecisionTree(d=5),43,0.4,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,1,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9942666256011751,0.9923819305163153,0.9965207666739151,0.9959638610326307,0.9962422360248447,0.9841538038671592,0.9996703654258127,0.9998907800094123,9888,112,130,32079,0.0112,0.0040361389673693685,LightGBM,43,2.8,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,1,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9920396124049373,0.9857512527554411,0.9919128314350094,0.997702505510882,0.9947992446521995,0.9779156085325028,0.9992386382688069,0.9997306832748492,9738,262,74,32135,0.0262,0.0022974944891179486,XGBoost,43,1.7,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,1,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9788907578952356,0.9643449082554565,0.9805732875030689,0.9919898165109131,0.9862485145000232,0.9411454271267286,0.994216644416157,0.9979632668627527,9367,633,258,31951,0.0633,0.008010183489086902,MLP(16),43,9.1,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,1,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9547963704423227,0.9537633301251203,0.9845833999680154,0.9557266602502407,0.9699404480574724,0.8805028257983424,0.9811444378900307,0.9919563049537321,9518,482,1426,30783,0.0482,0.04427333974975938,"KAN(cat,1L)",43,7.4,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,2,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9704802293349759,0.9649708233723493,0.9857245944843598,0.9754416467446987,0.9805561624169034,0.9195102964076796,0.9886751777453506,0.9946279842131368,9545,455,791,31418,0.0455,0.024558353255301313,DecisionTree(d=5),43,0.4,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,2,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9933900353005283,0.9922557499456673,0.9969185756972112,0.9944114998913347,0.9956634595955671,0.9817835727193382,0.999577807445124,0.9998576285376003,9901,99,180,32029,0.0099,0.00558850010866528,LightGBM,43,2.7,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,2,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9914947049207515,0.9854631624701171,0.9919678714859438,0.9969263249402341,0.9944409173260658,0.9764006662304929,0.9992378574311528,0.9997370381186284,9740,260,99,32110,0.026,0.003073675059765904,XGBoost,43,1.6,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,2,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9784643085597858,0.9657893026793753,0.9820427524179142,0.9898786053587506,0.9859451101662157,0.9400422714669157,0.9944468937253562,0.9979121400594473,9417,583,326,31883,0.0583,0.01012139464124934,MLP(16),43,9.6,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,2,nocat,50.0,0.7630808960280512,0.7630837025278969
0.955270203037267,0.9541427551305536,0.9846552220197564,0.9562855102611072,0.9702630335485903,0.8816583995915006,0.9826719022633427,0.993458879123409,9520,480,1408,30801,0.048,0.04371448973889286,"KAN(cat,1L)",43,7.7,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,3,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9719017271198086,0.9664193858859325,0.98620819358681,0.976838771771865,0.9815011230346893,0.9232820199291631,0.9899250209568756,0.99532871517509,9560,440,746,31463,0.044,0.023161228228134993,DecisionTree(d=5),43,0.3,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,3,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9950247577530859,0.9938785013505542,0.9974195554173791,0.9960570027011084,0.9967378134029267,0.9862649697843223,0.9997379024496259,0.9999149626853452,9917,83,127,32082,0.0083,0.003942997298891614,LightGBM,43,2.7,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,3,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9921817621834206,0.986016776366854,0.9920661871391967,0.997733552733708,0.9948917990155104,0.9783111798138105,0.9993389145890901,0.9997668092659784,9743,257,73,32136,0.0257,0.00226644726629203,XGBoost,43,1.7,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,3,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9746736478002321,0.9604095082119904,0.9794604914700992,0.9875190164239809,0.9834732464480621,0.92945213468199,0.9907918594181749,0.9965329607191575,9333,667,402,31807,0.0667,0.012480983576019126,MLP(16),43,2.8,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,3,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9580411296436695,0.9566134376552409,0.9852992761248764,0.9593268753104819,0.972139632199097,0.8885555941738821,0.9833317343517138,0.9933062488141366,9539,461,1310,30898,0.0461,0.040673124689518135,"KAN(cat,1L)",43,8.3,168835,42208,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,4,nocat,50.0,0.7630822992862855,0.7630780894617134
0.9728250568612585,0.9670934177844015,0.9862854995772928,0.9779868355688028,0.9821186374620001,0.9256828080174296,0.9896434596994537,0.9947381321470585,9562,438,709,31499,0.0438,0.02201316443119722,DecisionTree(d=5),43,0.3,168835,42208,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,4,nocat,50.0,0.7630822992862855,0.7630780894617134
0.9944086429112965,0.9928542473919524,0.996860819295083,0.9958084947839047,0.9963343791743033,0.9845568565239465,0.9996549863387978,0.9998748412394978,9899,101,135,32073,0.0101,0.00419150521609538,LightGBM,43,2.8,168835,42208,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,4,nocat,50.0,0.7630822992862855,0.7630780894617134
0.9931766489764974,0.9885304520615996,0.9937202252057168,0.9973609041231992,0.9955372361855765,0.9810815432940654,0.9994291666666666,0.9997993601228846,9797,203,85,32123,0.0203,0.002639095876800795,XGBoost,43,1.7,168835,42208,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,4,nocat,50.0,0.7630822992862855,0.7630780894617134
0.9801459438968916,0.9674429706905117,0.9825559931085405,0.9915859413810233,0.9870503152429225,0.9447060773000119,0.9952450353949329,0.998283621571269,9433,567,271,31937,0.0567,0.008414058618976651,MLP(16),43,13.3,168835,42208,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,4,nocat,50.0,0.7630822992862855,0.7630780894617134
0.9557666793025019,0.9550886487829111,0.9852230929154006,0.9563772975658221,0.9705859184220063,0.883101172551486,0.9829205740809736,0.9936113314250581,9538,462,1405,30803,0.0462,0.043622702434177846,"KAN(cat,1L)",43,7.5,168835,42208,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,payload_mean_dst,bytes_dst,flow_rate,pkts_total",ton->ton,5,nocat,50.0,0.7630822992862855,0.7630780894617134
0.9727065959059894,0.9672916045702931,0.9865271337260308,0.9775832091405862,0.9820348075603518,0.9254346067395355,0.9906232038623944,0.9954572021537869,9570,430,722,31486,0.043,0.02241679085941381,DecisionTree(d=5),43,0.4,168835,42208,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,payload_mean_dst,bytes_dst,flow_rate,pkts_total",ton->ton,5,nocat,50.0,0.7630822992862855,0.7630780894617134
0.994337566338135,0.9927387232985594,0.9967987567987568,0.9957774465971188,0.9962878399577528,0.9843598341573132,0.9996804163561848,0.9998924027579447,9897,103,136,32072,0.0103,0.004222553402881272,LightGBM,43,2.8,168835,42208,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,payload_mean_dst,bytes_dst,flow_rate,pkts_total",ton->ton,5,nocat,50.0,0.7630822992862855,0.7630780894617134
0.9918972706595905,0.986140735221063,0.9923366911810148,0.9970814704421261,0.9947034226420939,0.9775214486519499,0.9993154682066567,0.9997610588329655,9752,248,94,32114,0.0248,0.00291852955787382,XGBoost,43,1.8,168835,42208,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,payload_mean_dst,bytes_dst,flow_rate,pkts_total",ton->ton,5,nocat,50.0,0.7630822992862855,0.7630780894617134
0.9815911675511751,0.970734302036761,0.9846125381602886,0.9913686040735221,0.9879790213035877,0.948797909578207,0.9953885416666667,0.9983206103839972,9501,499,278,31930,0.0499,0.008631395926477894,MLP(16),43,12.2,168835,42208,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,payload_mean_dst,bytes_dst,flow_rate,pkts_total",ton->ton,5,nocat,50.0,0.7630822992862855,0.7630780894617134
0.955388661186003,0.9548754245707721,0.9852470558115719,0.9558508491415443,0.9703263627338198,0.8822159157498354,0.9822688705020336,0.9932322689146896,9539,461,1422,30787,0.0461,0.044149150858455714,"KAN(cat,1L)",44,7.2,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,1,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9721149517875335,0.9667659567201714,0.9863949843260188,0.9769319134403428,0.9816406432794147,0.9238770491616279,0.9903748765872895,0.9954421131499198,9566,434,743,31466,0.0434,0.02306808655965724,DecisionTree(d=5),44,0.4,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,1,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9948826079746026,0.9935785013505543,0.997233533306394,0.9960570027011084,0.9966449207828518,0.9858684656925557,0.999701813157813,0.999901392305514,9911,89,127,32082,0.0089,0.003942997298891614,LightGBM,44,2.8,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,1,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9919685375156957,0.9859460166413114,0.9921247683755404,0.9973920332826228,0.9947514282617783,0.9777178703593234,0.999334224906082,0.9997625327664427,9745,255,84,32125,0.0255,0.0026079667173771305,XGBoost,44,1.8,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,1,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9790802909332132,0.9663308221304605,0.9821758404137422,0.9905616442609209,0.9863509189556829,0.9417446930757426,0.9944509314166848,0.9979457349857237,9421,579,304,31905,0.0579,0.009438355739079139,MLP(16),44,6.8,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,1,nocat,50.0,0.7630808960280512,0.7630837025278969
0.952237674429624,0.9530176425843708,0.9853711860592226,0.9515352851687416,0.9681576952236542,0.8748906140229349,0.9805820904095128,0.9928143844449688,9545,455,1561,30648,0.0455,0.048464714831258346,"KAN(cat,1L)",44,6.7,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,2,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9722807931957639,0.9669090983886491,0.9864284594891083,0.9771181967772983,0.9817512555760053,0.9243121327528535,0.9899986665217796,0.9951028337859001,9567,433,737,31472,0.0433,0.022881803222701728,DecisionTree(d=5),44,0.4,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,2,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9937217181169893,0.9923006985625136,0.9967653645185369,0.9950013971250272,0.9958825997110051,0.9826771253937815,0.9995336148281535,0.9998199924260629,9896,104,161,32048,0.0104,0.004998602874972833,LightGBM,44,2.9,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,2,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9914236300315099,0.9853821152472911,0.9919367295869504,0.9968642304945823,0.9943943757936139,0.9762031299622087,0.999094254711416,0.9996548313416661,9739,261,101,32108,0.0261,0.0031357695054177403,XGBoost,44,1.7,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,2,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9798621147148713,0.9662570027011084,0.9816902706522073,0.9921140054022167,0.9868746139592341,0.943883112147509,0.993542738054581,0.9974145610537498,9404,596,254,31955,0.0596,0.007885994597783228,MLP(16),44,7.6,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,2,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9554597360752446,0.9544738023533794,0.9848450938389232,0.956347604706759,0.9703871719749236,0.882196059617801,0.9823424042969356,0.9932904092328949,9526,474,1406,30803,0.0474,0.04365239529324102,"KAN(cat,1L)",44,6.9,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,3,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9714515861546116,0.9655038622745196,0.9856516290726817,0.9768077245490391,0.9812097490994713,0.9219850522346253,0.9892639293365209,0.9945519065623545,9542,458,747,31462,0.0458,0.023192275450960913,DecisionTree(d=5),44,0.4,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,3,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9939823260442086,0.9921956471793598,0.9965194692190559,0.9955912943587196,0.9960551655587998,0.9833760945937907,0.9997345400353937,0.9999118551067303,9888,112,142,32067,0.0112,0.004408705641280387,LightGBM,44,2.8,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,3,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9912814802530266,0.9841857291440281,0.9909643198569094,0.9976714582880561,0.9943065783773748,0.9758057800470655,0.9992546151696732,0.9997357916112088,9707,293,75,32134,0.0293,0.0023285417119438667,XGBoost,44,1.7,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,3,nocat,50.0,0.7630808960280512,0.7630837025278969
0.9791039825629605,0.9645880499239343,0.9806671372019516,0.9921760998478686,0.9863880486449781,0.9417416636856872,0.9946974199757832,0.9981014697754271,9370,630,252,31957,0.063,0.007823900152131393,MLP(16),44,10.6,168834,42209,"bytes_total,bytes_src,payload_mean_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,3,nocat,50.0,0.7630808960280512,0.7630837025278969
0.956027293404094,0.9548457029309488,0.9848562300319489,0.9570914058618977,0.970775335390817,0.8835502155756841,0.9821729352955788,0.992317446825377,9526,474,1382,30826,0.0474,0.042908594138102336,"KAN(cat,1L)",44,7.3,168835,42208,"bytes_total,payload_mean_src,bytes_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,4,nocat,50.0,0.7630822992862855,0.7630780894617134
0.9719484457922669,0.9664845504222553,0.9862391072660022,0.9768691008445107,0.9815317423178911,0.9234111513021901,0.9890027881271733,0.9943632806894496,9561,439,745,31463,0.0439,0.02313089915548932,DecisionTree(d=5),44,0.4,168835,42208,"bytes_total,payload_mean_src,bytes_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,4,nocat,50.0,0.7630822992862855,0.7630780894617134
0.9938637225170583,0.9925661450571286,0.9969203969266184,0.9950322901142573,0.995975448683086,0.9830726946687464,0.9996803076875309,0.9998922257244661,9901,99,160,32048,0.0099,0.004967709885742673,LightGBM,44,2.8,168835,42208,"bytes_total,payload_mean_src,bytes_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,4,nocat,50.0,0.7630822992862855,0.7630780894617134
0.9930581880212282,0.9889354942871336,0.9941473384324776,0.9967709885742673,0.9954574347684532,0.9807603160168716,0.9994800018628912,0.9998200484113127,9811,189,104,32104,0.0189,0.003229011425732737,XGBoost,44,1.8,168835,42208,"bytes_total,payload_mean_src,bytes_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,4,nocat,50.0,0.7630822992862855,0.7630780894617134
0.9778951857467779,0.9635893442622951,0.9804590284818877,0.9907786885245902,0.9855918461894835,0.9383801155893354,0.9937656638102335,0.9977263889158546,9364,636,297,31911,0.0636,0.009221311475409836,MLP(16),44,8.6,168835,42208,"bytes_total,payload_mean_src,bytes_src,byte_asymmetry,byte_rate,pkt_asymmetry,bytes_dst,payload_mean_dst,flow_rate,pkts_total",ton->ton,4,nocat,50.0,0.7630822992862855,0.7630780894617134
0.9767195262401102,0.988358239879827,1.0,0.976716479759654,0.9882211129017465,0.07388328833752186,0.9970622335944626,0.9999996100553413,96,0,17081,716528,0.0,0.023283520240346016,"KAN(cat,1L)",42,3.3,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,pkts_src",bot->bot,1,nocat,50.0,0.9803921568627451,0.9998691572225895
0.9882186982506593,0.9941085782753483,1.0,0.9882171565506966,0.9940736637290943,0.10418521563360574,0.9997223202914177,0.9999999611502393,96,0,8644,724965,0.0,0.011782843449303375,"KAN(cat,ML)",42,8.5,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,pkts_src",bot->bot,1,nocat,50.0,0.9803921568627451,0.9998691572225895
0.9843983617393912,0.9869905082839314,0.9999986152729851,0.9843976832345296,0.9921368235294926,0.0895321051672228,0.9940340963306066,0.9999984743892583,95,1,11446,722163,0.010416666666666666,0.015602316765470435,DecisionTree(d=5),42,0.3,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,pkts_src",bot->bot,1,nocat,50.0,0.9803921568627451,0.9998691572225895
0.9901745251838273,0.9898789679402333,0.999998623351808,0.9901746025471334,0.9950623659684755,0.1128879446162314,0.999602372483162,0.9999999409589531,95,1,7208,726401,0.010416666666666666,0.009825397452866582,LightGBM,42,7.7,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,pkts_src",bot->bot,1,nocat,50.0,0.9803921568627451,0.9998691572225895
0.9997301367715907,0.9686191401005168,0.9999918191821091,0.9997382802010335,0.9998650336188986,0.5469103516011276,0.9996628327101585,0.9999999492064662,90,6,192,733417,0.0625,0.0002617197989664794,XGBoost,42,2.6,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,pkts_src",bot->bot,1,nocat,50.0,0.9803921568627451,0.9998691572225895
0.9998609795490013,0.7812091062814115,0.9999427473892127,0.999918212562823,0.999930479825518,0.5161166797269964,0.97118865005064,0.9999719522255806,54,42,60,733549,0.4375,8.178743717702481e-05,MLP(16),42,1.2,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,flow_rate,duration,pkt_asymmetry,pkts_total,pkts_src",bot->bot,1,nocat,50.0,0.9803921568627451,0.9998691572225895
0.9753116034373488,0.9824465345867712,0.9999986023701007,0.9753097358402092,0.9874998792358876,0.07094341623248585,0.9965318221854785,0.9999995389589476,95,1,18113,715496,0.010416666666666666,0.024690264159790844,"KAN(cat,1L)",42,3.1,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",bot->bot,2,nocat,50.0,0.9803921568627451,0.9998691572225895
0.989640250509401,0.9896117956454551,0.999998622608504,0.9896402579575768,0.9947924766668562,0.10994467410996606,0.9993349233038309,0.9999999102301766,95,1,7600,726009,0.010416666666666666,0.010359742042423143,"KAN(cat,ML)",42,7.7,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",bot->bot,2,nocat,50.0,0.9803921568627451,0.9998691572225895
0.9846164330350754,0.9923072099715243,1.0,0.9846144199430487,0.9922475721720329,0.09112558817584075,0.9989564292195616,0.9999997933875828,96,0,11287,722322,0.0,0.015385580056951318,DecisionTree(d=5),42,0.3,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",bot->bot,2,nocat,50.0,0.9803921568627451,0.9998691572225895
0.9898160704915463,0.9792844135977067,0.9999958685823591,0.9898188271954134,0.9948813223068028,0.10855799894142547,0.9994315489132041,0.9999999200644186,93,3,7469,726140,0.03125,0.010181172804586639,LightGBM,42,6.4,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",bot->bot,2,nocat,50.0,0.9803921568627451,0.9998691572225895
0.9997464921187671,0.9738349706155913,0.9999931827447088,0.999753274564516,0.9998732142638043,0.5630673850655622,0.9996797865643233,0.9999999528550979,91,5,181,733428,0.052083333333333336,0.00024672543548402487,XGBoost,42,2.6,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",bot->bot,2,nocat,50.0,0.9803921568627451,0.9998691572225895
0.999841898310629,0.8228607785845957,0.9999536507529708,0.9998882238358581,0.9999209362241595,0.5272466928044351,0.9666188905920365,0.9999915396495405,62,34,82,733527,0.3541666666666667,0.00011177616414193391,MLP(16),42,1.4,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",bot->bot,2,nocat,50.0,0.9803921568627451,0.9998691572225895
0.9767099538778581,0.9830909926132313,0.999998604371388,0.9767083010159363,0.9882162451418216,0.07269654600679452,0.9964665746581913,0.9999995321428982,94,1,17087,716522,0.010526315789473684,0.02329169898406372,"KAN(cat,1L)",42,3.6,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,pkts_src",bot->bot,3,nocat,50.0,0.9803921568627451,0.9998705199917133
0.9896824877607319,0.9790531468398016,0.9999958680247092,0.9896852410480242,0.9948138394441423,0.10726054930370378,0.9993201598643076,0.9999999079465453,92,3,7567,726042,0.031578947368421054,0.01031475895197578,"KAN(cat,ML)",42,9.4,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,pkts_src",bot->bot,3,nocat,50.0,0.9803921568627451,0.9998705199917133
0.9852174718960235,0.9715578734721084,0.9999944657436449,0.9852210101021116,0.9925527678215851,0.08857049884181989,0.9774660903187278,0.9999942458385728,91,4,10842,722767,0.042105263157894736,0.014778989897888384,DecisionTree(d=5),42,0.3,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,pkts_src",bot->bot,3,nocat,50.0,0.9803921568627451,0.9998705199917133
0.99044437538844,0.9794341399846512,0.9999958712035717,0.9904472273377235,0.9951986456770348,0.11144870168174192,0.9992696740576922,0.9999998940838871,92,3,7008,726601,0.031578947368421054,0.009552772662276499,LightGBM,42,6.5,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,pkts_src",bot->bot,3,nocat,50.0,0.9803921568627451,0.9998705199917133
0.9998023726189308,0.9420139338530471,0.9999850031220773,0.9998173413903046,0.9999011652278823,0.583627735434317,0.9991138689898699,0.9999998736154971,84,11,134,733475,0.11578947368421053,0.00018265860969535544,XGBoost,42,2.6,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,pkts_src",bot->bot,3,nocat,50.0,0.9803921568627451,0.9998705199917133
0.9998691570442576,0.7315482770794797,0.9999304812469756,0.9999386594221172,0.9999345703178247,0.4784500153097539,0.9596330140299174,0.9999531898222629,44,51,45,733564,0.5368421052631579,6.134057788276861e-05,MLP(16),42,1.2,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,pkts_src",bot->bot,3,nocat,50.0,0.9803921568627451,0.9998705199917133
