accuracy,balanced_accuracy,precision,recall,f1,mcc,roc_auc,pr_auc,tn,fp,fn,tp,fpr,fnr,model,seed,fit_seconds,n_train,n_test,features,unseen_proto_h,unseen_state_h,exp,fold,variant,ratio,train_pos_rate,test_pos_rate
0.999890964352158,0.9895301714991682,0.9999972734696326,0.99989367633167,0.9999454722174131,0.7314815051889058,0.999947839209988,0.9999999904011604,94,2,78,733531,0.0208333333333333,0.0001063236683301,XGBoost,49,2.4,19431,733705,"bytes_src,byte_asymmetry,bytes_total,payload_mean_src,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,1,cat,50.0,0.9803921568627452,0.9998691572225896
0.9998160023442664,0.953039123190964,0.9999877299275248,0.9998282463819282,0.9999079817953912,0.6083396914325248,0.9994302567852902,0.999999922459118,87,9,126,733483,0.09375,0.0001717536180717,MLP(16),49,2.5,19431,733705,"bytes_src,byte_asymmetry,bytes_total,payload_mean_src,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,1,cat,50.0,0.9803921568627452,0.9998691572225896
0.9860557035865912,0.993026939418682,1.0,0.9860538788373644,0.9929779744088314,0.0957411965569421,0.9993575355423212,0.9999999136293104,96,0,10231,723378,0.0,0.0139461211626356,"KAN(cat,1L)",49,6.1,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,2,cat,50.0,0.9803921568627452,0.9998691572225896
0.9965367552354149,0.9982681510177764,1.0,0.996536302035553,0.9982651465135316,0.1904702332234198,0.9999580200420116,0.9999999933719166,96,0,2541,731068,0.0,0.003463697964447,"KAN(cat,ML)",49,26.8,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,2,cat,50.0,0.9803921568627452,0.9998691572225896
0.9947254005356376,0.9973623551510408,1.0,0.994724710302082,0.9973553795816168,0.1551710557022015,0.9997419080986376,0.9999999471791986,96,0,3870,729739,0.0,0.0052752896979181,DecisionTree(d=5),49,0.8,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,2,cat,50.0,0.9803921568627452,0.9998691572225896
0.9966798645232076,0.9983397150253064,1.0,0.9966794300506128,0.9983369538948458,0.1943933989527971,0.9999716725803528,0.999999994109148,96,0,2436,731173,0.0,0.0033205699493872,LightGBM,49,6.3,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,2,cat,50.0,0.9803921568627452,0.9998691572225896
0.9998691572225896,0.9843116147361878,0.9999959101263908,0.9998732294723756,0.9999345660365012,0.6959221602949601,0.9999644309843526,0.999999993170806,93,3,93,733516,0.03125,0.0001267705276243,XGBoost,49,2.2,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,2,cat,50.0,0.9803921568627452,0.9998691572225896
0.9997069666964244,0.9790228570896304,0.9999945459652414,0.9997123808459276,0.9998534434983788,0.5393389868969222,0.9997414537239864,0.9999999639539046,92,4,211,733398,0.0416666666666666,0.0002876191540725,MLP(16),49,2.3,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,2,cat,50.0,0.9803921568627452,0.9998691572225896
0.9855936453937828,0.9927958899086572,1.0,0.9855917798173142,0.99274361410581,0.093697911152795,0.9996091493166696,0.999999946618262,95,0,10570,723039,0.0,0.0144082201826858,"KAN(cat,1L)",49,6.0,19482,733704,"bytes_src,byte_asymmetry,bytes_total,payload_mean_src,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,3,cat,50.0,0.9803921568627452,0.9998705199917132
0.9966921265251382,0.9983458490830946,1.0,0.9966916981661892,0.9983431083342266,0.1937624788908498,0.999942555086888,0.9999999911734836,95,0,2427,731182,0.0,0.0033083018338106,"KAN(cat,ML)",49,26.7,19482,733704,"bytes_src,byte_asymmetry,bytes_total,payload_mean_src,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,3,cat,50.0,0.9803921568627452,0.9998705199917132
0.9947676447177608,0.9973834835723115,1.0,0.9947669671446232,0.997376619454017,0.1549905796690766,0.9995858685944204,0.9999999242828996,95,0,3839,729770,0.0,0.0052330328553766,DecisionTree(d=5),49,0.8,19482,733704,"bytes_src,byte_asymmetry,bytes_total,payload_mean_src,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,3,cat,50.0,0.9803921568627452,0.9998705199917132
0.9968597690621832,0.9984296812062012,1.0,0.9968593624124024,0.9984272114267458,0.1986843339044346,0.999958374499079,0.9999999918597992,95,0,2304,731305,0.0,0.0031406375875977,LightGBM,49,6.5,19482,733704,"bytes_src,byte_asymmetry,bytes_total,payload_mean_src,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,3,cat,50.0,0.9803921568627452,0.9998705199917132
0.9998650682018908,0.984145096366048,0.9999959101096636,0.9998691401005168,0.9999325210871602,0.6883604990614989,0.9999546079723668,0.9999999913615636,92,3,96,733513,0.031578947368421,0.0001308598994832,XGBoost,49,2.2,19482,733704,"bytes_src,byte_asymmetry,bytes_total,payload_mean_src,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,3,cat,50.0,0.9803921568627452,0.9998705199917132
0.998724281181512,0.9467372946624156,0.9999863517189328,0.998737747219568,0.9993616594671492,0.2740562649566538,0.999090516524255,0.9999998789593484,85,10,926,732683,0.1052631578947368,0.001262252780432,MLP(16),49,2.4,19482,733704,"bytes_src,byte_asymmetry,bytes_total,payload_mean_src,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,3,cat,50.0,0.9803921568627452,0.9998705199917132
0.9877607318482656,0.9938795734512528,1.0,0.9877591469025052,0.99384188314939,0.1016866677462021,0.9989924792146914,0.9999998627866428,95,0,8980,724629,0.0,0.0122408530974947,"KAN(cat,1L)",49,5.9,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,4,cat,50.0,0.9803921568627452,0.9998705199917132
0.9965163063033594,0.9877329749226088,0.99999726423521,0.9965185814241646,0.9982548922416442,0.1851201321541287,0.9997967366956052,0.9999999704255969,93,2,2554,731055,0.0210526315789473,0.0034814185758353,"KAN(cat,ML)",49,26.4,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,4,cat,50.0,0.9803921568627452,0.9998705199917132
0.994623172287462,0.9920487616700449,0.99999862950994,0.9946238391295636,0.9973039927559756,0.1513516132621507,0.9943319512452172,0.999998556971362,94,1,3944,729665,0.0105263157894736,0.0053761608704364,DecisionTree(d=5),49,0.8,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,4,cat,50.0,0.9803921568627452,0.9998705199917132
0.9966485122065574,0.9983240390998476,1.0,0.9966480781996948,0.9983212255394914,0.1925405787951224,0.9999023501046126,0.9999999808692898,95,0,2459,731150,0.0,0.003351921800305,LightGBM,49,7.2,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,4,cat,50.0,0.9803921568627452,0.9998705199917132
0.999895053045915,0.9631101853984888,0.999990457312834,0.9999045813232936,0.9999475174742954,0.7182344568295215,0.9998576683363022,0.9999999750779598,88,7,70,733539,0.0736842105263157,9.541867670652896e-05,XGBoost,49,2.2,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,4,cat,50.0,0.9803921568627452,0.9998705199917132
0.9997205957715918,0.9103981821378964,0.9999768214900236,0.9997437326968454,0.99986026350894,0.4905768271477764,0.9981379152855768,0.9999997509960392,78,17,188,733421,0.1789473684210526,0.0002562673031546,MLP(16),49,2.2,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,4,cat,50.0,0.9803921568627452,0.9998705199917132
0.9847840546051267,0.9923910420946308,1.0,0.9847820841892616,0.9923327019464936,0.0911553079512448,0.9992091298311716,0.9999998927989806,95,0,11164,722445,0.0,0.0152179158107384,"KAN(cat,1L)",49,6.0,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,5,cat,50.0,0.9803921568627452,0.9998705199917132
0.9965312987253716,0.9930029484371102,0.9999986321344448,0.9965322126636942,0.9982624131633298,0.1874381337142225,0.999798422664705,0.999999971515882,94,1,2544,731065,0.0105263157894736,0.0034677873363058,"KAN(cat,ML)",49,26.7,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,5,cat,50.0,0.9803921568627452,0.9998705199917132
0.9947840000872288,0.9973916623160294,1.0,0.9947833246320588,0.9973848410985172,0.1552287843214286,0.9989688469499493,0.9999997538989002,95,0,3827,729782,0.0,0.0052166753679412,DecisionTree(d=5),49,0.8,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,5,cat,50.0,0.9803921568627452,0.9998705199917132
0.996840687797804,0.9984201393385304,1.0,0.9968402786770608,0.9984176394293126,0.1981052252286052,0.999928012706611,0.9999999859549136,95,0,2318,731291,0.0,0.003159721322939,LightGBM,49,6.5,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,5,cat,50.0,0.9803921568627452,0.9998705199917132
0.9998650682018908,0.9736201437005272,0.9999931835532774,0.9998718663484226,0.9999325212711356,0.6806743691421973,0.9999200994133473,0.999999984922874,90,5,94,733515,0.0526315789473684,0.0001281336515773,XGBoost,49,2.2,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,5,cat,50.0,0.9803921568627452,0.9998705199917132
0.9998228168307656,0.8788744412895698,0.9999686445588084,0.9998541457370343,0.999911391870136,0.5520589525344968,0.9982595633368728,0.999999765174536,72,23,107,733502,0.2421052631578947,0.0001458542629656,MLP(16),49,2.2,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,5,cat,50.0,0.9803921568627452,0.9998705199917132
0.9870697351115232,0.9935340215291796,1.0,0.9870680430583594,0.993491940556934,0.099439382381442,0.9994544380362472,0.9999999245423804,96,0,9487,724122,0.0,0.0129319569416405,"KAN(cat,1L)",50,5.9,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,bot->bot,1,cat,50.0,0.9803921568627452,0.9998691572225896
0.9966785015776096,0.9931313816919732,0.999998632336489,0.9966794300506128,0.9983362723352196,0.1923995871945832,0.9998101707903436,0.9999999731899722,95,1,2436,731173,0.0104166666666666,0.0033205699493872,"KAN(cat,ML)",50,41.5,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,bot->bot,1,cat,50.0,0.9803921568627452,0.9998691572225896
0.9948208067274996,0.9922024127180372,0.9999986297822312,0.9948214921027414,0.9974033428544096,0.1549667409671503,0.9943931729981504,0.9999985547891416,95,1,3799,729810,0.0104166666666666,0.0051785078972586,DecisionTree(d=5),50,1.5,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,bot->bot,1,cat,50.0,0.9803921568627452,0.9998691572225896
0.9967439229663148,0.9983717484382008,1.0,0.9967434968764016,0.9983690929111864,0.1962294223536247,0.9999014716967758,0.9999999830999348,96,0,2389,731220,0.0,0.0032565031235985,LightGBM,50,9.0,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,bot->bot,1,cat,50.0,0.9803921568627452,0.9998691572225896
0.999844624201825,0.9686763913065406,0.9999918201189628,0.9998527826130812,0.9999222965327896,0.6527340800111926,0.9999330578346232,0.9999999872129156,90,6,108,733501,0.0625,0.0001472173869186,XGBoost,50,3.3,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,bot->bot,1,cat,50.0,0.9803921568627452,0.9998691572225896
0.999642908253317,0.9685755201340224,0.9999918184681718,0.9996510402680449,0.9998214003304776,0.4937205123340051,0.9997907320748064,0.99999996858293,90,6,256,733353,0.0625,0.0003489597319553,MLP(16),50,4.5,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,pkts_src",0.0,0.0,bot->bot,1,cat,50.0,0.9803921568627452,0.9998691572225896
0.9861034066825224,0.9930507940878588,1.0,0.9861015881757176,0.9930021646893458,0.0959061719950593,0.9995400024627106,0.9999999361874168,96,0,10196,723413,0.0,0.0138984118242824,"KAN(cat,1L)",50,10.3,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,2,cat,50.0,0.9803921568627452,0.9998691572225896
0.996487689193886,0.9982436147866234,1.0,0.9964872295732468,0.9982405244698188,0.1891785994140346,0.9999292524469212,0.9999999889634956,96,0,2577,731032,0.0,0.0035127704267532,"KAN(cat,ML)",50,48.4,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,2,cat,50.0,0.9803921568627452,0.9998691572225896
0.9946995045692753,0.9921417537021312,0.9999986296151137,0.9947001740709288,0.997342364782814,0.1532160553420285,0.9945153003848098,0.9999985781671644,95,1,3888,729721,0.0104166666666666,0.0052998259290712,DecisionTree(d=5),50,1.5,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,2,cat,50.0,0.9803921568627452,0.9998691572225896
0.996651242665649,0.9983254022238004,1.0,0.9966508044476008,0.998322593242174,0.1935894651402957,0.9999370123140074,0.999999988185888,96,0,2457,731152,0.0,0.0033491955523991,LightGBM,50,10.3,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,2,cat,50.0,0.9803921568627452,0.9998691572225896
0.9998637054401972,0.984308888488282,0.9999959101040878,0.9998677769765638,0.9999318394355214,0.6885556987946887,0.9999403420282468,0.9999999886182984,93,3,97,733512,0.03125,0.0001322230234361,XGBoost,50,3.3,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,2,cat,50.0,0.9803921568627452,0.9998691572225896
0.9997546697923552,0.9165548905025248,0.9999781856158678,0.999776447671716,0.999877306467994,0.5226208703197002,0.98149452739811,0.9999956584922348,80,16,164,733445,0.1666666666666666,0.0002235523282838,MLP(16),50,3.6,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,byte_rate,bytes_total,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,2,cat,50.0,0.9803921568627452,0.9998691572225896
0.9866621961990122,0.9933302344982136,1.0,0.9866604689964272,0.9932854500244264,0.097396918619478,0.999123016269028,0.9999998799061176,95,0,9786,723823,0.0,0.0133395310035727,"KAN(cat,1L)",50,10.3,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,3,cat,50.0,0.9803921568627452,0.9998705199917132
0.996544928199928,0.9982722403896354,1.0,0.9965444807792708,0.9982692500698104,0.1897283686443668,0.9998776703867276,0.9999999809462248,95,0,2535,731074,0.0,0.0034555192207292,"KAN(cat,ML)",50,47.2,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,3,cat,50.0,0.9803921568627452,0.9998705199917132
0.9945700173366916,0.9972846570857228,1.0,0.9945693141714456,0.9972772639236104,0.1521957334206859,0.9995239684182832,0.999999914254624,95,0,3984,729625,0.0,0.0054306858285544,DecisionTree(d=5),50,1.4,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,3,cat,50.0,0.9803921568627452,0.9998705199917132
0.996638971574368,0.998319268166012,1.0,0.9966385363320244,0.99831643855069,0.1922763420264235,0.999879607457608,0.9999999780095852,95,0,2466,731143,0.0,0.0033614636679757,LightGBM,50,8.2,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,3,cat,50.0,0.9803921568627452,0.9998705199917132
0.999840535147689,0.9683453992521902,0.9999918200855074,0.9998486932412224,0.9999202515416332,0.645615786117263,0.999883804444516,0.9999999785399916,89,6,111,733498,0.0631578947368421,0.0001513067587774,XGBoost,50,3.1,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,3,cat,50.0,0.9803921568627452,0.9998705199917132
0.9996824332428336,0.9261665274008362,0.9999809109304012,0.999701475854304,0.9998411738682615,0.479701630757544,0.999443178213893,0.9999999213230868,81,14,219,733390,0.1473684210526315,0.0002985241456961,MLP(16),50,3.9,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,3,cat,50.0,0.9803921568627452,0.9998705199917132
0.9837318591693652,0.991864876248792,1.0,0.983729752497584,0.9917981532101682,0.0881350880189643,0.9993029916768368,0.9999999063645546,95,0,11936,721673,0.0,0.0162702475024161,"KAN(cat,1L)",50,10.2,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,4,cat,50.0,0.9803921568627452,0.9998705199917132
0.996708481894606,0.9983540278268124,1.0,0.9967080556536247,0.9983513141357576,0.1942266976358801,0.9999143455953986,0.9999999856732276,95,0,2415,731194,0.0,0.0032919443463752,"KAN(cat,ML)",50,47.1,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,4,cat,50.0,0.9803921568627452,0.9998705199917132
0.9948548733549224,0.9921646272060456,0.9999986298291672,0.9948555702015652,0.9974204701919102,0.1546602283464843,0.9943732467266552,0.9999985630078426,94,1,3774,729835,0.0105263157894736,0.0051444297984348,DecisionTree(d=5),50,1.4,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,4,cat,50.0,0.9803921568627452,0.9998705199917132
0.996848865482538,0.9984242287103892,1.0,0.9968484574207788,0.9984217417363298,0.1983527966270637,0.9998893860783864,0.9999999824220616,95,0,2312,731297,0.0,0.0031515425792213,LightGBM,50,7.9,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,4,cat,50.0,0.9803921568627452,0.9998705199917132
0.9998528016747898,0.9736140096427388,0.9999931834696412,0.999859598232846,0.9999263863896614,0.6646097283705539,0.999910923436843,0.9999999852168268,90,5,103,733506,0.0526315789473684,0.0001404017671538,XGBoost,50,3.2,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,4,cat,50.0,0.9803921568627452,0.9998705199917132
0.9997410399834266,0.947245739896866,0.9999863656009566,0.999754637688469,0.9998704882185178,0.5356306242080414,0.9997065768076224,0.9999999586848276,85,10,180,733429,0.1052631578947368,0.000245362311531,MLP(16),50,3.8,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,4,cat,50.0,0.9803921568627452,0.9998705199917132
0.9859302934153282,0.9929642357168464,1.0,0.9859284714336928,0.9929143829857332,0.0948183361661419,0.9992232274025796,0.9999998978735284,95,0,10323,723286,0.0,0.0140715285663071,"KAN(cat,1L)",50,10.1,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,5,cat,50.0,0.9803921568627452,0.9998705199917132
0.9965312987253716,0.9982654247698706,1.0,0.9965308495397412,0.998262410790668,0.1893673985435849,0.9999147186609014,0.9999999882676264,95,0,2545,731064,0.0,0.0034691504602588,"KAN(cat,ML)",50,48.7,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,5,cat,50.0,0.9803921568627452,0.9998705199917132
0.9947035861873452,0.9973514501594174,1.0,0.9947029003188348,0.9973444167147304,0.1540679861889609,0.9997510002998156,0.999999950753294,95,0,3886,729723,0.0,0.0052970996811653,DecisionTree(d=5),50,1.4,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,5,cat,50.0,0.9803921568627452,0.9998705199917132
0.9966948524200496,0.9983472122070476,1.0,0.9966944244140952,0.9983444759771516,0.1938396186174783,0.9999623562558888,0.999999993712155,95,0,2425,731184,0.0,0.0033055755859047,LightGBM,50,9.1,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,5,cat,50.0,0.9803921568627452,0.9998705199917132
0.9998664311493464,0.994670730593545,0.9999986366976454,0.9998677769765638,0.999933202555752,0.6977819748910371,0.9999527785165352,0.999999992483794,94,1,97,733512,0.0105263157894736,0.0001322230234361,XGBoost,50,3.3,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,5,cat,50.0,0.9803921568627452,0.9998705199917132
0.9997560324054388,0.9683031424096488,0.9999918193940353,0.9997641795561396,0.9998779865185328,0.5640500759504848,0.99968829659798,0.999999958129838,89,6,173,733436,0.0631578947368421,0.0002358204438604,MLP(16),50,4.5,19482,733704,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,5,cat,50.0,0.9803921568627452,0.9998705199917132
0.985727233697467,0.9928626829823516,1.0,0.9857253659647032,0.9928113754903052,0.094627459479221,0.9991013392352056,0.9999998750847404,96,0,10472,723137,0.0,0.0142746340352967,"KAN(cat,1L)",51,10.1,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,1,cat,50.0,0.9803921568627452,0.9998691572225896
0.9963827423828376,0.9981911345144348,1.0,0.9963822690288696,0.9981878565907668,0.1865014724063461,0.9998799385980816,0.9999999806558084,96,0,2654,730955,0.0,0.0036177309711303,"KAN(cat,ML)",51,47.9,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,1,cat,50.0,0.9803921568627452,0.9998691572225896
0.994594557758227,0.9920892734299424,0.999998629470496,0.9945952135265516,0.9972896024886998,0.1517480132217527,0.994325542171193,0.999998535897646,95,1,3965,729644,0.0104166666666666,0.0054047864734483,DecisionTree(d=5),51,1.5,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,1,cat,50.0,0.9803921568627452,0.9998691572225896
0.9966103542977082,0.998304955364506,1.0,0.9966099107290124,0.9983020773097586,0.192458020350833,0.9998860229586424,0.9999999779067836,96,0,2487,731122,0.0,0.0033900892709876,LightGBM,51,9.3,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,1,cat,50.0,0.9803921568627452,0.9998691572225896
0.9998323576914429,0.9634626054773956,0.9999904567143832,0.9998418776214576,0.999916161648521,0.6343597900515076,0.9998782204939324,0.9999999768731366,89,7,116,733493,0.0729166666666666,0.0001581223785422,XGBoost,51,3.1,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,1,cat,50.0,0.9803921568627452,0.9998691572225896
0.9996756189476697,0.9373459669933166,0.9999836377395536,0.9996919339866333,0.9998377645868723,0.4868254166580718,0.9996143566145818,0.9999999422621408,84,12,226,733383,0.125,0.0003080660133667,MLP(16),51,4.6,19431,733705,"bytes_src,byte_asymmetry,payload_mean_src,bytes_total,byte_rate,duration,flow_rate,pkt_asymmetry,pkts_total,bytes_dst",0.0,0.0,bot->bot,1,cat,50.0,0.9803921568627452,0.9998691572225896
