model,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,weighted_f1_mean,weighted_f1_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,mcc_mean,mcc_std,roc_auc_macro_mean,roc_auc_macro_std,pr_auc_macro_mean,pr_auc_macro_std,f1_normal_mean,f1_normal_std,f1_backdoor_mean,f1_backdoor_std,f1_ddos_mean,f1_ddos_std,f1_dos_mean,f1_dos_std,f1_injection_mean,f1_injection_std,f1_mitm_mean,f1_mitm_std,f1_password_mean,f1_password_std,f1_ransomware_mean,f1_ransomware_std,f1_scanning_mean,f1_scanning_std,f1_xss_mean,f1_xss_std,n_runs
"KAN(cat,ML)",0.9786962803820978,0.0009393764427391644,0.9737669366948841,0.001923614951528835,0.9374258696912666,0.003554964813184784,0.9802908735060857,0.0006786515293927777,0.9245767373758812,0.002968172717696377,0.9737669366948841,0.001923614951528835,0.975642733227708,0.001064878608286386,0.9988412633907998,0.00019458130097288375,0.962888227488518,0.003184637856724404,0.988665058982774,0.0010492227539845211,0.9992746007731118,0.0002765330165559558,0.967907580871554,0.0023432645067423155,0.9816357720734706,0.0013217091032025256,0.9602858088076243,0.002488503101933637,0.5413104801295862,0.0334500744137342,0.9908919854801231,0.0009087753143035543,0.9960147112983724,0.0004140778490893639,0.9881921878988569,0.0009508607273251297,0.9600805105971933,0.00315692111693088,15
"KAN(cat,1L)",0.9348963575843598,0.0013997248082237735,0.929486941847626,0.002273993110865025,0.8766739756622113,0.0014138596053617654,0.9424437015804281,0.001182430788102968,0.8759343226638403,0.00124598324729499,0.929486941847626,0.002273993110865025,0.9260011585008122,0.001561709503350041,0.993051619172912,0.00040232963052264456,0.9105809558084395,0.0022317922793556795,0.9562262796303956,0.001948307492380836,0.9725190767366236,0.0020686567104710547,0.8868182741124818,0.003943227974200312,0.9477681762976187,0.0022914261210971523,0.9350185668580232,0.0024008985373532013,0.2703714670865603,0.009076946389091184,0.9507293385832783,0.001885545110787698,0.9766468214601169,0.0024740871423406365,0.9528604282245611,0.003222427707936644,0.9177813276324538,0.002004528334145961,15
