exp,seed,politica,batch,frazione_target,bal_acc,adattamenti,etichette,innesco,vuoti,ratio
ton->bot,42,stat_13x13,4,0.211,1.0,4,128,False,0.0742,1.0
ton->bot,42,martingala,4,0.211,0.85675,4,128,False,0.0742,1.0
ton->bot,42,stat_13x13_adaptive,4,0.211,1.0,4,128,False,0.0742,1.0
ton->bot,42,statico,5,0.263,0.9135956797839893,0,0,False,0.08375,1.0
ton->bot,42,ogni_batch,5,0.263,0.9135956797839893,5,160,False,0.08375,1.0
ton->bot,42,su_innesco,5,0.263,0.9135956797839893,0,0,False,0.08375,1.0
ton->bot,42,oracolo,5,0.263,0.9976998849942498,5,160,False,0.08375,1.0
ton->bot,42,stat_13x13,5,0.263,0.5,5,160,False,0.08375,1.0
ton->bot,42,martingala,5,0.263,0.9135956797839893,5,160,False,0.08375,1.0
ton->bot,42,stat_13x13_adaptive,5,0.263,0.5,5,160,False,0.08375,1.0
ton->bot,42,statico,6,0.316,0.797,0,0,False,0.0884,1.0
ton->bot,42,ogni_batch,6,0.316,0.797,6,192,False,0.0884,1.0
ton->bot,42,su_innesco,6,0.316,0.797,0,0,False,0.0884,1.0
ton->bot,42,oracolo,6,0.316,0.99115,6,192,False,0.0884,1.0
ton->bot,42,stat_13x13,6,0.316,1.0,6,192,False,0.0884,1.0
ton->bot,42,martingala,6,0.316,0.797,6,192,False,0.0884,1.0
ton->bot,42,stat_13x13_adaptive,6,0.316,1.0,6,192,False,0.0884,1.0
ton->bot,42,statico,7,0.368,0.7719,0,0,False,0.09675,1.0
ton->bot,42,ogni_batch,7,0.368,0.7719,7,224,False,0.09675,1.0
ton->bot,42,su_innesco,7,0.368,0.7719,0,0,False,0.09675,1.0
ton->bot,42,oracolo,7,0.368,0.9931,7,224,False,0.09675,1.0
ton->bot,42,stat_13x13,7,0.368,1.0,7,224,False,0.09675,1.0
ton->bot,42,martingala,7,0.368,0.7719,7,224,False,0.09675,1.0
ton->bot,42,stat_13x13_adaptive,7,0.368,1.0,7,224,False,0.09675,1.0
ton->bot,42,statico,8,0.421,0.8708370837083708,0,0,False,0.10285,1.0
ton->bot,42,ogni_batch,8,0.421,0.8708370837083708,8,256,False,0.10285,1.0
ton->bot,42,su_innesco,8,0.421,0.8708370837083708,0,0,False,0.10285,1.0
ton->bot,42,oracolo,8,0.421,0.9965246524652465,8,256,False,0.10285,1.0
ton->bot,42,stat_13x13,8,0.421,0.5,8,256,False,0.10285,1.0
ton->bot,42,martingala,8,0.421,0.8708370837083708,8,256,False,0.10285,1.0
ton->bot,42,stat_13x13_adaptive,8,0.421,0.5,8,256,False,0.10285,1.0
ton->bot,42,statico,9,0.474,0.711,0,0,False,0.1113,1.0
ton->bot,42,ogni_batch,9,0.474,0.711,9,288,False,0.1113,1.0
ton->bot,42,su_innesco,9,0.474,0.711,0,0,False,0.1113,1.0
ton->bot,42,oracolo,9,0.474,0.9927,9,288,False,0.1113,1.0
ton->bot,42,stat_13x13,9,0.474,1.0,9,288,False,0.1113,1.0
ton->bot,42,martingala,9,0.474,0.711,9,288,False,0.1113,1.0
ton->bot,42,stat_13x13_adaptive,9,0.474,1.0,9,288,False,0.1113,1.0
ton->bot,42,statico,10,0.526,0.8429171458572928,0,0,False,0.1198,1.0
ton->bot,42,ogni_batch,10,0.526,0.8429171458572928,10,320,False,0.1198,1.0
ton->bot,42,su_innesco,10,0.526,0.8429171458572928,0,0,False,0.1198,1.0
ton->bot,42,oracolo,10,0.526,0.996374818740937,10,320,False,0.1198,1.0
ton->bot,42,stat_13x13,10,0.526,0.5,10,320,False,0.1198,1.0
ton->bot,42,martingala,10,0.526,0.8429171458572928,10,320,False,0.1198,1.0
ton->bot,42,stat_13x13_adaptive,10,0.526,0.5,10,320,False,0.1198,1.0
ton->bot,42,statico,11,0.579,0.658,0,0,False,0.12245,1.0
ton->bot,42,ogni_batch,11,0.579,0.658,11,352,False,0.12245,1.0
ton->bot,42,su_innesco,11,0.579,0.658,0,0,False,0.12245,1.0
ton->bot,42,oracolo,11,0.579,0.99175,11,352,False,0.12245,1.0
ton->bot,42,stat_13x13,11,0.579,1.0,11,352,False,0.12245,1.0
ton->bot,42,martingala,11,0.579,0.658,11,352,False,0.12245,1.0
ton->bot,42,stat_13x13_adaptive,11,0.579,1.0,11,352,False,0.12245,1.0
ton->bot,42,statico,12,0.632,0.62095,0,0,False,0.12945,1.0
ton->bot,42,ogni_batch,12,0.632,0.62095,12,384,False,0.12945,1.0
ton->bot,42,su_innesco,12,0.632,0.62095,0,0,False,0.12945,1.0
ton->bot,42,oracolo,12,0.632,0.99355,12,384,False,0.12945,1.0
ton->bot,42,stat_13x13,12,0.632,1.0,12,384,False,0.12945,1.0
ton->bot,42,martingala,12,0.632,0.62095,12,384,False,0.12945,1.0
ton->bot,42,stat_13x13_adaptive,12,0.632,1.0,12,384,False,0.12945,1.0
ton->bot,42,statico,13,0.684,0.2976148807440372,0,0,True,0.13715,1.0
ton->bot,42,ogni_batch,13,0.684,0.2976148807440372,13,416,True,0.13715,1.0
ton->bot,42,su_innesco,13,0.684,0.2976148807440372,0,0,True,0.13715,1.0
ton->bot,42,oracolo,13,0.684,0.49244962248112406,13,416,True,0.13715,1.0
ton->bot,42,stat_13x13,13,0.684,0.5,13,416,True,0.13715,1.0
ton->bot,42,martingala,13,0.684,0.2976148807440372,13,416,True,0.13715,1.0
ton->bot,42,stat_13x13_adaptive,13,0.684,0.5,13,416,True,0.13715,1.0
ton->bot,42,statico,14,0.737,0.7849892494624731,0,0,True,0.14875,1.0
ton->bot,42,ogni_batch,14,0.737,0.7849892494624731,14,448,True,0.14875,1.0
ton->bot,42,su_innesco,14,0.737,0.7849892494624731,1,32,True,0.14875,1.0
ton->bot,42,oracolo,14,0.737,0.9894494724736237,14,448,True,0.14875,1.0
ton->bot,42,stat_13x13,14,0.737,0.5,14,448,True,0.14875,1.0
ton->bot,42,martingala,14,0.737,0.7849892494624731,14,448,True,0.14875,1.0
ton->bot,42,stat_13x13_adaptive,14,0.737,0.5,14,448,True,0.14875,1.0
ton->bot,42,statico,15,0.789,0.771613580679034,0,0,True,0.1555,1.0
ton->bot,42,ogni_batch,15,0.789,0.771613580679034,15,480,True,0.1555,1.0
ton->bot,42,su_innesco,15,0.789,0.771613580679034,2,64,True,0.1555,1.0
ton->bot,42,oracolo,15,0.789,0.48979948997449874,15,480,True,0.1555,1.0
ton->bot,42,stat_13x13,15,0.789,0.5,15,480,True,0.1555,1.0
ton->bot,42,martingala,15,0.789,0.771613580679034,15,480,True,0.1555,1.0
ton->bot,42,stat_13x13_adaptive,15,0.789,0.5,15,480,True,0.1555,1.0
ton->bot,42,statico,16,0.842,0.7540135033758439,0,0,True,0.1585,1.0
ton->bot,42,ogni_batch,16,0.842,0.7540135033758439,16,512,True,0.1585,1.0
ton->bot,42,su_innesco,16,0.842,0.7540135033758439,3,96,True,0.1585,1.0
ton->bot,42,oracolo,16,0.842,0.8908227056764191,16,512,True,0.1585,1.0
ton->bot,42,stat_13x13,16,0.842,0.5,16,512,True,0.1585,1.0
ton->bot,42,martingala,16,0.842,0.7540135033758439,16,512,True,0.1585,1.0
ton->bot,42,stat_13x13_adaptive,16,0.842,0.5,16,512,True,0.1585,1.0
ton->bot,42,statico,17,0.895,0.5761947625477155,0,0,True,0.1686,1.0
ton->bot,42,ogni_batch,17,0.895,0.5761947625477155,17,544,True,0.1686,1.0
ton->bot,42,su_innesco,17,0.895,0.5761947625477155,4,128,True,0.1686,1.0
ton->bot,42,oracolo,17,0.895,0.6618909503092131,17,544,True,0.1686,1.0
ton->bot,42,stat_13x13,17,0.895,0.5,17,544,True,0.1686,1.0
ton->bot,42,martingala,17,0.895,0.5761947625477155,17,544,True,0.1686,1.0
ton->bot,42,stat_13x13_adaptive,17,0.895,0.5,17,544,True,0.1686,1.0
ton->bot,42,statico,18,0.947,0.73004800480048,0,0,True,0.1746,1.0
ton->bot,42,ogni_batch,18,0.947,0.73004800480048,18,576,True,0.1746,1.0
ton->bot,42,su_innesco,18,0.947,0.73004800480048,5,160,True,0.1746,1.0
ton->bot,42,oracolo,18,0.947,0.9952495249524953,18,576,True,0.1746,1.0
ton->bot,42,stat_13x13,18,0.947,0.5,18,576,True,0.1746,1.0
ton->bot,42,martingala,18,0.947,0.73004800480048,18,576,True,0.1746,1.0
ton->bot,42,stat_13x13_adaptive,18,0.947,0.5,18,576,True,0.1746,1.0
ton->bot,42,statico,19,1.0,0.3785984564351319,0,0,True,0.18025,1.0
ton->bot,42,ogni_batch,19,1.0,0.3785984564351319,19,608,True,0.18025,1.0
ton->bot,42,su_innesco,19,1.0,0.3785984564351319,6,192,True,0.18025,1.0
ton->bot,42,oracolo,19,1.0,0.8303078795152605,19,608,True,0.18025,1.0
ton->bot,42,stat_13x13,19,1.0,0.5,19,608,True,0.18025,1.0
ton->bot,42,martingala,19,1.0,0.3785984564351319,19,608,True,0.18025,1.0
ton->bot,42,stat_13x13_adaptive,19,1.0,0.5,19,608,True,0.18025,1.0
ton->bot,43,statico,0,0.0,0.96955,0,0,False,0.04585,1.0
ton->bot,43,ogni_batch,0,0.0,0.96955,0,0,False,0.04585,1.0
ton->bot,43,su_innesco,0,0.0,0.96955,0,0,False,0.04585,1.0
ton->bot,43,oracolo,0,0.0,0.96955,0,0,False,0.04585,1.0
ton->bot,43,stat_13x13,0,0.0,0.96955,0,0,False,0.04585,1.0
ton->bot,43,martingala,0,0.0,0.96955,0,0,False,0.04585,1.0
ton->bot,43,stat_13x13_adaptive,0,0.0,0.96955,0,0,False,0.04585,1.0
ton->bot,43,statico,1,0.053,0.94285,0,0,False,0.05635,1.0
ton->bot,43,ogni_batch,1,0.053,0.94285,1,32,False,0.05635,1.0
ton->bot,43,su_innesco,1,0.053,0.94285,0,0,False,0.05635,1.0
ton->bot,43,oracolo,1,0.053,0.94285,1,32,False,0.05635,1.0
ton->bot,43,stat_13x13,1,0.053,1.0,1,32,False,0.05635,1.0
ton->bot,43,martingala,1,0.053,0.94285,1,32,False,0.05635,1.0
ton->bot,43,stat_13x13_adaptive,1,0.053,1.0,1,32,False,0.05635,1.0
ton->bot,43,statico,2,0.105,0.9579728986449323,0,0,False,0.06055,1.0
ton->bot,43,ogni_batch,2,0.105,0.9579728986449323,2,64,False,0.06055,1.0
ton->bot,43,su_innesco,2,0.105,0.9579728986449323,0,0,False,0.06055,1.0
ton->bot,43,oracolo,2,0.105,0.9579728986449323,2,64,False,0.06055,1.0
ton->bot,43,stat_13x13,2,0.105,0.5,2,64,False,0.06055,1.0
ton->bot,43,martingala,2,0.105,0.9579728986449323,2,64,False,0.06055,1.0
ton->bot,43,stat_13x13_adaptive,2,0.105,0.5,2,64,False,0.06055,1.0
ton->bot,43,statico,3,0.158,0.8844,0,0,False,0.06815,1.0
ton->bot,43,ogni_batch,3,0.158,0.8844,3,96,False,0.06815,1.0
ton->bot,43,su_innesco,3,0.158,0.8844,0,0,False,0.06815,1.0
ton->bot,43,oracolo,3,0.158,0.9967,3,96,False,0.06815,1.0
ton->bot,43,stat_13x13,3,0.158,1.0,3,96,False,0.06815,1.0
ton->bot,43,martingala,3,0.158,0.8844,3,96,False,0.06815,1.0
ton->bot,43,stat_13x13_adaptive,3,0.158,1.0,3,96,False,0.06815,1.0
ton->bot,43,statico,4,0.211,0.4296214810740537,0,0,False,0.0764,1.0
ton->bot,43,ogni_batch,4,0.211,0.4296214810740537,4,128,False,0.0764,1.0
ton->bot,43,su_innesco,4,0.211,0.4296214810740537,0,0,False,0.0764,1.0
ton->bot,43,oracolo,4,0.211,0.49782489124456225,4,128,False,0.0764,1.0
ton->bot,43,stat_13x13,4,0.211,0.5,4,128,False,0.0764,1.0
ton->bot,43,martingala,4,0.211,0.4296214810740537,4,128,False,0.0764,1.0
ton->bot,43,stat_13x13_adaptive,4,0.211,0.5,4,128,False,0.0764,1.0
ton->bot,43,statico,5,0.263,0.416270813540677,0,0,False,0.0831,1.0
ton->bot,43,ogni_batch,5,0.263,0.416270813540677,5,160,False,0.0831,1.0
ton->bot,43,su_innesco,5,0.263,0.416270813540677,0,0,False,0.0831,1.0
ton->bot,43,oracolo,5,0.263,0.48372418620931046,5,160,False,0.0831,1.0
ton->bot,43,stat_13x13,5,0.263,0.5,5,160,False,0.0831,1.0
ton->bot,43,martingala,5,0.263,0.416270813540677,5,160,False,0.0831,1.0
ton->bot,43,stat_13x13_adaptive,5,0.263,0.5,5,160,False,0.0831,1.0
ton->bot,43,statico,6,0.316,0.9023451172558627,0,0,False,0.0903,1.0
ton->bot,43,ogni_batch,6,0.316,0.9023451172558627,6,192,False,0.0903,1.0
ton->bot,43,su_innesco,6,0.316,0.9023451172558627,0,0,False,0.0903,1.0
ton->bot,43,oracolo,6,0.316,0.9772988649432471,6,192,False,0.0903,1.0
ton->bot,43,stat_13x13,6,0.316,0.5,6,192,False,0.0903,1.0
ton->bot,43,martingala,6,0.316,0.9023451172558627,6,192,False,0.0903,1.0
ton->bot,43,stat_13x13_adaptive,6,0.316,0.5,6,192,False,0.0903,1.0
ton->bot,43,statico,7,0.368,0.8887833174976246,0,0,False,0.09955,1.0
ton->bot,43,ogni_batch,7,0.368,0.8887833174976246,7,224,False,0.09955,1.0
ton->bot,43,su_innesco,7,0.368,0.8887833174976246,0,0,False,0.09955,1.0
ton->bot,43,oracolo,7,0.368,0.980922138320748,7,224,False,0.09955,1.0
ton->bot,43,stat_13x13,7,0.368,0.5,7,224,False,0.09955,1.0
ton->bot,43,martingala,7,0.368,0.8887833174976246,7,224,False,0.09955,1.0
ton->bot,43,stat_13x13_adaptive,7,0.368,0.5,7,224,False,0.09955,1.0
ton->bot,43,statico,8,0.421,0.8735436771838592,0,0,False,0.10375,1.0
ton->bot,43,ogni_batch,8,0.421,0.8735436771838592,8,256,False,0.10375,1.0
ton->bot,43,su_innesco,8,0.421,0.8735436771838592,0,0,False,0.10375,1.0
ton->bot,43,oracolo,8,0.421,0.9870243512175609,8,256,False,0.10375,1.0
ton->bot,43,stat_13x13,8,0.421,0.5,8,256,False,0.10375,1.0
ton->bot,43,martingala,8,0.421,0.8735436771838592,8,256,False,0.10375,1.0
ton->bot,43,stat_13x13_adaptive,8,0.421,0.5,8,256,False,0.10375,1.0
ton->bot,43,statico,9,0.474,0.8612930646532326,0,0,False,0.1112,1.0
ton->bot,43,ogni_batch,9,0.474,0.8612930646532326,9,288,False,0.1112,1.0
ton->bot,43,su_innesco,9,0.474,0.8612930646532326,0,0,False,0.1112,1.0
ton->bot,43,oracolo,9,0.474,0.9869743487174358,9,288,False,0.1112,1.0
ton->bot,43,stat_13x13,9,0.474,0.5,9,288,False,0.1112,1.0
ton->bot,43,martingala,9,0.474,0.8612930646532326,9,288,False,0.1112,1.0
ton->bot,43,stat_13x13_adaptive,9,0.474,0.5,9,288,False,0.1112,1.0
ton->bot,43,statico,10,0.526,0.5133686719674618,0,0,False,0.1189,1.0
ton->bot,43,ogni_batch,10,0.526,0.5133686719674618,10,320,False,0.1189,1.0
ton->bot,43,su_innesco,10,0.526,0.5133686719674618,0,0,False,0.1189,1.0
ton->bot,43,oracolo,10,0.526,0.82198163057792,10,320,False,0.1189,1.0
ton->bot,43,stat_13x13,10,0.526,0.5,10,320,False,0.1189,1.0
ton->bot,43,martingala,10,0.526,0.5133686719674618,10,320,False,0.1189,1.0
ton->bot,43,stat_13x13_adaptive,10,0.526,0.5,10,320,False,0.1189,1.0
ton->bot,43,statico,11,0.579,0.8343834383438344,0,0,False,0.1281,1.0
ton->bot,43,ogni_batch,11,0.579,0.8343834383438344,11,352,False,0.1281,1.0
ton->bot,43,su_innesco,11,0.579,0.8343834383438344,0,0,False,0.1281,1.0
ton->bot,43,oracolo,11,0.579,0.983973397339734,11,352,False,0.1281,1.0
ton->bot,43,stat_13x13,11,0.579,0.5,11,352,False,0.1281,1.0
ton->bot,43,martingala,11,0.579,0.8343834383438344,11,352,False,0.1281,1.0
ton->bot,43,stat_13x13_adaptive,11,0.579,0.5,11,352,False,0.1281,1.0
ton->bot,43,statico,12,0.632,0.6342,0,0,True,0.1335,1.0
ton->bot,43,ogni_batch,12,0.632,0.6342,12,384,True,0.1335,1.0
ton->bot,43,su_innesco,12,0.632,0.6342,0,0,True,0.1335,1.0
ton->bot,43,oracolo,12,0.632,0.97055,12,384,True,0.1335,1.0
ton->bot,43,stat_13x13,12,0.632,1.0,12,384,True,0.1335,1.0
ton->bot,43,martingala,12,0.632,0.6342,12,384,True,0.1335,1.0
ton->bot,43,stat_13x13_adaptive,12,0.632,1.0,12,384,True,0.1335,1.0
ton->bot,43,statico,13,0.684,0.8050402520126007,0,0,True,0.14185,1.0
ton->bot,43,ogni_batch,13,0.684,0.8050402520126007,13,416,True,0.14185,1.0
ton->bot,43,su_innesco,13,0.684,0.8050402520126007,1,32,True,0.14185,1.0
ton->bot,43,oracolo,13,0.684,0.9884244212210611,13,416,True,0.14185,1.0
ton->bot,43,stat_13x13,13,0.684,0.5,13,416,True,0.14185,1.0
ton->bot,43,martingala,13,0.684,0.8050402520126007,13,416,True,0.14185,1.0
ton->bot,43,stat_13x13_adaptive,13,0.684,0.5,13,416,True,0.14185,1.0
ton->bot,43,statico,14,0.737,0.7922146107305366,0,0,True,0.1479,1.0
ton->bot,43,ogni_batch,14,0.737,0.7922146107305366,14,448,True,0.1479,1.0
ton->bot,43,su_innesco,14,0.737,0.7922146107305366,2,64,True,0.1479,1.0
ton->bot,43,oracolo,14,0.737,0.9910745537276864,14,448,True,0.1479,1.0
ton->bot,43,stat_13x13,14,0.737,0.5,14,448,True,0.1479,1.0
ton->bot,43,martingala,14,0.737,0.7922146107305366,14,448,True,0.1479,1.0
ton->bot,43,stat_13x13_adaptive,14,0.737,0.5,14,448,True,0.1479,1.0
ton->bot,43,statico,15,0.789,0.7799529952995299,0,0,True,0.162,1.0
ton->bot,43,ogni_batch,15,0.789,0.7799529952995299,15,480,True,0.162,1.0
ton->bot,43,su_innesco,15,0.789,0.7799529952995299,3,96,True,0.162,1.0
ton->bot,43,oracolo,15,0.789,0.9925992599259925,15,480,True,0.162,1.0
ton->bot,43,stat_13x13,15,0.789,0.49997499749975,15,480,True,0.162,1.0
ton->bot,43,martingala,15,0.789,0.7799529952995299,15,480,True,0.162,1.0
ton->bot,43,stat_13x13_adaptive,15,0.789,0.5,15,480,True,0.162,1.0
ton->bot,43,statico,16,0.842,0.2623131156557828,0,0,True,0.1595,1.0
ton->bot,43,ogni_batch,16,0.842,0.2623131156557828,16,512,True,0.1595,1.0
ton->bot,43,su_innesco,16,0.842,0.2623131156557828,4,128,True,0.1595,1.0
ton->bot,43,oracolo,16,0.842,0.9932996649832492,16,512,True,0.1595,1.0
ton->bot,43,stat_13x13,16,0.842,0.5,16,512,True,0.1595,1.0
ton->bot,43,martingala,16,0.842,0.2623131156557828,16,512,True,0.1595,1.0
ton->bot,43,stat_13x13_adaptive,16,0.842,0.5,16,512,True,0.1595,1.0
ton->bot,43,statico,17,0.895,0.7466870030504575,0,0,True,0.16355,1.0
ton->bot,43,ogni_batch,17,0.895,0.7466870030504575,17,544,True,0.16355,1.0
ton->bot,43,su_innesco,17,0.895,0.7466870030504575,5,160,True,0.16355,1.0
ton->bot,43,oracolo,17,0.895,0.8279575269623777,17,544,True,0.16355,1.0
ton->bot,43,stat_13x13,17,0.895,0.5,17,544,True,0.16355,1.0
ton->bot,43,martingala,17,0.895,0.7466870030504575,17,544,True,0.16355,1.0
ton->bot,43,stat_13x13_adaptive,17,0.895,0.5,17,544,True,0.16355,1.0
ton->bot,43,statico,18,0.947,0.7333099964994749,0,0,True,0.17395,1.0
ton->bot,43,ogni_batch,18,0.947,0.7333099964994749,18,576,True,0.17395,1.0
ton->bot,43,su_innesco,18,0.947,0.7333099964994749,6,192,True,0.17395,1.0
ton->bot,43,oracolo,18,0.947,0.9964994749212381,18,576,True,0.17395,1.0
ton->bot,43,stat_13x13,18,0.947,0.5,18,576,True,0.17395,1.0
ton->bot,43,martingala,18,0.947,0.7333099964994749,18,576,True,0.17395,1.0
ton->bot,43,stat_13x13_adaptive,18,0.947,0.5,18,576,True,0.17395,1.0
ton->bot,43,statico,19,1.0,0.719585979298965,0,0,True,0.1792,1.0
ton->bot,43,ogni_batch,19,1.0,0.719585979298965,19,608,True,0.1792,1.0
ton->bot,43,su_innesco,19,1.0,0.719585979298965,7,224,True,0.1792,1.0
ton->bot,43,oracolo,19,1.0,0.9972498624931246,19,608,True,0.1792,1.0
ton->bot,43,stat_13x13,19,1.0,0.5,19,608,True,0.1792,1.0
ton->bot,43,martingala,19,1.0,0.719585979298965,19,608,True,0.1792,1.0
ton->bot,43,stat_13x13_adaptive,19,1.0,0.5,19,608,True,0.1792,1.0
ton->bot,44,statico,0,0.0,0.9706,0,0,False,0.0434,1.0
ton->bot,44,ogni_batch,0,0.0,0.9706,0,0,False,0.0434,1.0
ton->bot,44,su_innesco,0,0.0,0.9706,0,0,False,0.0434,1.0
ton->bot,44,oracolo,0,0.0,0.9706,0,0,False,0.0434,1.0
ton->bot,44,stat_13x13,0,0.0,0.9706,0,0,False,0.0434,1.0
ton->bot,44,martingala,0,0.0,0.9706,0,0,False,0.0434,1.0
ton->bot,44,stat_13x13_adaptive,0,0.0,0.9706,0,0,False,0.0434,1.0
ton->bot,44,statico,1,0.053,0.93285,0,0,False,0.05145,1.0
ton->bot,44,ogni_batch,1,0.053,0.93285,1,32,False,0.05145,1.0
ton->bot,44,su_innesco,1,0.053,0.93285,0,0,False,0.05145,1.0
ton->bot,44,oracolo,1,0.053,0.93285,1,32,False,0.05145,1.0
ton->bot,44,stat_13x13,1,0.053,0.9999,1,32,False,0.05145,1.0
ton->bot,44,martingala,1,0.053,0.93285,1,32,False,0.05145,1.0
ton->bot,44,stat_13x13_adaptive,1,0.053,0.9999,1,32,False,0.05145,1.0
ton->bot,44,statico,2,0.105,0.89495,0,0,False,0.05865,1.0
ton->bot,44,ogni_batch,2,0.105,0.89495,2,64,False,0.05865,1.0
ton->bot,44,su_innesco,2,0.105,0.89495,0,0,False,0.05865,1.0
ton->bot,44,oracolo,2,0.105,0.89495,2,64,False,0.05865,1.0
ton->bot,44,stat_13x13,2,0.105,1.0,2,64,False,0.05865,1.0
ton->bot,44,martingala,2,0.105,0.89495,2,64,False,0.05865,1.0
ton->bot,44,stat_13x13_adaptive,2,0.105,1.0,2,64,False,0.05865,1.0
ton->bot,44,statico,3,0.158,0.85625,0,0,False,0.0657,1.0
ton->bot,44,ogni_batch,3,0.158,0.85625,3,96,False,0.0657,1.0
ton->bot,44,su_innesco,3,0.158,0.85625,0,0,False,0.0657,1.0
ton->bot,44,oracolo,3,0.158,0.85625,3,96,False,0.0657,1.0
ton->bot,44,stat_13x13,3,0.158,1.0,3,96,False,0.0657,1.0
ton->bot,44,martingala,3,0.158,0.85625,3,96,False,0.0657,1.0
ton->bot,44,stat_13x13_adaptive,3,0.158,1.0,3,96,False,0.0657,1.0
ton->bot,44,statico,4,0.211,0.9096704835241762,0,0,False,0.07635,1.0
ton->bot,44,ogni_batch,4,0.211,0.9096704835241762,4,128,False,0.07635,1.0
ton->bot,44,su_innesco,4,0.211,0.9096704835241762,0,0,False,0.07635,1.0
ton->bot,44,oracolo,4,0.211,0.9096704835241762,4,128,False,0.07635,1.0
ton->bot,44,stat_13x13,4,0.211,0.5,4,128,False,0.07635,1.0
ton->bot,44,martingala,4,0.211,0.9096704835241762,4,128,False,0.07635,1.0
ton->bot,44,stat_13x13_adaptive,4,0.211,0.5,4,128,False,0.07635,1.0
ton->bot,44,statico,5,0.263,0.78455,0,0,False,0.0779,1.0
ton->bot,44,ogni_batch,5,0.263,0.78455,5,160,False,0.0779,1.0
ton->bot,44,su_innesco,5,0.263,0.78455,0,0,False,0.0779,1.0
ton->bot,44,oracolo,5,0.263,0.9988,5,160,False,0.0779,1.0
ton->bot,44,stat_13x13,5,0.263,1.0,5,160,False,0.0779,1.0
ton->bot,44,martingala,5,0.263,0.78455,5,160,False,0.0779,1.0
ton->bot,44,stat_13x13_adaptive,5,0.263,1.0,5,160,False,0.0779,1.0
ton->bot,44,statico,6,0.316,0.371843592179609,0,0,False,0.0899,1.0
ton->bot,44,ogni_batch,6,0.316,0.371843592179609,6,192,False,0.0899,1.0
ton->bot,44,su_innesco,6,0.316,0.371843592179609,0,0,False,0.0899,1.0
ton->bot,44,oracolo,6,0.316,0.4995499774988749,6,192,False,0.0899,1.0
ton->bot,44,stat_13x13,6,0.316,0.5,6,192,False,0.0899,1.0
ton->bot,44,martingala,6,0.316,0.371843592179609,6,192,False,0.0899,1.0
ton->bot,44,stat_13x13_adaptive,6,0.316,0.5,6,192,False,0.0899,1.0
ton->bot,44,statico,7,0.368,0.6884866063242819,0,0,False,0.09215,1.0
ton->bot,44,ogni_batch,7,0.368,0.6884866063242819,7,224,False,0.09215,1.0
ton->bot,44,su_innesco,7,0.368,0.6884866063242819,0,0,False,0.09215,1.0
ton->bot,44,oracolo,7,0.368,0.8156806854361487,7,224,False,0.09215,1.0
