src,dst,exp,seed,spazio,terna,ratio,in_domain,metodo,bal_acc,n_target,unseen_proto_h,unseen_state_h,roc_auc_target,frazione_attacchi,budget,normali
ton,bot,ton->bot,46,ricco,ton+bot+unsw,3.0,False,rifit completo n=32,0.7867462206087116,200477,0.0002693575821665328,0.0,,,32.0,
ton,bot,ton->bot,46,ricco,ton+bot+unsw,3.0,False,128 etichette,0.9244111882752009,200477,0.0002693575821665328,0.0,,,128.0,21.0
ton,bot,ton->bot,46,ricco,ton+bot+unsw,3.0,False,rifit completo n=128,0.7670910186950018,200477,0.0002693575821665328,0.0,,,128.0,
ton,unsw,ton->unsw,46,ricco,ton+bot+unsw,3.0,False,non adattato,0.22965656247777855,257673,0.1626712926849146,0.0,0.2757354572492935,0.6390774353541117,,
ton,unsw,ton->unsw,46,ricco,ton+bot+unsw,3.0,False,8 etichette,0.5619005922201669,257673,0.1626712926849146,0.0,,,8.0,1.0
ton,unsw,ton->unsw,46,ricco,ton+bot+unsw,3.0,False,rifit completo n=8,0.5826682760276515,257673,0.1626712926849146,0.0,,,8.0,
ton,unsw,ton->unsw,46,ricco,ton+bot+unsw,3.0,False,32 etichette,0.5097372573408888,257673,0.1626712926849146,0.0,,,32.0,7.0
ton,unsw,ton->unsw,46,ricco,ton+bot+unsw,3.0,False,rifit completo n=32,0.5123350111743397,257673,0.1626712926849146,0.0,,,32.0,
ton,unsw,ton->unsw,46,ricco,ton+bot+unsw,3.0,False,128 etichette,0.5500658233430684,257673,0.1626712926849146,0.0,,,128.0,65.0
ton,unsw,ton->unsw,46,ricco,ton+bot+unsw,3.0,False,rifit completo n=128,0.5708614898583987,257673,0.1626712926849146,0.0,,,128.0,
ton,ton,ton->ton,47,ricco,ton+bot+unsw,3.0,True,non adattato,0.9704729594212798,42209,0.0,0.0,0.9932392545561799,0.7630837025278969,,
ton,bot,ton->bot,47,ricco,ton+bot+unsw,3.0,False,non adattato,0.5521068972746331,200477,0.0002643694787930785,0.0,0.5219507337526206,0.9976206746908622,,
ton,bot,ton->bot,47,ricco,ton+bot+unsw,3.0,False,8 etichette,0.6915652372244062,200477,0.0002643694787930785,0.0,,,8.0,4.0
ton,bot,ton->bot,47,ricco,ton+bot+unsw,3.0,False,rifit completo n=8,0.8134420299399645,200477,0.0002643694787930785,0.0,,,8.0,
ton,bot,ton->bot,47,ricco,ton+bot+unsw,3.0,False,32 etichette,0.9171310014156042,200477,0.0002643694787930785,0.0,,,32.0,21.0
ton,bot,ton->bot,47,ricco,ton+bot+unsw,3.0,False,rifit completo n=32,0.8178588802647304,200477,0.0002643694787930785,0.0,,,32.0,
ton,bot,ton->bot,47,ricco,ton+bot+unsw,3.0,False,128 etichette,0.9486725052189748,200477,0.0002643694787930785,0.0,,,128.0,22.0
ton,bot,ton->bot,47,ricco,ton+bot+unsw,3.0,False,rifit completo n=128,0.8147525111385958,200477,0.0002643694787930785,0.0,,,128.0,
ton,unsw,ton->unsw,47,ricco,ton+bot+unsw,3.0,False,non adattato,0.22233451789009812,257673,0.1626712926849146,0.0,0.2750613269804367,0.6390774353541117,,
ton,unsw,ton->unsw,47,ricco,ton+bot+unsw,3.0,False,8 etichette,0.6884533420098822,257673,0.1626712926849146,0.0,,,8.0,2.0
ton,unsw,ton->unsw,47,ricco,ton+bot+unsw,3.0,False,rifit completo n=8,0.7515405711835421,257673,0.1626712926849146,0.0,,,8.0,
ton,unsw,ton->unsw,47,ricco,ton+bot+unsw,3.0,False,32 etichette,0.7514616741755218,257673,0.1626712926849146,0.0,,,32.0,14.0
ton,unsw,ton->unsw,47,ricco,ton+bot+unsw,3.0,False,rifit completo n=32,0.7775424172310712,257673,0.1626712926849146,0.0,,,32.0,
ton,unsw,ton->unsw,47,ricco,ton+bot+unsw,3.0,False,128 etichette,0.7852000479794603,257673,0.1626712926849146,0.0,,,128.0,45.0
ton,unsw,ton->unsw,47,ricco,ton+bot+unsw,3.0,False,rifit completo n=128,0.7785107375775324,257673,0.1626712926849146,0.0,,,128.0,
ton,ton,ton->ton,48,ricco,ton+bot+unsw,3.0,True,non adattato,0.9694348691359558,42209,0.0,0.0,0.99227245645627,0.7630837025278969,,
ton,bot,ton->bot,48,ricco,ton+bot+unsw,3.0,False,non adattato,0.5520218972746331,200477,0.00028432189228689577,0.0,0.5247125157232705,0.9976206746908622,,
ton,bot,ton->bot,48,ricco,ton+bot+unsw,3.0,False,8 etichette,0.8318299399814635,200477,0.00028432189228689577,0.0,,,8.0,4.0
ton,bot,ton->bot,48,ricco,ton+bot+unsw,3.0,False,rifit completo n=8,0.7668921983090824,200477,0.00028432189228689577,0.0,,,8.0,
ton,bot,ton->bot,48,ricco,ton+bot+unsw,3.0,False,32 etichette,0.7621605701471476,200477,0.00028432189228689577,0.0,,,32.0,21.0
ton,bot,ton->bot,48,ricco,ton+bot+unsw,3.0,False,rifit completo n=32,0.766016324976821,200477,0.00028432189228689577,0.0,,,32.0,
ton,bot,ton->bot,48,ricco,ton+bot+unsw,3.0,False,128 etichette,0.852731599287864,200477,0.00028432189228689577,0.0,,,128.0,23.0
ton,bot,ton->bot,48,ricco,ton+bot+unsw,3.0,False,rifit completo n=128,0.7686681873622419,200477,0.00028432189228689577,0.0,,,128.0,
