exp,seed,metodo,bal_acc,ratio,accordo_con_float,budget,normali,bal_val,guadagni_q15,bias,iters_used
ton->unsw,47,intero + guadagni interi n=128,0.5961701771757506,50.0,,128.0,,0.5947981957444552,"[-190, 178, -30, -37, 23, -256, 64, 84, 1024, -73, 889, -3959]",0.0,6000.0
ton->unsw,48,float non adattato,0.23652956200783448,50.0,,,,,,,
ton->unsw,48,intero non adattato,0.3016451607026477,50.0,0.902554788433402,,,,,,
ton->unsw,48,intero + guadagni float  n=8,0.6350539859521598,50.0,,8.0,6.0,0.636043459706404,,,
ton->unsw,48,intero + guadagni interi n=8,0.7013157521502075,50.0,,8.0,,0.7028847460066844,"[212, 19, -101, -109, -494, 204, -85, 84, 512, 23, -52, -4707]",118.0,6000.0
ton->unsw,48,intero + guadagni float  n=32,0.46987383424677565,50.0,,32.0,15.0,0.46794077417196,,,
ton->unsw,48,intero + guadagni interi n=32,0.46290383620403885,50.0,,32.0,,0.461205035300545,"[-124, -180, -46, 43, -512, 124, 67, -75, -17, -8, 197, 1051]",5281.0,6000.0
ton->unsw,48,intero + guadagni float  n=128,0.4835789281066587,50.0,,128.0,64.0,0.48161954797334083,,,
ton->unsw,48,intero + guadagni interi n=128,0.4851000619310682,50.0,,128.0,,0.48343328670979024,"[-88, 102, -4, -10, -368, -106, -46, 17, -68, -75, -48, 1185]",0.0,6000.0
ton->unsw,49,float non adattato,0.2171081637254516,50.0,,,,,,,
ton->unsw,49,intero non adattato,0.3137562511471904,50.0,0.8703317770973288,,,,,,
ton->unsw,49,intero + guadagni float  n=8,0.6760139990016019,50.0,,8.0,3.0,0.6737006532238252,,,
ton->unsw,49,intero + guadagni interi n=8,0.6977485504241342,50.0,,8.0,,0.6935978343948305,"[-418, 27, 135, 128, -243, -249, -256, -159, 55, -29, 20, -2048]",5964.0,6000.0
ton->unsw,49,intero + guadagni float  n=32,0.7760960510936847,50.0,,32.0,19.0,0.7753961003016652,,,
ton->unsw,49,intero + guadagni interi n=32,0.7687417306505491,50.0,,32.0,,0.768344897082273,"[405, 256, 59, -86, -403, -256, 232, -188, 187, -128, 291, -1451]",6000.0,6000.0
ton->unsw,49,intero + guadagni float  n=128,0.49710491263243434,50.0,,128.0,76.0,0.49825055895021075,,,
ton->unsw,49,intero + guadagni interi n=128,0.49511202204926985,50.0,,128.0,,0.49625569277466064,"[149, 77, 62, -47, -274, -256, 119, -90, -83, -104, 431, 221]",2695.0,6000.0
ton->unsw,50,float non adattato,0.22350022664663088,50.0,,,,,,,
ton->unsw,50,intero non adattato,0.2885157008131266,50.0,0.9083916436724065,,,,,,
ton->unsw,50,intero + guadagni float  n=8,0.46047995577140666,50.0,,8.0,5.0,0.46147392210292204,,,
