exp,seed,politica,batch,frazione_target,bal_acc,adattamenti,etichette,ratio
bot->ton,47,martingala_int,4,0.211,0.5738888483884346,2,64,20.0
bot->ton,47,statico,5,0.263,0.8553812636793925,0,0,20.0
bot->ton,47,ogni_batch_int,5,0.263,0.8114743265552709,5,160,20.0
bot->ton,47,martingala_int,5,0.263,0.7966984196245936,3,96,20.0
bot->ton,47,statico,6,0.316,0.8410291022750619,0,0,20.0
bot->ton,47,ogni_batch_int,6,0.316,0.8675296934566823,6,192,20.0
bot->ton,47,martingala_int,6,0.316,0.7900510042958866,4,128,20.0
bot->ton,47,statico,7,0.368,0.8269956706115902,0,0,20.0
bot->ton,47,ogni_batch_int,7,0.368,0.8785099168363719,7,224,20.0
bot->ton,47,martingala_int,7,0.368,0.8022042413210905,5,160,20.0
bot->ton,47,statico,8,0.421,0.8152979481832061,0,0,20.0
bot->ton,47,ogni_batch_int,8,0.421,0.8636858249931337,8,256,20.0
bot->ton,47,martingala_int,8,0.421,0.9211998842737557,6,192,20.0
bot->ton,47,statico,9,0.474,0.7960319894496177,0,0,20.0
bot->ton,47,ogni_batch_int,9,0.474,0.866653857040751,9,288,20.0
bot->ton,47,martingala_int,9,0.474,0.9242888972139718,7,224,20.0
bot->ton,47,statico,10,0.526,0.7798180014085874,0,0,20.0
bot->ton,47,ogni_batch_int,10,0.526,0.8816617662914239,10,320,20.0
bot->ton,47,martingala_int,10,0.526,0.9234844947395138,8,256,20.0
bot->ton,47,statico,11,0.579,0.7709554238292048,0,0,20.0
bot->ton,47,ogni_batch_int,11,0.579,0.8379775326860568,11,352,20.0
bot->ton,47,martingala_int,11,0.579,0.9241093402121451,9,288,20.0
bot->ton,47,statico,12,0.632,0.750481041773983,0,0,20.0
bot->ton,47,ogni_batch_int,12,0.632,0.8354714938784277,12,384,20.0
bot->ton,47,martingala_int,12,0.632,0.9196344247028971,10,320,20.0
bot->ton,47,statico,13,0.684,0.7324421455572125,0,0,20.0
bot->ton,47,ogni_batch_int,13,0.684,0.8449018841968325,13,416,20.0
bot->ton,47,martingala_int,13,0.684,0.8560680111038916,11,352,20.0
bot->ton,47,statico,14,0.737,0.7155258523394237,0,0,20.0
bot->ton,47,ogni_batch_int,14,0.737,0.8340979717778848,14,448,20.0
bot->ton,47,martingala_int,14,0.737,0.8317922924156833,12,384,20.0
bot->ton,47,statico,15,0.789,0.6998108152660525,0,0,20.0
bot->ton,47,ogni_batch_int,15,0.789,0.9174628850405917,15,480,20.0
bot->ton,47,martingala_int,15,0.789,0.9174628850405917,13,416,20.0
bot->ton,47,statico,16,0.842,0.6849091141355694,0,0,20.0
bot->ton,47,ogni_batch_int,16,0.842,0.9114191255005097,16,512,20.0
bot->ton,47,martingala_int,16,0.842,0.9114191255005097,14,448,20.0
bot->ton,47,statico,17,0.895,0.6640769956206679,0,0,20.0
bot->ton,47,ogni_batch_int,17,0.895,0.8971409051222455,17,544,20.0
bot->ton,47,martingala_int,17,0.895,0.8971409051222455,15,480,20.0
bot->ton,47,statico,18,0.947,0.6413975697003478,0,0,20.0
bot->ton,47,ogni_batch_int,18,0.947,0.9014954046526849,18,576,20.0
bot->ton,47,martingala_int,18,0.947,0.9014954046526849,16,512,20.0
bot->ton,47,statico,19,1.0,0.6225939639212026,0,0,20.0
bot->ton,47,ogni_batch_int,19,1.0,0.9058487899078393,19,608,20.0
bot->ton,47,martingala_int,19,1.0,0.9058487899078393,17,544,20.0
bot->ton,48,statico,0,0.0,0.98015,0,0,20.0
bot->ton,48,ogni_batch_int,0,0.0,0.98015,0,0,20.0
bot->ton,48,martingala_int,0,0.0,0.98015,0,0,20.0
bot->ton,48,statico,1,0.053,0.9134278907006179,0,0,20.0
bot->ton,48,ogni_batch_int,1,0.053,0.9134278907006179,1,32,20.0
bot->ton,48,martingala_int,1,0.053,0.9134278907006179,0,0,20.0
bot->ton,48,statico,2,0.105,0.9051423674173062,0,0,20.0
bot->ton,48,ogni_batch_int,2,0.105,0.9051423674173062,2,64,20.0
bot->ton,48,martingala_int,2,0.105,0.9051423674173062,0,0,20.0
bot->ton,48,statico,3,0.158,0.8882734501956291,0,0,20.0
bot->ton,48,ogni_batch_int,3,0.158,0.7185021461144228,3,96,20.0
bot->ton,48,martingala_int,3,0.158,0.8882734501956291,0,0,20.0
bot->ton,48,statico,4,0.211,0.8760181840880252,0,0,20.0
bot->ton,48,ogni_batch_int,4,0.211,0.8627029100013339,4,128,20.0
bot->ton,48,martingala_int,4,0.211,0.8853601246361643,1,32,20.0
bot->ton,48,statico,5,0.263,0.8693533788975333,0,0,20.0
bot->ton,48,ogni_batch_int,5,0.263,0.8840936081252069,5,160,20.0
bot->ton,48,martingala_int,5,0.263,0.8910975074804737,2,64,20.0
bot->ton,48,statico,6,0.316,0.8555172899603385,0,0,20.0
bot->ton,48,ogni_batch_int,6,0.316,0.8785641973896005,6,192,20.0
bot->ton,48,martingala_int,6,0.316,0.7993061451004813,3,96,20.0
bot->ton,48,statico,7,0.368,0.8352134637994612,0,0,20.0
bot->ton,48,ogni_batch_int,7,0.368,0.7694645656235479,7,224,20.0
bot->ton,48,martingala_int,7,0.368,0.7870649004207655,4,128,20.0
bot->ton,48,statico,8,0.421,0.8326906303697423,0,0,20.0
bot->ton,48,ogni_batch_int,8,0.421,0.7880975118613867,8,256,20.0
bot->ton,48,martingala_int,8,0.421,0.7886122734760475,5,160,20.0
bot->ton,48,statico,9,0.474,0.8127820183273472,0,0,20.0
bot->ton,48,ogni_batch_int,9,0.474,0.8775721912465556,9,288,20.0
bot->ton,48,martingala_int,9,0.474,0.8539622301193837,6,192,20.0
bot->ton,48,statico,10,0.526,0.8007594379243559,0,0,20.0
bot->ton,48,ogni_batch_int,10,0.526,0.8818842084287493,10,320,20.0
bot->ton,48,martingala_int,10,0.526,0.8513741197617759,7,224,20.0
bot->ton,48,statico,11,0.579,0.780687091049414,0,0,20.0
bot->ton,48,ogni_batch_int,11,0.579,0.9290085098215721,11,352,20.0
bot->ton,48,martingala_int,11,0.579,0.8369685247434957,8,256,20.0
bot->ton,48,statico,12,0.632,0.7619030458043007,0,0,20.0
bot->ton,48,ogni_batch_int,12,0.632,0.9349140996008188,12,384,20.0
bot->ton,48,martingala_int,12,0.632,0.8644732681608047,9,288,20.0
bot->ton,48,statico,13,0.684,0.7544833201434378,0,0,20.0
bot->ton,48,ogni_batch_int,13,0.684,0.9350955374189944,13,416,20.0
bot->ton,48,martingala_int,13,0.684,0.864596244411086,10,320,20.0
bot->ton,48,statico,14,0.737,0.7344751001205934,0,0,20.0
bot->ton,48,ogni_batch_int,14,0.737,0.867578077367607,14,448,20.0
bot->ton,48,martingala_int,14,0.737,0.8655209831813746,11,352,20.0
bot->ton,48,statico,15,0.789,0.7072326779348197,0,0,20.0
bot->ton,48,ogni_batch_int,15,0.789,0.8576427323602119,15,480,20.0
bot->ton,48,martingala_int,15,0.789,0.8557457905864976,12,384,20.0
bot->ton,48,statico,16,0.842,0.6950005354537301,0,0,20.0
bot->ton,48,ogni_batch_int,16,0.842,0.8468016679383692,16,512,20.0
bot->ton,48,martingala_int,16,0.842,0.8468016679383692,13,416,20.0
bot->ton,48,statico,17,0.895,0.6820239114408694,0,0,20.0
bot->ton,48,ogni_batch_int,17,0.895,0.849071365722575,17,544,20.0
bot->ton,48,martingala_int,17,0.895,0.849071365722575,14,448,20.0
bot->ton,48,statico,18,0.947,0.6684110058318873,0,0,20.0
bot->ton,48,ogni_batch_int,18,0.947,0.8590550277100871,18,576,20.0
bot->ton,48,martingala_int,18,0.947,0.8590550277100871,15,480,20.0
bot->ton,48,statico,19,1.0,0.6467799821204088,0,0,20.0
bot->ton,48,ogni_batch_int,19,1.0,0.8350061775454858,19,608,20.0
bot->ton,48,martingala_int,19,1.0,0.8350061775454858,16,512,20.0
bot->ton,49,statico,0,0.0,0.97925,0,0,20.0
bot->ton,49,ogni_batch_int,0,0.0,0.97925,0,0,20.0
bot->ton,49,martingala_int,0,0.0,0.97925,0,0,20.0
bot->ton,49,statico,1,0.053,0.9110124397678858,0,0,20.0
bot->ton,49,ogni_batch_int,1,0.053,0.9110124397678858,1,32,20.0
bot->ton,49,martingala_int,1,0.053,0.9110124397678858,0,0,20.0
bot->ton,49,statico,2,0.105,0.8930818971405439,0,0,20.0
bot->ton,49,ogni_batch_int,2,0.105,0.7736406626208148,2,64,20.0
bot->ton,49,martingala_int,2,0.105,0.8930818971405439,0,0,20.0
bot->ton,49,statico,3,0.158,0.8865273836428826,0,0,20.0
bot->ton,49,ogni_batch_int,3,0.158,0.7963245976991963,3,96,20.0
bot->ton,49,martingala_int,3,0.158,0.8865273836428826,0,0,20.0
bot->ton,49,statico,4,0.211,0.8651619150505903,0,0,20.0
bot->ton,49,ogni_batch_int,4,0.211,0.7972051868149241,4,128,20.0
bot->ton,49,martingala_int,4,0.211,0.7938868504953626,1,32,20.0
bot->ton,49,statico,5,0.263,0.8622995168073062,0,0,20.0
bot->ton,49,ogni_batch_int,5,0.263,0.8482851602625889,5,160,20.0
bot->ton,49,martingala_int,5,0.263,0.8455290052307223,2,64,20.0
bot->ton,49,statico,6,0.316,0.8365958524533564,0,0,20.0
bot->ton,49,ogni_batch_int,6,0.316,0.7848106976721703,6,192,20.0
bot->ton,49,martingala_int,6,0.316,0.8270696901681029,3,96,20.0
bot->ton,49,statico,7,0.368,0.8199174807402657,0,0,20.0
bot->ton,49,ogni_batch_int,7,0.368,0.8127733243558564,7,224,20.0
bot->ton,49,martingala_int,7,0.368,0.8524626630371488,4,128,20.0
bot->ton,49,statico,8,0.421,0.807435496836225,0,0,20.0
bot->ton,49,ogni_batch_int,8,0.421,0.7898270144964836,8,256,20.0
bot->ton,49,martingala_int,8,0.421,0.8492444227881166,5,160,20.0
bot->ton,49,statico,9,0.474,0.7881556023281578,0,0,20.0
bot->ton,49,ogni_batch_int,9,0.474,0.7871361766402092,9,288,20.0
bot->ton,49,martingala_int,9,0.474,0.7761132319442482,6,192,20.0
bot->ton,49,statico,10,0.526,0.7758274721836442,0,0,20.0
bot->ton,49,ogni_batch_int,10,0.526,0.7932175170200656,10,320,20.0
bot->ton,49,martingala_int,10,0.526,0.8684003000214822,7,224,20.0
bot->ton,49,statico,11,0.579,0.7537343563719564,0,0,20.0
bot->ton,49,ogni_batch_int,11,0.579,0.7581320675255777,11,352,20.0
bot->ton,49,martingala_int,11,0.579,0.8246808417020938,8,256,20.0
bot->ton,49,statico,12,0.632,0.7354372050456064,0,0,20.0
bot->ton,49,ogni_batch_int,12,0.632,0.864079352126391,12,384,20.0
bot->ton,49,martingala_int,12,0.632,0.9121680173097977,9,288,20.0
bot->ton,49,statico,13,0.684,0.7159185813696316,0,0,20.0
bot->ton,49,ogni_batch_int,13,0.684,0.8618632318975403,13,416,20.0
bot->ton,49,martingala_int,13,0.684,0.9178711905844499,10,320,20.0
bot->ton,49,statico,14,0.737,0.692209726987421,0,0,20.0
bot->ton,49,ogni_batch_int,14,0.737,0.8576217094959253,14,448,20.0
bot->ton,49,martingala_int,14,0.737,0.8432275679929698,11,352,20.0
bot->ton,49,statico,15,0.789,0.6762846444694152,0,0,20.0
bot->ton,49,ogni_batch_int,15,0.789,0.8222735477554667,15,480,20.0
bot->ton,49,martingala_int,15,0.789,0.8453879545112408,12,384,20.0
bot->ton,49,statico,16,0.842,0.6551555304065287,0,0,20.0
bot->ton,49,ogni_batch_int,16,0.842,0.8190790089077276,16,512,20.0
bot->ton,49,martingala_int,16,0.842,0.8313708798548063,13,416,20.0
bot->ton,49,statico,17,0.895,0.6324073208427792,0,0,20.0
bot->ton,49,ogni_batch_int,17,0.895,0.825471118756987,17,544,20.0
bot->ton,49,martingala_int,17,0.895,0.825471118756987,14,448,20.0
bot->ton,49,statico,18,0.947,0.6097832759819046,0,0,20.0
bot->ton,49,ogni_batch_int,18,0.947,0.8281208962239881,18,576,20.0
bot->ton,49,martingala_int,18,0.947,0.8281208962239881,15,480,20.0
bot->ton,49,statico,19,1.0,0.5854764375764268,0,0,20.0
bot->ton,49,ogni_batch_int,19,1.0,0.8535281939618721,19,608,20.0
bot->ton,49,martingala_int,19,1.0,0.8535281939618721,16,512,20.0
bot->ton,50,statico,0,0.0,0.97985,0,0,20.0
bot->ton,50,ogni_batch_int,0,0.0,0.97985,0,0,20.0
bot->ton,50,martingala_int,0,0.0,0.97985,0,0,20.0
bot->ton,50,statico,1,0.053,0.9033789292254529,0,0,20.0
bot->ton,50,ogni_batch_int,1,0.053,0.9033789292254529,1,32,20.0
bot->ton,50,martingala_int,1,0.053,0.9033789292254529,0,0,20.0
bot->ton,50,statico,2,0.105,0.8973116817515734,0,0,20.0
bot->ton,50,ogni_batch_int,2,0.105,0.6938721549111309,2,64,20.0
bot->ton,50,martingala_int,2,0.105,0.8973116817515734,0,0,20.0
bot->ton,50,statico,3,0.158,0.8804540044830935,0,0,20.0
bot->ton,50,ogni_batch_int,3,0.158,0.6156970334187604,3,96,20.0
bot->ton,50,martingala_int,3,0.158,0.4657339057674194,1,32,20.0
bot->ton,50,statico,4,0.211,0.8743800101365082,0,0,20.0
bot->ton,50,ogni_batch_int,4,0.211,0.7228382798502235,4,128,20.0
bot->ton,50,martingala_int,4,0.211,0.5963678879981387,2,64,20.0
bot->ton,50,statico,5,0.263,0.8641800173275138,0,0,20.0
bot->ton,50,ogni_batch_int,5,0.263,0.7596613500328214,5,160,20.0
bot->ton,50,martingala_int,5,0.263,0.7906897502506763,3,96,20.0
bot->ton,50,statico,6,0.316,0.8446631477245929,0,0,20.0
bot->ton,50,ogni_batch_int,6,0.316,0.8815784126526229,6,192,20.0
bot->ton,50,martingala_int,6,0.316,0.8902501322178951,4,128,20.0
bot->ton,50,statico,7,0.368,0.8441704595673596,0,0,20.0
bot->ton,50,ogni_batch_int,7,0.368,0.7837056722260681,7,224,20.0
bot->ton,50,martingala_int,7,0.368,0.8881353472010562,5,160,20.0
bot->ton,50,statico,8,0.421,0.8236679403298786,0,0,20.0
bot->ton,50,ogni_batch_int,8,0.421,0.883587298942679,8,256,20.0
bot->ton,50,martingala_int,8,0.421,0.894317869198314,6,192,20.0
bot->ton,50,statico,9,0.474,0.8023849147504678,0,0,20.0
bot->ton,50,ogni_batch_int,9,0.474,0.8824552868955959,9,288,20.0
bot->ton,50,martingala_int,9,0.474,0.8845045700613228,7,224,20.0
bot->ton,50,statico,10,0.526,0.7962911773076797,0,0,20.0
bot->ton,50,ogni_batch_int,10,0.526,0.8832695537002861,10,320,20.0
bot->ton,50,martingala_int,10,0.526,0.8817220482932149,8,256,20.0
bot->ton,50,statico,11,0.579,0.7770359860004603,0,0,20.0
bot->ton,50,ogni_batch_int,11,0.579,0.8787043988054525,11,352,20.0
bot->ton,50,martingala_int,11,0.579,0.8669052358983967,9,288,20.0
bot->ton,50,statico,12,0.632,0.7649515006475884,0,0,20.0
bot->ton,50,ogni_batch_int,12,0.632,0.8817648292823408,12,384,20.0
bot->ton,50,martingala_int,12,0.632,0.8746934574715562,10,320,20.0
bot->ton,50,statico,13,0.684,0.7473055042110277,0,0,20.0
bot->ton,50,ogni_batch_int,13,0.684,0.885815836399446,13,416,20.0
bot->ton,50,martingala_int,13,0.684,0.8781762511079354,11,352,20.0
bot->ton,50,statico,14,0.737,0.7329358782495053,0,0,20.0
bot->ton,50,ogni_batch_int,14,0.737,0.8679658407684053,14,448,20.0
bot->ton,50,martingala_int,14,0.737,0.8713083104131866,12,384,20.0
bot->ton,50,statico,15,0.789,0.7209103165956126,0,0,20.0
bot->ton,50,ogni_batch_int,15,0.789,0.8703300083490795,15,480,20.0
bot->ton,50,martingala_int,15,0.789,0.8721206045669834,13,416,20.0
bot->ton,50,statico,16,0.842,0.7009529978459557,0,0,20.0
bot->ton,50,ogni_batch_int,16,0.842,0.8407001239065194,16,512,20.0
bot->ton,50,martingala_int,16,0.842,0.865459049230091,14,448,20.0
bot->ton,50,statico,17,0.895,0.6816052343753154,0,0,20.0
bot->ton,50,ogni_batch_int,17,0.895,0.7814445067927074,17,544,20.0
bot->ton,50,martingala_int,17,0.895,0.7790406917140368,15,480,20.0
bot->ton,50,statico,18,0.947,0.6660612165821674,0,0,20.0
bot->ton,50,ogni_batch_int,18,0.947,0.7772881183138937,18,576,20.0
bot->ton,50,martingala_int,18,0.947,0.7772881183138937,16,512,20.0
bot->ton,50,statico,19,1.0,0.6482451642074153,0,0,20.0
bot->ton,50,ogni_batch_int,19,1.0,0.7763137144621628,19,608,20.0
bot->ton,50,martingala_int,19,1.0,0.7763137144621628,17,544,20.0
bot->ton,51,statico,0,0.0,0.97815,0,0,20.0
bot->ton,51,ogni_batch_int,0,0.0,0.97815,0,0,20.0
bot->ton,51,martingala_int,0,0.0,0.97815,0,0,20.0
bot->ton,51,statico,1,0.053,0.9182596468574549,0,0,20.0
bot->ton,51,ogni_batch_int,1,0.053,0.9182596468574549,1,32,20.0
bot->ton,51,martingala_int,1,0.053,0.9182596468574549,0,0,20.0
bot->ton,51,statico,2,0.105,0.9094527009514164,0,0,20.0
bot->ton,51,ogni_batch_int,2,0.105,0.9094527009514164,2,64,20.0
bot->ton,51,martingala_int,2,0.105,0.9094527009514164,0,0,20.0
bot->ton,51,statico,3,0.158,0.8709008964178828,0,0,20.0
bot->ton,51,ogni_batch_int,3,0.158,0.8709008964178828,3,96,20.0
bot->ton,51,martingala_int,3,0.158,0.8709008964178828,0,0,20.0
bot->ton,51,statico,4,0.211,0.8698539210540057,0,0,20.0
bot->ton,51,ogni_batch_int,4,0.211,0.8627743432174162,4,128,20.0
bot->ton,51,martingala_int,4,0.211,0.7853608474390341,1,32,20.0
bot->ton,51,statico,5,0.263,0.8580696398983405,0,0,20.0
bot->ton,51,ogni_batch_int,5,0.263,0.8577422928850764,5,160,20.0
bot->ton,51,martingala_int,5,0.263,0.7925108587960112,2,64,20.0
bot->ton,51,statico,6,0.316,0.8427587801228613,0,0,20.0
bot->ton,51,ogni_batch_int,6,0.316,0.81728765299579,6,192,20.0
bot->ton,51,martingala_int,6,0.316,0.7895642814657856,3,96,20.0
bot->ton,51,statico,7,0.368,0.8293949596091792,0,0,20.0
bot->ton,51,ogni_batch_int,7,0.368,0.7870889953315063,7,224,20.0
bot->ton,51,martingala_int,7,0.368,0.7922713106821272,4,128,20.0
bot->ton,51,statico,8,0.421,0.8154705760659342,0,0,20.0
bot->ton,51,ogni_batch_int,8,0.421,0.8684657365282996,8,256,20.0
bot->ton,51,martingala_int,8,0.421,0.7984382194775737,5,160,20.0
bot->ton,51,statico,9,0.474,0.8005588661695284,0,0,20.0
bot->ton,51,ogni_batch_int,9,0.474,0.9301040274591116,9,288,20.0
bot->ton,51,martingala_int,9,0.474,0.7916624044151095,6,192,20.0
bot->ton,51,statico,10,0.526,0.7859389306605249,0,0,20.0
bot->ton,51,ogni_batch_int,10,0.526,0.881218869732519,10,320,20.0
bot->ton,51,martingala_int,10,0.526,0.7879306240956273,7,224,20.0
bot->ton,51,statico,11,0.579,0.7703054615256748,0,0,20.0
bot->ton,51,ogni_batch_int,11,0.579,0.8792719892935579,11,352,20.0
bot->ton,51,martingala_int,11,0.579,0.7943699086144518,8,256,20.0
bot->ton,51,statico,12,0.632,0.7603000230062551,0,0,20.0
bot->ton,51,ogni_batch_int,12,0.632,0.8783461741862724,12,384,20.0
bot->ton,51,martingala_int,12,0.632,0.7940295413271548,9,288,20.0
bot->ton,51,statico,13,0.684,0.7319379978795505,0,0,20.0
bot->ton,51,ogni_batch_int,13,0.684,0.8688091002950589,13,416,20.0
bot->ton,51,martingala_int,13,0.684,0.7806367846055344,10,320,20.0
bot->ton,51,statico,14,0.737,0.7212112792745672,0,0,20.0
bot->ton,51,ogni_batch_int,14,0.737,0.8706680840321588,14,448,20.0
bot->ton,51,martingala_int,14,0.737,0.8739963879146551,11,352,20.0
bot->ton,51,statico,15,0.789,0.7032174690046852,0,0,20.0
bot->ton,51,ogni_batch_int,15,0.789,0.8609861356238027,15,480,20.0
bot->ton,51,martingala_int,15,0.789,0.8653556950987108,12,384,20.0
bot->ton,51,statico,16,0.842,0.6865102588072295,0,0,20.0
bot->ton,51,ogni_batch_int,16,0.842,0.8674906782273504,16,512,20.0
bot->ton,51,martingala_int,16,0.842,0.8798953585650853,13,416,20.0
bot->ton,51,statico,17,0.895,0.6655819755547983,0,0,20.0
bot->ton,51,ogni_batch_int,17,0.895,0.8536047457507641,17,544,20.0
bot->ton,51,martingala_int,17,0.895,0.8541972114650647,14,448,20.0
bot->ton,51,statico,18,0.947,0.6484985681553388,0,0,20.0
bot->ton,51,ogni_batch_int,18,0.947,0.8334713660761529,18,576,20.0
bot->ton,51,martingala_int,18,0.947,0.8537718513644513,15,480,20.0
bot->ton,51,statico,19,1.0,0.6263472124204504,0,0,20.0
bot->ton,51,ogni_batch_int,19,1.0,0.8434648917718108,19,608,20.0
bot->ton,51,martingala_int,19,1.0,0.8551039922718064,16,512,20.0
bot->unsw,43,statico,0,0.0,0.98215,0,0,20.0
bot->unsw,43,ogni_batch_int,0,0.0,0.98215,0,0,20.0
bot->unsw,43,martingala_int,0,0.0,0.98215,0,0,20.0
bot->unsw,43,statico,1,0.053,0.8488281966527937,0,0,20.0
bot->unsw,43,ogni_batch_int,1,0.053,0.8488281966527937,1,32,20.0
bot->unsw,43,martingala_int,1,0.053,0.8488281966527937,0,0,20.0
bot->unsw,43,statico,2,0.105,0.8399775455289883,0,0,20.0
bot->unsw,43,ogni_batch_int,2,0.105,0.7525389565325135,2,64,20.0
bot->unsw,43,martingala_int,2,0.105,0.8399775455289883,0,0,20.0
bot->unsw,43,statico,3,0.158,0.8230670221361944,0,0,20.0
bot->unsw,43,ogni_batch_int,3,0.158,0.866411983983656,3,96,20.0
bot->unsw,43,martingala_int,3,0.158,0.8141863634666787,1,32,20.0
bot->unsw,43,statico,4,0.211,0.8175040599534158,0,0,20.0
bot->unsw,43,ogni_batch_int,4,0.211,0.8612591975487878,4,128,20.0
bot->unsw,43,martingala_int,4,0.211,0.9030862515949942,2,64,20.0
bot->unsw,43,statico,5,0.263,0.7923118880374627,0,0,20.0
bot->unsw,43,ogni_batch_int,5,0.263,0.8381729687404975,5,160,20.0
bot->unsw,43,martingala_int,5,0.263,0.884558588761175,3,96,20.0
bot->unsw,43,statico,6,0.316,0.7729728449495396,0,0,20.0
bot->unsw,43,ogni_batch_int,6,0.316,0.8544984381633521,6,192,20.0
bot->unsw,43,martingala_int,6,0.316,0.8970546338032482,4,128,20.0
bot->unsw,43,statico,7,0.368,0.7536240367692457,0,0,20.0
bot->unsw,43,ogni_batch_int,7,0.368,0.8257044443032575,7,224,20.0
bot->unsw,43,martingala_int,7,0.368,0.8818530753522538,5,160,20.0
bot->unsw,43,statico,8,0.421,0.7358778262652297,0,0,20.0
bot->unsw,43,ogni_batch_int,8,0.421,0.8272064027842861,8,256,20.0
bot->unsw,43,martingala_int,8,0.421,0.8637111083450484,6,192,20.0
bot->unsw,43,statico,9,0.474,0.7186130469831677,0,0,20.0
bot->unsw,43,ogni_batch_int,9,0.474,0.8339831971005254,9,288,20.0
bot->unsw,43,martingala_int,9,0.474,0.8753534118548629,7,224,20.0
bot->unsw,43,statico,10,0.526,0.702264594574906,0,0,20.0
bot->unsw,43,ogni_batch_int,10,0.526,0.8275059676677377,10,320,20.0
bot->unsw,43,martingala_int,10,0.526,0.8701452001679117,8,256,20.0
bot->unsw,43,statico,11,0.579,0.6723141337110639,0,0,20.0
bot->unsw,43,ogni_batch_int,11,0.579,0.8549112902546508,11,352,20.0
bot->unsw,43,martingala_int,11,0.579,0.8527455405881315,9,288,20.0
bot->unsw,43,statico,12,0.632,0.6542920225744928,0,0,20.0
bot->unsw,43,ogni_batch_int,12,0.632,0.8436626067204338,12,384,20.0
bot->unsw,43,martingala_int,12,0.632,0.8456776094949355,10,320,20.0
bot->unsw,43,statico,13,0.684,0.6284329942829165,0,0,20.0
bot->unsw,43,ogni_batch_int,13,0.684,0.8284506060507622,13,416,20.0
bot->unsw,43,martingala_int,13,0.684,0.8366570369893834,11,352,20.0
bot->unsw,43,statico,14,0.737,0.6033645368216795,0,0,20.0
bot->unsw,43,ogni_batch_int,14,0.737,0.8199167993727521,14,448,20.0
bot->unsw,43,martingala_int,14,0.737,0.8199167993727521,12,384,20.0
bot->unsw,43,statico,15,0.789,0.5768366123791191,0,0,20.0
bot->unsw,43,ogni_batch_int,15,0.789,0.8136043560609676,15,480,20.0
bot->unsw,43,martingala_int,15,0.789,0.8136043560609676,13,416,20.0
bot->unsw,43,statico,16,0.842,0.5506963034615281,0,0,20.0
bot->unsw,43,ogni_batch_int,16,0.842,0.8043217312885949,16,512,20.0
bot->unsw,43,martingala_int,16,0.842,0.8043217312885949,14,448,20.0
bot->unsw,43,statico,17,0.895,0.5216143650156024,0,0,20.0
bot->unsw,43,ogni_batch_int,17,0.895,0.7816764473010107,17,544,20.0
bot->unsw,43,martingala_int,17,0.895,0.7816764473010107,15,480,20.0
bot->unsw,43,statico,18,0.947,0.49405403823454286,0,0,20.0
bot->unsw,43,ogni_batch_int,18,0.947,0.7578362359952177,18,576,20.0
bot->unsw,43,martingala_int,18,0.947,0.7578362359952177,16,512,20.0
bot->unsw,43,statico,19,1.0,0.4584474573517952,0,0,20.0
bot->unsw,43,ogni_batch_int,19,1.0,0.7697025033114024,19,608,20.0
bot->unsw,43,martingala_int,19,1.0,0.7697025033114024,17,544,20.0
bot->unsw,44,statico,0,0.0,0.98075,0,0,20.0
bot->unsw,44,ogni_batch_int,0,0.0,0.98075,0,0,20.0
bot->unsw,44,martingala_int,0,0.0,0.98075,0,0,20.0
bot->unsw,44,statico,1,0.053,0.8623736477697435,0,0,20.0
bot->unsw,44,ogni_batch_int,1,0.053,0.8623736477697435,1,32,20.0
bot->unsw,44,martingala_int,1,0.053,0.8623736477697435,0,0,20.0
bot->unsw,44,statico,2,0.105,0.8522916882094242,0,0,20.0
bot->unsw,44,ogni_batch_int,2,0.105,0.8232794454039424,2,64,20.0
bot->unsw,44,martingala_int,2,0.105,0.8522916882094242,0,0,20.0
bot->unsw,44,statico,3,0.158,0.8211455112718564,0,0,20.0
bot->unsw,44,ogni_batch_int,3,0.158,0.8265655669499659,3,96,20.0
bot->unsw,44,martingala_int,3,0.158,0.8076428656869321,1,32,20.0
bot->unsw,44,statico,4,0.211,0.8122871365408727,0,0,20.0
bot->unsw,44,ogni_batch_int,4,0.211,0.8784241195383432,4,128,20.0
bot->unsw,44,martingala_int,4,0.211,0.8537551165248058,2,64,20.0
bot->unsw,44,statico,5,0.263,0.7946320346320346,0,0,20.0
bot->unsw,44,ogni_batch_int,5,0.263,0.8829027680479963,5,160,20.0
bot->unsw,44,martingala_int,5,0.263,0.776364354870579,3,96,20.0
bot->unsw,44,statico,6,0.316,0.7746683817906523,0,0,20.0
bot->unsw,44,ogni_batch_int,6,0.316,0.8763311554091826,6,192,20.0
bot->unsw,44,martingala_int,6,0.316,0.8212741807793075,4,128,20.0
bot->unsw,44,statico,7,0.368,0.7587664721753751,0,0,20.0
bot->unsw,44,ogni_batch_int,7,0.368,0.8698518954756149,7,224,20.0
bot->unsw,44,martingala_int,7,0.368,0.8159508034897616,5,160,20.0
bot->unsw,44,statico,8,0.421,0.7339874572262431,0,0,20.0
bot->unsw,44,ogni_batch_int,8,0.421,0.8629493546211099,8,256,20.0
bot->unsw,44,martingala_int,8,0.421,0.8140824823104782,6,192,20.0
bot->unsw,44,statico,9,0.474,0.7108411991694132,0,0,20.0
bot->unsw,44,ogni_batch_int,9,0.474,0.8428411430605376,9,288,20.0
bot->unsw,44,martingala_int,9,0.474,0.7734059709487529,7,224,20.0
bot->unsw,44,statico,10,0.526,0.6983855136547215,0,0,20.0
