exp,seed,politica,batch,frazione_target,bal_acc,adattamenti,etichette,ratio
bot->ton,43,martingala_int,7,0.368,0.875011632052733,6,192,100.0
bot->ton,43,statico,8,0.421,0.8758470766861887,0,0,100.0
bot->ton,43,ogni_batch_int,8,0.421,0.8764025972401139,8,256,100.0
bot->ton,43,martingala_int,8,0.421,0.7529324849831835,7,224,100.0
bot->ton,43,statico,9,0.474,0.8678640959856261,0,0,100.0
bot->ton,43,ogni_batch_int,9,0.474,0.8798681377474654,9,288,100.0
bot->ton,43,martingala_int,9,0.474,0.8794764524253857,8,256,100.0
bot->ton,43,statico,10,0.526,0.8522498283936668,0,0,100.0
bot->ton,43,ogni_batch_int,10,0.526,0.7828720096397863,10,320,100.0
bot->ton,43,martingala_int,10,0.526,0.7893971630303812,9,288,100.0
bot->ton,43,statico,11,0.579,0.8390774826395357,0,0,100.0
bot->ton,43,ogni_batch_int,11,0.579,0.774592041704774,11,352,100.0
bot->ton,43,martingala_int,11,0.579,0.7835489983849647,10,320,100.0
bot->ton,43,statico,12,0.632,0.8333550896809447,0,0,100.0
bot->ton,43,ogni_batch_int,12,0.632,0.7746371686033262,12,384,100.0
bot->ton,43,martingala_int,12,0.632,0.7848518230293401,11,352,100.0
bot->ton,43,statico,13,0.684,0.8173608863064237,0,0,100.0
bot->ton,43,ogni_batch_int,13,0.684,0.7762859397245705,13,416,100.0
bot->ton,43,martingala_int,13,0.684,0.7858933749660232,12,384,100.0
bot->ton,43,statico,14,0.737,0.8072049488821481,0,0,100.0
bot->ton,43,ogni_batch_int,14,0.737,0.7874206549825862,14,448,100.0
bot->ton,43,martingala_int,14,0.737,0.7911470621278508,13,416,100.0
bot->ton,43,statico,15,0.789,0.7899588370243065,0,0,100.0
bot->ton,43,ogni_batch_int,15,0.789,0.779931354843646,15,480,100.0
bot->ton,43,martingala_int,15,0.789,0.7766571122877242,14,448,100.0
bot->ton,43,statico,16,0.842,0.7765595524373519,0,0,100.0
bot->ton,43,ogni_batch_int,16,0.842,0.7608877717768134,16,512,100.0
bot->ton,43,martingala_int,16,0.842,0.7685225947516906,15,480,100.0
bot->ton,43,statico,17,0.895,0.7528353202579723,0,0,100.0
bot->ton,43,ogni_batch_int,17,0.895,0.7730789865212413,17,544,100.0
bot->ton,43,martingala_int,17,0.895,0.8578007049673682,16,512,100.0
bot->ton,43,statico,18,0.947,0.7375812475676555,0,0,100.0
bot->ton,43,ogni_batch_int,18,0.947,0.8626945149541994,18,576,100.0
bot->ton,43,martingala_int,18,0.947,0.9215861500124884,17,544,100.0
bot->ton,43,statico,19,1.0,0.7203995221226351,0,0,100.0
bot->ton,43,ogni_batch_int,19,1.0,0.8567428894714836,19,608,100.0
bot->ton,43,martingala_int,19,1.0,0.9269948418572485,18,576,100.0
bot->ton,44,statico,0,0.0,0.974,0,0,100.0
bot->ton,44,ogni_batch_int,0,0.0,0.974,0,0,100.0
bot->ton,44,martingala_int,0,0.0,0.974,0,0,100.0
bot->ton,44,statico,1,0.053,0.9601405825001816,0,0,100.0
bot->ton,44,ogni_batch_int,1,0.053,0.9601405825001816,1,32,100.0
bot->ton,44,martingala_int,1,0.053,0.9601405825001816,0,0,100.0
bot->ton,44,statico,2,0.105,0.9545523910061687,0,0,100.0
bot->ton,44,ogni_batch_int,2,0.105,0.6945838809057027,2,64,100.0
bot->ton,44,martingala_int,2,0.105,0.7004245032351653,1,32,100.0
bot->ton,44,statico,3,0.158,0.9386718610451839,0,0,100.0
bot->ton,44,ogni_batch_int,3,0.158,0.8002375667884652,3,96,100.0
bot->ton,44,martingala_int,3,0.158,0.8017254698283613,2,64,100.0
bot->ton,44,statico,4,0.211,0.9255059609884636,0,0,100.0
bot->ton,44,ogni_batch_int,4,0.211,0.8108840258363058,4,128,100.0
bot->ton,44,martingala_int,4,0.211,0.821840033420097,3,96,100.0
bot->ton,44,statico,5,0.263,0.9118250596143714,0,0,100.0
bot->ton,44,ogni_batch_int,5,0.263,0.7986196411417481,5,160,100.0
bot->ton,44,martingala_int,5,0.263,0.8845947920534618,4,128,100.0
bot->ton,44,statico,6,0.316,0.9066073398752916,0,0,100.0
bot->ton,44,ogni_batch_int,6,0.316,0.8019438825926077,6,192,100.0
bot->ton,44,martingala_int,6,0.316,0.8948225916649784,5,160,100.0
bot->ton,44,statico,7,0.368,0.8914343002908862,0,0,100.0
bot->ton,44,ogni_batch_int,7,0.368,0.8048780883513809,7,224,100.0
bot->ton,44,martingala_int,7,0.368,0.8942449510786579,6,192,100.0
bot->ton,44,statico,8,0.421,0.8854176286912061,0,0,100.0
bot->ton,44,ogni_batch_int,8,0.421,0.8019234584458887,8,256,100.0
bot->ton,44,martingala_int,8,0.421,0.892635228020306,7,224,100.0
bot->ton,44,statico,9,0.474,0.8712005903542396,0,0,100.0
bot->ton,44,ogni_batch_int,9,0.474,0.7832035601867979,9,288,100.0
bot->ton,44,martingala_int,9,0.474,0.8850928289612606,8,256,100.0
bot->ton,44,statico,10,0.526,0.8560963818650004,0,0,100.0
bot->ton,44,ogni_batch_int,10,0.526,0.7953618746574453,10,320,100.0
bot->ton,44,martingala_int,10,0.526,0.8840317809234082,9,288,100.0
bot->ton,44,statico,11,0.579,0.8418406041044986,0,0,100.0
bot->ton,44,ogni_batch_int,11,0.579,0.7894250113461876,11,352,100.0
bot->ton,44,martingala_int,11,0.579,0.8677864058173135,10,320,100.0
bot->ton,44,statico,12,0.632,0.8356116272357819,0,0,100.0
bot->ton,44,ogni_batch_int,12,0.632,0.8615110102262888,12,384,100.0
bot->ton,44,martingala_int,12,0.632,0.8740317787190228,11,352,100.0
bot->ton,44,statico,13,0.684,0.8150061564991322,0,0,100.0
bot->ton,44,ogni_batch_int,13,0.684,0.8753024585398618,13,416,100.0
bot->ton,44,martingala_int,13,0.684,0.8812512010063469,12,384,100.0
bot->ton,44,statico,14,0.737,0.8006292983021707,0,0,100.0
bot->ton,44,ogni_batch_int,14,0.737,0.8580102330933448,14,448,100.0
bot->ton,44,martingala_int,14,0.737,0.8633061555269002,13,416,100.0
bot->ton,44,statico,15,0.789,0.7893793704449255,0,0,100.0
bot->ton,44,ogni_batch_int,15,0.789,0.850372529656779,15,480,100.0
bot->ton,44,martingala_int,15,0.789,0.8490624512050506,14,448,100.0
bot->ton,44,statico,16,0.842,0.7754255335526214,0,0,100.0
bot->ton,44,ogni_batch_int,16,0.842,0.8543389687608197,16,512,100.0
bot->ton,44,martingala_int,16,0.842,0.8620208478599667,15,480,100.0
bot->ton,44,statico,17,0.895,0.7594148563550259,0,0,100.0
bot->ton,44,ogni_batch_int,17,0.895,0.8534618822012185,17,544,100.0
bot->ton,44,martingala_int,17,0.895,0.8524208465569724,16,512,100.0
bot->ton,44,statico,18,0.947,0.7411519234694092,0,0,100.0
bot->ton,44,ogni_batch_int,18,0.947,0.8610211040884017,18,576,100.0
bot->ton,44,martingala_int,18,0.947,0.8568004473373136,17,544,100.0
bot->ton,44,statico,19,1.0,0.7267661470669894,0,0,100.0
bot->ton,44,ogni_batch_int,19,1.0,0.8450276965545376,19,608,100.0
bot->ton,44,martingala_int,19,1.0,0.8427108012479558,18,576,100.0
bot->ton,45,statico,0,0.0,0.987,0,0,100.0
bot->ton,45,ogni_batch_int,0,0.0,0.987,0,0,100.0
bot->ton,45,martingala_int,0,0.0,0.987,0,0,100.0
bot->ton,45,statico,1,0.053,0.9502181420980087,0,0,100.0
bot->ton,45,ogni_batch_int,1,0.053,0.9502181420980087,1,32,100.0
bot->ton,45,martingala_int,1,0.053,0.9502181420980087,0,0,100.0
bot->ton,45,statico,2,0.105,0.9451302357178086,0,0,100.0
bot->ton,45,ogni_batch_int,2,0.105,0.9451302357178086,2,64,100.0
bot->ton,45,martingala_int,2,0.105,0.9451302357178086,1,32,100.0
bot->ton,45,statico,3,0.158,0.9259616702453287,0,0,100.0
bot->ton,45,ogni_batch_int,3,0.158,0.9259616702453287,3,96,100.0
bot->ton,45,martingala_int,3,0.158,0.9259616702453287,2,64,100.0
bot->ton,45,statico,4,0.211,0.9227260942523744,0,0,100.0
bot->ton,45,ogni_batch_int,4,0.211,0.9227260942523744,4,128,100.0
bot->ton,45,martingala_int,4,0.211,0.9227260942523744,3,96,100.0
bot->ton,45,statico,5,0.263,0.90770150911647,0,0,100.0
bot->ton,45,ogni_batch_int,5,0.263,0.90770150911647,5,160,100.0
bot->ton,45,martingala_int,5,0.263,0.90770150911647,4,128,100.0
bot->ton,45,statico,6,0.316,0.891101715951762,0,0,100.0
bot->ton,45,ogni_batch_int,6,0.316,0.891101715951762,6,192,100.0
bot->ton,45,martingala_int,6,0.316,0.891101715951762,5,160,100.0
bot->ton,45,statico,7,0.368,0.8708816383201363,0,0,100.0
bot->ton,45,ogni_batch_int,7,0.368,0.8708816383201363,7,224,100.0
bot->ton,45,martingala_int,7,0.368,0.8708816383201363,6,192,100.0
bot->ton,45,statico,8,0.421,0.8582347778332364,0,0,100.0
bot->ton,45,ogni_batch_int,8,0.421,0.7092433403660245,8,256,100.0
bot->ton,45,martingala_int,8,0.421,0.7087041724318203,7,224,100.0
bot->ton,45,statico,9,0.474,0.8431891403737061,0,0,100.0
bot->ton,45,ogni_batch_int,9,0.474,0.9254891288866086,9,288,100.0
bot->ton,45,martingala_int,9,0.474,0.9254891288866086,8,256,100.0
bot->ton,45,statico,10,0.526,0.8237002781654792,0,0,100.0
bot->ton,45,ogni_batch_int,10,0.526,0.9241100677767724,10,320,100.0
bot->ton,45,martingala_int,10,0.526,0.9241100677767724,9,288,100.0
bot->ton,45,statico,11,0.579,0.8128965630970326,0,0,100.0
bot->ton,45,ogni_batch_int,11,0.579,0.8632774417791914,11,352,100.0
bot->ton,45,martingala_int,11,0.579,0.8632774417791914,10,320,100.0
bot->ton,45,statico,12,0.632,0.7952417306035586,0,0,100.0
bot->ton,45,ogni_batch_int,12,0.632,0.8547154458905295,12,384,100.0
bot->ton,45,martingala_int,12,0.632,0.8547154458905295,11,352,100.0
bot->ton,45,statico,13,0.684,0.7760549245071068,0,0,100.0
bot->ton,45,ogni_batch_int,13,0.684,0.8517336621487355,13,416,100.0
bot->ton,45,martingala_int,13,0.684,0.8517336621487355,12,384,100.0
bot->ton,45,statico,14,0.737,0.7556992372867136,0,0,100.0
bot->ton,45,ogni_batch_int,14,0.737,0.8486778366417619,14,448,100.0
bot->ton,45,martingala_int,14,0.737,0.8486778366417619,13,416,100.0
bot->ton,45,statico,15,0.789,0.7376696101443058,0,0,100.0
bot->ton,45,ogni_batch_int,15,0.789,0.8596655618182298,15,480,100.0
bot->ton,45,martingala_int,15,0.789,0.8596655618182298,14,448,100.0
bot->ton,45,statico,16,0.842,0.7168573294872934,0,0,100.0
bot->ton,45,ogni_batch_int,16,0.842,0.8588760937115951,16,512,100.0
bot->ton,45,martingala_int,16,0.842,0.8588760937115951,15,480,100.0
bot->ton,45,statico,17,0.895,0.6994558422654251,0,0,100.0
bot->ton,45,ogni_batch_int,17,0.895,0.8519819031763725,17,544,100.0
bot->ton,45,martingala_int,17,0.895,0.8519819031763725,16,512,100.0
bot->ton,45,statico,18,0.947,0.6821371211850465,0,0,100.0
bot->ton,45,ogni_batch_int,18,0.947,0.8506024831424209,18,576,100.0
bot->ton,45,martingala_int,18,0.947,0.8506024831424209,17,544,100.0
bot->ton,45,statico,19,1.0,0.6591974609493124,0,0,100.0
bot->ton,45,ogni_batch_int,19,1.0,0.847885682239291,19,608,100.0
bot->ton,45,martingala_int,19,1.0,0.847885682239291,18,576,100.0
bot->ton,46,statico,0,0.0,0.98445,0,0,100.0
bot->ton,46,ogni_batch_int,0,0.0,0.98445,0,0,100.0
bot->ton,46,martingala_int,0,0.0,0.98445,0,0,100.0
bot->ton,46,statico,1,0.053,0.9583271221752541,0,0,100.0
bot->ton,46,ogni_batch_int,1,0.053,0.9583271221752541,1,32,100.0
bot->ton,46,martingala_int,1,0.053,0.9583271221752541,0,0,100.0
bot->ton,46,statico,2,0.105,0.9605432498979052,0,0,100.0
bot->ton,46,ogni_batch_int,2,0.105,0.9605432498979052,2,64,100.0
bot->ton,46,martingala_int,2,0.105,0.9605432498979052,1,32,100.0
bot->ton,46,statico,3,0.158,0.9466116892025584,0,0,100.0
bot->ton,46,ogni_batch_int,3,0.158,0.7645443695502024,3,96,100.0
bot->ton,46,martingala_int,3,0.158,0.7604373230069577,2,64,100.0
bot->ton,46,statico,4,0.211,0.9308631149801966,0,0,100.0
bot->ton,46,ogni_batch_int,4,0.211,0.8930519054212652,4,128,100.0
bot->ton,46,martingala_int,4,0.211,0.8017379389418346,3,96,100.0
bot->ton,46,statico,5,0.263,0.9246122812627382,0,0,100.0
bot->ton,46,ogni_batch_int,5,0.263,0.8882513811974615,5,160,100.0
bot->ton,46,martingala_int,5,0.263,0.6401781151687634,4,128,100.0
bot->ton,46,statico,6,0.316,0.9157979720731216,0,0,100.0
bot->ton,46,ogni_batch_int,6,0.316,0.8862563998103583,6,192,100.0
bot->ton,46,martingala_int,6,0.316,0.6511315662828567,5,160,100.0
bot->ton,46,statico,7,0.368,0.9082500830222109,0,0,100.0
bot->ton,46,ogni_batch_int,7,0.368,0.9240727978241369,7,224,100.0
bot->ton,46,martingala_int,7,0.368,0.7050253966099441,6,192,100.0
bot->ton,46,statico,8,0.421,0.8944947393909686,0,0,100.0
bot->ton,46,ogni_batch_int,8,0.421,0.9295030237027249,8,256,100.0
bot->ton,46,martingala_int,8,0.421,0.8319155454163276,7,224,100.0
bot->ton,46,statico,9,0.474,0.8840022308943916,0,0,100.0
bot->ton,46,ogni_batch_int,9,0.474,0.9312959208318503,9,288,100.0
bot->ton,46,martingala_int,9,0.474,0.9309693903493161,8,256,100.0
bot->ton,46,statico,10,0.526,0.8697314299985301,0,0,100.0
bot->ton,46,ogni_batch_int,10,0.526,0.9349099909711241,10,320,100.0
bot->ton,46,martingala_int,10,0.526,0.927580690819707,9,288,100.0
bot->ton,46,statico,11,0.579,0.8600174921825766,0,0,100.0
bot->ton,46,ogni_batch_int,11,0.579,0.8608345545412448,11,352,100.0
bot->ton,46,martingala_int,11,0.579,0.8294406816523064,10,320,100.0
bot->ton,46,statico,12,0.632,0.8479598703157498,0,0,100.0
bot->ton,46,ogni_batch_int,12,0.632,0.9192676950183503,12,384,100.0
bot->ton,46,martingala_int,12,0.632,0.9009822423184337,11,352,100.0
bot->ton,46,statico,13,0.684,0.8347796534380396,0,0,100.0
bot->ton,46,ogni_batch_int,13,0.684,0.9143400552075536,13,416,100.0
bot->ton,46,martingala_int,13,0.684,0.9024335341824841,12,384,100.0
bot->ton,46,statico,14,0.737,0.820991970721661,0,0,100.0
bot->ton,46,ogni_batch_int,14,0.737,0.9092945506665553,14,448,100.0
bot->ton,46,martingala_int,14,0.737,0.9070162255434027,13,416,100.0
bot->ton,46,statico,15,0.789,0.8087627717553576,0,0,100.0
bot->ton,46,ogni_batch_int,15,0.789,0.9142332687963027,15,480,100.0
bot->ton,46,martingala_int,15,0.789,0.9109671190475104,14,448,100.0
bot->ton,46,statico,16,0.842,0.7923441437428779,0,0,100.0
bot->ton,46,ogni_batch_int,16,0.842,0.8533036996036159,16,512,100.0
bot->ton,46,martingala_int,16,0.842,0.9123288121304574,15,480,100.0
bot->ton,46,statico,17,0.895,0.7776467497637748,0,0,100.0
bot->ton,46,ogni_batch_int,17,0.895,0.9115566345671204,17,544,100.0
bot->ton,46,martingala_int,17,0.895,0.9109016959856708,16,512,100.0
bot->ton,46,statico,18,0.947,0.7636362496598905,0,0,100.0
bot->ton,46,ogni_batch_int,18,0.947,0.8404385824314591,18,576,100.0
bot->ton,46,martingala_int,18,0.947,0.9050149276066786,17,544,100.0
bot->ton,46,statico,19,1.0,0.7506638795339294,0,0,100.0
bot->ton,46,ogni_batch_int,19,1.0,0.8944016789156727,19,608,100.0
bot->ton,46,martingala_int,19,1.0,0.897335357322583,18,576,100.0
bot->ton,47,statico,0,0.0,0.95475,0,0,100.0
bot->ton,47,ogni_batch_int,0,0.0,0.95475,0,0,100.0
bot->ton,47,martingala_int,0,0.0,0.95475,0,0,100.0
bot->ton,47,statico,1,0.053,0.8656163817845428,0,0,100.0
bot->ton,47,ogni_batch_int,1,0.053,0.8656163817845428,1,32,100.0
bot->ton,47,martingala_int,1,0.053,0.8656163817845428,0,0,100.0
bot->ton,47,statico,2,0.105,0.8581521587061753,0,0,100.0
bot->ton,47,ogni_batch_int,2,0.105,0.6801980420853118,2,64,100.0
bot->ton,47,martingala_int,2,0.105,0.6998569743360783,1,32,100.0
bot->ton,47,statico,3,0.158,0.8331805931087077,0,0,100.0
bot->ton,47,ogni_batch_int,3,0.158,0.7608055584442596,3,96,100.0
bot->ton,47,martingala_int,3,0.158,0.7621076417775929,2,64,100.0
bot->ton,47,statico,4,0.211,0.8269451188330956,0,0,100.0
bot->ton,47,ogni_batch_int,4,0.211,0.8771578493934844,4,128,100.0
bot->ton,47,martingala_int,4,0.211,0.84857148860046,3,96,100.0
bot->ton,47,statico,5,0.263,0.8147869799895666,0,0,100.0
bot->ton,47,ogni_batch_int,5,0.263,0.8554114178743968,5,160,100.0
bot->ton,47,martingala_int,5,0.263,0.8633062869320238,4,128,100.0
bot->ton,47,statico,6,0.316,0.7967605931170205,0,0,100.0
bot->ton,47,ogni_batch_int,6,0.316,0.8665576292987631,6,192,100.0
bot->ton,47,martingala_int,6,0.316,0.87535042572948,5,160,100.0
bot->ton,47,statico,7,0.368,0.7792772755198731,0,0,100.0
bot->ton,47,ogni_batch_int,7,0.368,0.8735446964152404,7,224,100.0
bot->ton,47,martingala_int,7,0.368,0.8873225332852803,6,192,100.0
bot->ton,47,statico,8,0.421,0.7608272619114305,0,0,100.0
bot->ton,47,ogni_batch_int,8,0.421,0.873815610125771,8,256,100.0
bot->ton,47,martingala_int,8,0.421,0.879009204097831,7,224,100.0
bot->ton,47,statico,9,0.474,0.7458606657877158,0,0,100.0
bot->ton,47,ogni_batch_int,9,0.474,0.8822347483224866,9,288,100.0
bot->ton,47,martingala_int,9,0.474,0.8795115745677945,8,256,100.0
bot->ton,47,statico,10,0.526,0.7333608668109308,0,0,100.0
bot->ton,47,ogni_batch_int,10,0.526,0.8854707088719325,10,320,100.0
bot->ton,47,martingala_int,10,0.526,0.87804177941387,9,288,100.0
bot->ton,47,statico,11,0.579,0.7057627114750167,0,0,100.0
bot->ton,47,ogni_batch_int,11,0.579,0.8785895032711859,11,352,100.0
bot->ton,47,martingala_int,11,0.579,0.8775809980949121,10,320,100.0
bot->ton,47,statico,12,0.632,0.7022118747399115,0,0,100.0
bot->ton,47,ogni_batch_int,12,0.632,0.8820675153141566,12,384,100.0
bot->ton,47,martingala_int,12,0.632,0.8824975114338508,11,352,100.0
bot->ton,47,statico,13,0.684,0.681604952317169,0,0,100.0
bot->ton,47,ogni_batch_int,13,0.684,0.8787896562809473,13,416,100.0
bot->ton,47,martingala_int,13,0.684,0.8785627090548195,12,384,100.0
bot->ton,47,statico,14,0.737,0.6639649062608587,0,0,100.0
bot->ton,47,ogni_batch_int,14,0.737,0.8755228281835736,14,448,100.0
bot->ton,47,martingala_int,14,0.737,0.8793523542729509,13,416,100.0
bot->ton,47,statico,15,0.789,0.6375462376827185,0,0,100.0
bot->ton,47,ogni_batch_int,15,0.789,0.8711643760802129,15,480,100.0
bot->ton,47,martingala_int,15,0.789,0.8688984458205506,14,448,100.0
bot->ton,47,statico,16,0.842,0.6154004637604987,0,0,100.0
bot->ton,47,ogni_batch_int,16,0.842,0.8646126710253421,16,512,100.0
bot->ton,47,martingala_int,16,0.842,0.8604073928746769,15,480,100.0
bot->ton,47,statico,17,0.895,0.5997622026500439,0,0,100.0
bot->ton,47,ogni_batch_int,17,0.895,0.862799415329297,17,544,100.0
bot->ton,47,martingala_int,17,0.895,0.8581032426602104,16,512,100.0
bot->ton,47,statico,18,0.947,0.5708868046514511,0,0,100.0
bot->ton,47,ogni_batch_int,18,0.947,0.8423522951705325,18,576,100.0
bot->ton,47,martingala_int,18,0.947,0.8423522951705325,17,544,100.0
bot->ton,47,statico,19,1.0,0.5545313622047985,0,0,100.0
bot->ton,47,ogni_batch_int,19,1.0,0.8438395961576721,19,608,100.0
bot->ton,47,martingala_int,19,1.0,0.8438395961576721,18,576,100.0
bot->ton,48,statico,0,0.0,0.9751,0,0,100.0
bot->ton,48,ogni_batch_int,0,0.0,0.9751,0,0,100.0
bot->ton,48,martingala_int,0,0.0,0.9751,0,0,100.0
bot->ton,48,statico,1,0.053,0.954131793251557,0,0,100.0
bot->ton,48,ogni_batch_int,1,0.053,0.954131793251557,1,32,100.0
bot->ton,48,martingala_int,1,0.053,0.954131793251557,0,0,100.0
bot->ton,48,statico,2,0.105,0.941429849412331,0,0,100.0
bot->ton,48,ogni_batch_int,2,0.105,0.941429849412331,2,64,100.0
bot->ton,48,martingala_int,2,0.105,0.941429849412331,1,32,100.0
bot->ton,48,statico,3,0.158,0.9280667559486264,0,0,100.0
bot->ton,48,ogni_batch_int,3,0.158,0.7599287888648742,3,96,100.0
bot->ton,48,martingala_int,3,0.158,0.7658014587547144,2,64,100.0
bot->ton,48,statico,4,0.211,0.926018396846255,0,0,100.0
bot->ton,48,ogni_batch_int,4,0.211,0.6536460123319519,4,128,100.0
bot->ton,48,martingala_int,4,0.211,0.7365517706122173,3,96,100.0
bot->ton,48,statico,5,0.263,0.9063802083333333,0,0,100.0
bot->ton,48,ogni_batch_int,5,0.263,0.882431891025641,5,160,100.0
bot->ton,48,martingala_int,5,0.263,0.8750834668803419,4,128,100.0
bot->ton,48,statico,6,0.316,0.8995744042843653,0,0,100.0
