exp,ratio,seed,batch,politica,bal_acc,norma_guadagni,bias,n_min,saltati
bot->unsw,50.0,42,14,rls_prossimale,0.7806822048634794,7.918892307817154,2.2333086920391434,12.0,0.0
bot->unsw,50.0,42,14,rls_guardia_prossimale,0.7468058751941016,8.866223838925839,2.121381329817869,12.0,1.0
bot->unsw,50.0,42,15,statico,0.5797956613508712,3.4641016151377544,0.0,,
bot->unsw,50.0,42,15,rls,0.7627543271301898,6.449883305024711,1.9253997174322883,6.0,0.0
bot->unsw,50.0,42,15,rls_guardia,0.7632649394357072,5.239942164383147,1.7839349834308424,5.0,1.0
bot->unsw,50.0,42,15,rls_prossimale,0.7673964769944528,7.101590738682575,1.8678511050603663,2.0,0.0
bot->unsw,50.0,42,15,rls_guardia_prossimale,0.7636741721158319,8.260735692002255,1.9250268021593395,4.0,1.0
bot->unsw,50.0,42,16,statico,0.5517398055362612,3.4641016151377544,0.0,,
bot->unsw,50.0,42,16,rls,0.7814263919974249,27.73927930501216,1.735428145567601,7.0,0.0
bot->unsw,50.0,42,16,rls_guardia,0.7763837689126335,15.007262001863284,1.6712264619392627,7.0,1.0
bot->unsw,50.0,42,16,rls_prossimale,0.7520814481207057,22.36838025650245,1.3873360199598117,7.0,0.0
bot->unsw,50.0,42,16,rls_guardia_prossimale,0.776076394614523,26.238885576785066,1.773449030974285,7.0,1.0
bot->unsw,50.0,42,17,statico,0.5209832658185745,3.4641016151377544,0.0,,
bot->unsw,50.0,42,17,rls,0.7489285294689509,6.831689925103301,1.581007936753152,12.0,0.0
bot->unsw,50.0,42,17,rls_guardia,0.7372100508887802,4.596210218245848,1.4877348491990967,12.0,1.0
bot->unsw,50.0,42,17,rls_prossimale,0.7682935584069389,8.94415131439012,1.1859761613385884,12.0,0.0
bot->unsw,50.0,42,17,rls_guardia_prossimale,0.7685369096010205,9.05294627611156,1.350463536716888,12.0,1.0
bot->unsw,50.0,42,18,statico,0.488185844954435,3.4641016151377544,0.0,,
bot->unsw,50.0,42,18,rls,0.7267616493906202,7.858197495615393,1.7111023859822383,9.0,0.0
bot->unsw,50.0,42,18,rls_guardia,0.7293908698900566,5.916235129362447,1.5514803227378595,9.0,1.0
bot->unsw,50.0,42,18,rls_prossimale,0.7425938091259037,9.279063212698416,1.3078613610425849,9.0,0.0
bot->unsw,50.0,42,18,rls_guardia_prossimale,0.7347835050466898,10.031103532843362,1.5683774728402031,9.0,1.0
bot->unsw,50.0,42,19,statico,0.4454206583369635,3.4641016151377544,0.0,,
bot->unsw,50.0,42,19,rls,0.7433166683754928,7.182082899795678,1.632179067743755,14.0,0.0
bot->unsw,50.0,42,19,rls_guardia,0.7454806537465535,5.142793745896115,1.4240635799894876,14.0,1.0
bot->unsw,50.0,42,19,rls_prossimale,0.7711463109046872,8.248734361322422,1.2342013421552924,14.0,0.0
bot->unsw,50.0,42,19,rls_guardia_prossimale,0.7467833517314052,8.686567422485092,1.6139698397031976,14.0,1.0
bot->unsw,50.0,43,0,statico,0.98655,3.4641016151377544,0.0,,
bot->unsw,50.0,43,0,rls,0.98655,3.4641016151377544,0.0,0.0,0.0
bot->unsw,50.0,43,0,rls_guardia,0.98655,3.4641016151377544,0.0,0.0,1.0
bot->unsw,50.0,43,0,rls_prossimale,0.98655,3.4641016151377544,0.0,0.0,0.0
bot->unsw,50.0,43,0,rls_guardia_prossimale,0.98655,3.4641016151377544,0.0,0.0,1.0
bot->unsw,50.0,43,1,statico,0.9142748091296682,3.4641016151377544,0.0,,
bot->unsw,50.0,43,1,rls,0.5,1.8867426374179248,2.5694551022277694,8.0,0.0
bot->unsw,50.0,43,1,rls_guardia,0.9142748091296682,3.4641016151377544,0.0,1.0,1.0
bot->unsw,50.0,43,1,rls_prossimale,0.5796311465705147,3.044305984595588,2.0650295629730127,2.0,0.0
bot->unsw,50.0,43,1,rls_guardia_prossimale,0.9142748091296682,3.4641016151377544,0.0,1.0,1.0
bot->unsw,50.0,43,2,statico,0.8848006555864296,3.4641016151377544,0.0,,
bot->unsw,50.0,43,2,rls,0.6684166761354833,4.459658855791992,1.927092766505862,12.0,0.0
bot->unsw,50.0,43,2,rls_guardia,0.5468371371489883,3.057535309342821,2.093319218717673,0.0,2.0
bot->unsw,50.0,43,2,rls_prossimale,0.5246009787710456,4.434571983382326,3.2088344278587,12.0,0.0
bot->unsw,50.0,43,2,rls_guardia_prossimale,0.5672657447879793,3.802983507602292,1.7910354144422982,1.0,1.0
bot->unsw,50.0,43,3,statico,0.8615244759187142,3.4641016151377544,0.0,,
bot->unsw,50.0,43,3,rls,0.6995982838524275,63.61151512819445,1.715069504717008,3.0,0.0
bot->unsw,50.0,43,3,rls_guardia,0.548770060510392,3.057535309342821,2.093319218717673,3.0,2.0
bot->unsw,50.0,43,3,rls_prossimale,0.5411184448279949,4.854609722460274,2.9960351126691016,3.0,0.0
bot->unsw,50.0,43,3,rls_guardia_prossimale,0.580516694565629,4.735766238759394,3.3636162443981785,3.0,1.0
bot->unsw,50.0,43,4,statico,0.8523166204431958,3.4641016151377544,0.0,,
bot->unsw,50.0,43,4,rls,0.6211208719863486,4.245735159321636,1.8338630068549555,7.0,0.0
bot->unsw,50.0,43,4,rls_guardia,0.6777720351849847,4.330388371145154,2.613823482404989,13.0,2.0
bot->unsw,50.0,43,4,rls_prossimale,0.6031064676350177,3.496486316772795,2.63076590793132,14.0,0.0
bot->unsw,50.0,43,4,rls_guardia_prossimale,0.6609551641939665,5.409262210466146,3.6641013678111714,11.0,1.0
bot->unsw,50.0,43,5,statico,0.8312569570438151,3.4641016151377544,0.0,,
bot->unsw,50.0,43,5,rls,0.5663109626941764,4.414790468658407,2.5891871679158505,10.0,0.0
bot->unsw,50.0,43,5,rls_guardia,0.6759069355701051,4.69165300789764,3.16045245142512,5.0,2.0
bot->unsw,50.0,43,5,rls_prossimale,0.643440585019823,5.567848843812425,2.7528682734232253,16.0,0.0
bot->unsw,50.0,43,5,rls_guardia_prossimale,0.6762237823529927,6.987603333163834,4.087928077992544,11.0,1.0
bot->unsw,50.0,43,6,statico,0.8106694424282989,3.4641016151377544,0.0,,
bot->unsw,50.0,43,6,rls,0.5683133392996346,4.987885836847873,2.794019591472886,3.0,0.0
bot->unsw,50.0,43,6,rls_guardia,0.6706688496778141,5.888804825152285,3.3134682111240408,7.0,2.0
bot->unsw,50.0,43,6,rls_prossimale,0.6913346508894855,6.476021829652996,2.9588495569992777,10.0,0.0
bot->unsw,50.0,43,6,rls_guardia_prossimale,0.6934273989556248,9.53053376192162,3.815262921546364,1.0,1.0
bot->unsw,50.0,43,7,statico,0.7918450477340697,3.4641016151377544,0.0,,
bot->unsw,50.0,43,7,rls,0.6636756538559672,5.470281751182652,3.053965067041829,13.0,0.0
bot->unsw,50.0,43,7,rls_guardia,0.6724660473594222,6.58637735847004,3.687211068145547,14.0,2.0
bot->unsw,50.0,43,7,rls_prossimale,0.7062120051331167,7.948454891656337,2.9404901726452937,5.0,0.0
bot->unsw,50.0,43,7,rls_guardia_prossimale,0.6291808733372228,11.981744744809363,4.7923558975571945,10.0,1.0
bot->unsw,50.0,43,8,statico,0.7702611186210343,3.4641016151377544,0.0,,
bot->unsw,50.0,43,8,rls,0.6001823097688518,4.807622377653784,3.078287817418912,14.0,0.0
bot->unsw,50.0,43,8,rls_guardia,0.7990876146930995,36.15900480279512,3.01488940122481,10.0,2.0
bot->unsw,50.0,43,8,rls_prossimale,0.8262277786272694,24.60590125900064,3.192557249716676,5.0,0.0
bot->unsw,50.0,43,8,rls_guardia_prossimale,0.6730031447868365,10.232928763203578,5.183128274302685,11.0,1.0
bot->unsw,50.0,43,9,statico,0.7471484917753575,3.4641016151377544,0.0,,
bot->unsw,50.0,43,9,rls,0.6698292322172918,5.827099207200567,3.1034656699519148,7.0,0.0
bot->unsw,50.0,43,9,rls_guardia,0.6517018511048362,4.83523229168658,2.6162261670332185,7.0,2.0
bot->unsw,50.0,43,9,rls_prossimale,0.7023759580475999,4.334268731088056,3.0691872445342714,7.0,0.0
bot->unsw,50.0,43,9,rls_guardia_prossimale,0.6738976289722558,11.184457905230238,5.066754960859448,7.0,1.0
bot->unsw,50.0,43,10,statico,0.7222115807559526,3.4641016151377544,0.0,,
bot->unsw,50.0,43,10,rls,0.706692453809725,4.136945488176102,2.0304907517914423,8.0,0.0
bot->unsw,50.0,43,10,rls_guardia,0.7106460082383719,3.5197135581338164,1.6907524983830235,8.0,2.0
bot->unsw,50.0,43,10,rls_prossimale,0.7010411601817165,3.017379342517461,1.9882714088778912,8.0,0.0
bot->unsw,50.0,43,10,rls_guardia_prossimale,0.6851835094789616,7.779901026340587,3.5793693293263247,8.0,1.0
bot->unsw,50.0,43,11,statico,0.6994271417988793,3.4641016151377544,0.0,,
bot->unsw,50.0,43,11,rls,0.7541269574359464,3.869360577848599,1.930280291630898,6.0,0.0
bot->unsw,50.0,43,11,rls_guardia,0.7101181467965236,3.8182747840399607,1.561943103180486,6.0,2.0
bot->unsw,50.0,43,11,rls_prossimale,0.7217807308164839,2.7606480095458314,1.4708806051647425,6.0,0.0
bot->unsw,50.0,43,11,rls_guardia_prossimale,0.6970958672102117,4.980978445996416,2.2745735893241963,6.0,1.0
bot->unsw,50.0,43,12,statico,0.6728712038798212,3.4641016151377544,0.0,,
bot->unsw,50.0,43,12,rls,0.7532563351858701,3.965970574059535,1.623994762236899,7.0,0.0
bot->unsw,50.0,43,12,rls_guardia,0.7255191678530626,4.152636257301395,1.3851755310646734,7.0,2.0
bot->unsw,50.0,43,12,rls_prossimale,0.7173769688055056,3.0174692634366544,1.4141248383634792,7.0,0.0
bot->unsw,50.0,43,12,rls_guardia_prossimale,0.6759473500517763,4.83713185506891,1.803847437036027,7.0,1.0
bot->unsw,50.0,43,13,statico,0.6495981124561083,3.4641016151377544,0.0,,
bot->unsw,50.0,43,13,rls,0.7597069366804674,4.072574835419002,1.6949985726927166,11.0,0.0
bot->unsw,50.0,43,13,rls_guardia,0.7417765859012984,4.207662825904139,1.4380278876921766,11.0,2.0
bot->unsw,50.0,43,13,rls_prossimale,0.6943170184810253,3.141897554346732,1.4551965995372265,11.0,0.0
bot->unsw,50.0,43,13,rls_guardia_prossimale,0.6869688421296916,5.096779025009002,1.8938995177647264,11.0,1.0
bot->unsw,50.0,43,14,statico,0.6211124234387233,3.4641016151377544,0.0,,
bot->unsw,50.0,43,14,rls,0.7472619211305556,4.12801725431782,1.6739684027150352,16.0,0.0
bot->unsw,50.0,43,14,rls_guardia,0.7341522439815351,4.228614800638055,1.477392304035134,15.0,2.0
bot->unsw,50.0,43,14,rls_prossimale,0.7510541242446602,3.366019549750138,1.4448196217663931,11.0,0.0
bot->unsw,50.0,43,14,rls_guardia_prossimale,0.7781031269535521,4.813322755864758,1.7269520019708595,5.0,1.0
bot->unsw,50.0,43,15,statico,0.5945155006996086,3.4641016151377544,0.0,,
bot->unsw,50.0,43,15,rls,0.7613919836559275,4.475271012101023,1.6422001769185344,7.0,0.0
bot->unsw,50.0,43,15,rls_guardia,0.7587967609197499,4.879820674998566,1.4879737867238751,7.0,2.0
bot->unsw,50.0,43,15,rls_prossimale,0.7773266588147729,25.53854136236822,1.5433220855416223,7.0,0.0
bot->unsw,50.0,43,15,rls_guardia_prossimale,0.755775047000026,6.730313609902941,1.888208978098965,7.0,1.0
bot->unsw,50.0,43,16,statico,0.5651274356891012,3.4641016151377544,0.0,,
bot->unsw,50.0,43,16,rls,0.747971392263516,4.298680334824633,1.5143462269091834,13.0,0.0
bot->unsw,50.0,43,16,rls_guardia,0.7504757010158176,4.434214776690611,1.3801360795172457,13.0,2.0
bot->unsw,50.0,43,16,rls_prossimale,0.7227439243195942,3.4461501428937376,1.5702012646693286,13.0,0.0
bot->unsw,50.0,43,16,rls_guardia_prossimale,0.7656425890377143,5.613473672315147,1.7793421845856796,13.0,1.0
bot->unsw,50.0,43,17,statico,0.5303891382050668,3.4641016151377544,0.0,,
bot->unsw,50.0,43,17,rls,0.7577490129494224,4.600871823812747,1.4548810750989436,6.0,0.0
bot->unsw,50.0,43,17,rls_guardia,0.7536446656266738,4.768143621237153,1.3424055808875848,6.0,2.0
bot->unsw,50.0,43,17,rls_prossimale,0.7084728903635589,3.730544314144765,1.4388430107332546,6.0,0.0
bot->unsw,50.0,43,17,rls_guardia_prossimale,0.7156646452495328,5.773408497188375,1.7259269820644312,6.0,1.0
bot->unsw,50.0,43,18,statico,0.4921032975747895,3.4641016151377544,0.0,,
bot->unsw,50.0,43,18,rls,0.7474947346970269,4.595710585429254,1.5108387293275547,14.0,0.0
bot->unsw,50.0,43,18,rls_guardia,0.704622552865654,5.023672779400851,1.4590911361737084,14.0,2.0
bot->unsw,50.0,43,18,rls_prossimale,0.6578827261764569,4.0936450646777,1.4979823007355928,14.0,0.0
bot->unsw,50.0,43,18,rls_guardia_prossimale,0.6887995091493573,6.279528267479465,1.7533725161251306,14.0,1.0
bot->unsw,50.0,43,19,statico,0.454599125165867,3.4641016151377544,0.0,,
bot->unsw,50.0,43,19,rls,0.7653244143444144,4.70555074231325,1.3771991039354785,14.0,0.0
bot->unsw,50.0,43,19,rls_guardia,0.7692396850389721,5.227035602771244,1.3217528694029206,14.0,2.0
bot->unsw,50.0,43,19,rls_prossimale,0.7002694600149748,4.099824478180388,1.4366763768562028,14.0,0.0
bot->unsw,50.0,43,19,rls_guardia_prossimale,0.7321202344174575,6.348526521748592,1.6082653869385484,14.0,1.0
bot->unsw,50.0,44,0,statico,0.9849,3.4641016151377544,0.0,,
bot->unsw,50.0,44,0,rls,0.9849,3.4641016151377544,0.0,0.0,0.0
bot->unsw,50.0,44,0,rls_guardia,0.9849,3.4641016151377544,0.0,0.0,1.0
bot->unsw,50.0,44,0,rls_prossimale,0.9849,3.4641016151377544,0.0,0.0,0.0
bot->unsw,50.0,44,0,rls_guardia_prossimale,0.9849,3.4641016151377544,0.0,0.0,1.0
bot->unsw,50.0,44,1,statico,0.8697920864426782,3.4641016151377544,0.0,,
bot->unsw,50.0,44,1,rls,0.5,1.9945717727856007,1.931598752579839,12.0,0.0
bot->unsw,50.0,44,1,rls_guardia,0.8697920864426782,3.4641016151377544,0.0,1.0,1.0
bot->unsw,50.0,44,1,rls_prossimale,0.5896968485507753,2.85998585190065,1.4518474978463554,8.0,0.0
bot->unsw,50.0,44,1,rls_guardia_prossimale,0.8697920864426782,3.4641016151377544,0.0,1.0,1.0
bot->unsw,50.0,44,2,statico,0.8874007009546696,3.4641016151377544,0.0,,
bot->unsw,50.0,44,2,rls,0.5765889566965018,4.943977278743419,2.025112254931841,1.0,0.0
bot->unsw,50.0,44,2,rls_guardia,0.5234028460089494,2.259626142629465,1.986285843318487,1.0,1.0
bot->unsw,50.0,44,2,rls_prossimale,0.5090200334999925,2.975682394023471,2.402861795924108,1.0,0.0
bot->unsw,50.0,44,2,rls_guardia_prossimale,0.6044921460746424,3.069082925936037,1.604206559991656,1.0,1.0
bot->unsw,50.0,44,3,statico,0.8655653302709029,3.4641016151377544,0.0,,
bot->unsw,50.0,44,3,rls,0.5781870738614465,4.784975950095006,1.93443021407596,14.0,0.0
bot->unsw,50.0,44,3,rls_guardia,0.5297859344768413,2.8336482336209685,1.9961369630265,6.0,1.0
bot->unsw,50.0,44,3,rls_prossimale,0.5082262884988537,3.425077591641255,2.588592059973872,15.0,0.0
bot->unsw,50.0,44,3,rls_guardia_prossimale,0.5325855936124329,3.2732536232710787,2.01638078760894,12.0,1.0
bot->unsw,50.0,44,4,statico,0.8415639362598508,3.4641016151377544,0.0,,
bot->unsw,50.0,44,4,rls,0.5808634018270731,7.025075162810953,2.402320689297172,0.0,0.0
bot->unsw,50.0,44,4,rls_guardia,0.5376916343131292,3.611040017608644,2.364743388176639,8.0,1.0
bot->unsw,50.0,44,4,rls_prossimale,0.5450590146888485,5.053602951812698,2.3790296572206424,14.0,0.0
bot->unsw,50.0,44,4,rls_guardia_prossimale,0.6049001598765413,4.413136659886317,2.034861707197379,5.0,1.0
bot->unsw,50.0,44,5,statico,0.8228510470599191,3.4641016151377544,0.0,,
bot->unsw,50.0,44,5,rls,0.8619477813621057,713.9945402803485,2.409694113984427,3.0,0.0
bot->unsw,50.0,44,5,rls_guardia,0.5353309045608233,4.4018056116980775,2.2648267609727304,3.0,1.0
bot->unsw,50.0,44,5,rls_prossimale,0.5517678318196392,6.411227928561448,2.6467789302355893,3.0,0.0
bot->unsw,50.0,44,5,rls_guardia_prossimale,0.4546194771193389,88.61075818540144,1.286726716819118,3.0,1.0
bot->unsw,50.0,44,6,statico,0.8051084803287922,3.4641016151377544,0.0,,
bot->unsw,50.0,44,6,rls,0.6226797420789396,6.57825247591792,1.8044380552171249,3.0,0.0
bot->unsw,50.0,44,6,rls_guardia,0.5268976435997171,4.618657719726906,2.443546888839949,3.0,1.0
bot->unsw,50.0,44,6,rls_prossimale,0.600670116596519,6.119584092340387,2.490118532705924,3.0,0.0
bot->unsw,50.0,44,6,rls_guardia_prossimale,0.6731083873858575,9.463204999252325,1.1618291902738378,3.0,1.0
bot->unsw,50.0,44,7,statico,0.784579318893009,3.4641016151377544,0.0,,
bot->unsw,50.0,44,7,rls,0.6550133002986565,5.566855483691123,1.875988437503585,4.0,0.0
bot->unsw,50.0,44,7,rls_guardia,0.5296647590787057,4.898282281666316,2.6986211466835672,4.0,1.0
bot->unsw,50.0,44,7,rls_prossimale,0.6585804246218092,5.868563823449409,2.558488498314027,4.0,0.0
bot->unsw,50.0,44,7,rls_guardia_prossimale,0.619747016521454,4.009281874481938,2.1047562733491865,4.0,1.0
bot->unsw,50.0,44,8,statico,0.7669421617859868,3.4641016151377544,0.0,,
bot->unsw,50.0,44,8,rls,0.6396184489185827,5.222543254970398,1.8135879322240047,5.0,0.0
bot->unsw,50.0,44,8,rls_guardia,0.5883588225633938,5.191451708765028,2.5798579749810484,5.0,1.0
bot->unsw,50.0,44,8,rls_prossimale,0.5894509575897415,6.75043813598945,2.3691029686975966,5.0,0.0
bot->unsw,50.0,44,8,rls_guardia_prossimale,0.61648398647679,3.640628176983165,2.2023915691012643,5.0,1.0
bot->unsw,50.0,44,9,statico,0.7410323447246207,3.4641016151377544,0.0,,
bot->unsw,50.0,44,9,rls,0.6586834852333726,5.74752072026754,1.9642760111604955,4.0,0.0
bot->unsw,50.0,44,9,rls_guardia,0.5840511041281202,5.697593286129272,2.674797428383472,4.0,1.0
bot->unsw,50.0,44,9,rls_prossimale,0.6744703156350316,7.549033129651248,2.525699175373588,4.0,0.0
bot->unsw,50.0,44,9,rls_guardia_prossimale,0.6054276324014725,3.604841011600024,2.4082559314860865,4.0,1.0
bot->unsw,50.0,44,10,statico,0.7210587421780961,3.4641016151377544,0.0,,
bot->unsw,50.0,44,10,rls,0.6430252378228714,5.815077542388653,1.9269741315729016,7.0,0.0
bot->unsw,50.0,44,10,rls_guardia,0.5992151367585681,6.454415124421464,2.637772940304195,7.0,1.0
bot->unsw,50.0,44,10,rls_prossimale,0.6676111286591144,8.05552985060218,2.4488662334033187,7.0,0.0
bot->unsw,50.0,44,10,rls_guardia_prossimale,0.6139833872578732,3.418641311122076,2.3836230221771744,7.0,1.0
bot->unsw,50.0,44,11,statico,0.6955926503720932,3.4641016151377544,0.0,,
bot->unsw,50.0,44,11,rls,0.6658822991700766,6.077375471411741,1.822652612910733,5.0,0.0
bot->unsw,50.0,44,11,rls_guardia,0.5967344012321313,6.911043032469559,2.377679622731511,5.0,1.0
bot->unsw,50.0,44,11,rls_prossimale,0.7110336314410717,8.403734596257928,2.417987616625329,5.0,0.0
bot->unsw,50.0,44,11,rls_guardia_prossimale,0.620641071461478,3.73027786228906,2.141334756305341,5.0,1.0
bot->unsw,50.0,44,12,statico,0.669702234720309,3.4641016151377544,0.0,,
bot->unsw,50.0,44,12,rls,0.7120156244689927,6.2799536977658565,1.9273160418264024,11.0,0.0
bot->unsw,50.0,44,12,rls_guardia,0.6052308301144772,6.463983116584445,2.387068005886208,11.0,1.0
bot->unsw,50.0,44,12,rls_prossimale,0.7429170964129443,8.468613367461032,2.411051511482106,11.0,0.0
bot->unsw,50.0,44,12,rls_guardia_prossimale,0.6411148939785883,4.17074715461459,2.263299964689389,11.0,1.0
bot->unsw,50.0,44,13,statico,0.6401828625441237,3.4641016151377544,0.0,,
bot->unsw,50.0,44,13,rls,0.6528483261843461,5.9210050852335385,1.8013896921663437,6.0,0.0
bot->unsw,50.0,44,13,rls_guardia,0.5953525089995673,6.6597150306199,2.126064803387051,6.0,1.0
bot->unsw,50.0,44,13,rls_prossimale,0.6880662317449304,8.099574532388463,2.1523344081468783,6.0,0.0
bot->unsw,50.0,44,13,rls_guardia_prossimale,0.6315142060347086,4.217837589831512,2.1419856640939914,6.0,1.0
bot->unsw,50.0,44,14,statico,0.6157206678993572,3.4641016151377544,0.0,,
bot->unsw,50.0,44,14,rls,0.693066874178454,6.343814803141275,1.8452646717762031,11.0,0.0
bot->unsw,50.0,44,14,rls_guardia,0.6178881248284656,7.263426556976715,2.158556342725801,11.0,1.0
bot->unsw,50.0,44,14,rls_prossimale,0.731352993660888,8.594304849321018,2.1547421353677088,11.0,0.0
bot->unsw,50.0,44,14,rls_guardia_prossimale,0.6262478326967985,4.693752047345149,2.1599459308838265,11.0,1.0
bot->unsw,50.0,44,15,statico,0.5843912841976068,3.4641016151377544,0.0,,
bot->unsw,50.0,44,15,rls,0.6988781147342357,6.5276268190354925,1.942556409460101,15.0,0.0
bot->unsw,50.0,44,15,rls_guardia,0.7048222325041951,7.620363242316742,2.329787865114638,15.0,1.0
bot->unsw,50.0,44,15,rls_prossimale,0.7301818155437055,8.946723727546107,2.2687340665240305,15.0,0.0
bot->unsw,50.0,44,15,rls_guardia_prossimale,0.7317368351991109,5.269730228637762,2.2260786893103943,15.0,1.0
bot->unsw,50.0,44,16,statico,0.5543217363217815,3.4641016151377544,0.0,,
bot->unsw,50.0,44,16,rls,0.7135040887103546,7.287455730437304,1.4848811822768766,8.0,0.0
bot->unsw,50.0,44,16,rls_guardia,0.6682205412398229,8.367244789669304,1.4869102461976444,8.0,1.0
bot->unsw,50.0,44,16,rls_prossimale,0.7239609324873458,9.498949671613,1.4902530744557236,8.0,0.0
bot->unsw,50.0,44,16,rls_guardia_prossimale,0.6771994109298298,3.5939593720178618,1.0855611908457956,8.0,1.0
bot->unsw,50.0,44,17,statico,0.5212207986475368,3.4641016151377544,0.0,,
bot->unsw,50.0,44,17,rls,0.7248567846060312,7.1998359682102375,1.5252213572585949,11.0,0.0
bot->unsw,50.0,44,17,rls_guardia,0.7102648215802833,8.194871060810275,1.5233582881632317,11.0,1.0
bot->unsw,50.0,44,17,rls_prossimale,0.7397187141744399,9.552589469219203,1.4428459215126357,11.0,0.0
bot->unsw,50.0,44,17,rls_guardia_prossimale,0.6993175497198953,3.51128542058884,0.9978153207101182,11.0,1.0
bot->unsw,50.0,44,18,statico,0.490800824216916,3.4641016151377544,0.0,,
bot->unsw,50.0,44,18,rls,0.7193077855108571,7.975815903446355,1.5824077454481469,9.0,0.0
bot->unsw,50.0,44,18,rls_guardia,0.7537113899103827,9.167174635338624,1.565891901237837,9.0,1.0
bot->unsw,50.0,44,18,rls_prossimale,0.7673907628663876,10.22994719522527,1.3378992608579303,9.0,0.0
bot->unsw,50.0,44,18,rls_guardia_prossimale,0.741512488734908,4.4257846643048335,0.99161654801976,9.0,1.0
bot->unsw,50.0,44,19,statico,0.4515939484450046,3.4641016151377544,0.0,,
bot->unsw,50.0,44,19,rls,0.6826969693770572,7.948301228546092,1.5501599461712192,13.0,0.0
bot->unsw,50.0,44,19,rls_guardia,0.6654479153893234,8.905488086950124,1.5331836255619884,13.0,1.0
bot->unsw,50.0,44,19,rls_prossimale,0.6660774172207122,10.673180460186304,1.310017410113243,13.0,0.0
bot->unsw,50.0,44,19,rls_guardia_prossimale,0.7006047602844574,5.140512707740433,0.8139940762896115,13.0,1.0
bot->unsw,50.0,45,0,statico,0.9868,3.4641016151377544,0.0,,
bot->unsw,50.0,45,0,rls,0.9868,3.4641016151377544,0.0,0.0,0.0
bot->unsw,50.0,45,0,rls_guardia,0.9868,3.4641016151377544,0.0,0.0,1.0
bot->unsw,50.0,45,0,rls_prossimale,0.9868,3.4641016151377544,0.0,0.0,0.0
bot->unsw,50.0,45,0,rls_guardia_prossimale,0.9868,3.4641016151377544,0.0,0.0,1.0
bot->unsw,50.0,45,1,statico,0.897528378194671,3.4641016151377544,0.0,,
bot->unsw,50.0,45,1,rls,0.5,1.912071804917282,2.099494269706643,9.0,0.0
bot->unsw,50.0,45,1,rls_guardia,0.897528378194671,3.4641016151377544,0.0,0.0,2.0
bot->unsw,50.0,45,1,rls_prossimale,0.5966451706090267,2.8773314558231617,1.5615783599415638,16.0,0.0
bot->unsw,50.0,45,1,rls_guardia_prossimale,0.897528378194671,3.4641016151377544,0.0,0.0,2.0
bot->unsw,50.0,45,2,statico,0.863893560895417,3.4641016151377544,0.0,,
bot->unsw,50.0,45,2,rls,0.5534518496678594,4.996921287376503,2.59309702592916,2.0,0.0
bot->unsw,50.0,45,2,rls_guardia,0.863893560895417,3.4641016151377544,0.0,2.0,2.0
bot->unsw,50.0,45,2,rls_prossimale,0.6184688699179365,4.66280561828795,3.024392201544176,2.0,0.0
bot->unsw,50.0,45,2,rls_guardia_prossimale,0.863893560895417,3.4641016151377544,0.0,2.0,2.0
bot->unsw,50.0,45,3,statico,0.8564845924572029,3.4641016151377544,0.0,,
bot->unsw,50.0,45,3,rls,0.6436882533538807,3.469190997659456,2.180202922877597,15.0,0.0
bot->unsw,50.0,45,3,rls_guardia,0.7834297984685039,2.302906860790033,1.7176857465271156,8.0,2.0
bot->unsw,50.0,45,3,rls_prossimale,0.7494295714917154,4.157458387400775,2.96773091922494,13.0,0.0
bot->unsw,50.0,45,3,rls_guardia_prossimale,0.7753045520792268,2.944155150971317,1.5173436017232689,14.0,2.0
bot->unsw,50.0,45,4,statico,0.8292033911689648,3.4641016151377544,0.0,,
bot->unsw,50.0,45,4,rls,0.7100554360355233,4.867864987216488,2.812406108038497,5.0,0.0
bot->unsw,50.0,45,4,rls_guardia,0.7580418186597713,4.210887651738444,2.56096418215615,5.0,2.0
bot->unsw,50.0,45,4,rls_prossimale,0.7876663271407649,5.443802822506473,2.7648290030007048,5.0,0.0
bot->unsw,50.0,45,4,rls_guardia_prossimale,0.8112880022301088,7.551036386078843,2.016695410335074,5.0,2.0
bot->unsw,50.0,45,5,statico,0.8218506861710042,3.4641016151377544,0.0,,
bot->unsw,50.0,45,5,rls,0.7526943166374667,4.051655039964879,2.8231661166015334,14.0,0.0
bot->unsw,50.0,45,5,rls_guardia,0.8054869475517182,3.3531190547658745,2.6652799425859666,13.0,2.0
bot->unsw,50.0,45,5,rls_prossimale,0.7958462396034967,5.188973848527546,2.9186910736640206,5.0,0.0
bot->unsw,50.0,45,5,rls_guardia_prossimale,0.7844828604969534,5.898884880824552,2.627399793675001,7.0,2.0
bot->unsw,50.0,45,6,statico,0.796960329224528,3.4641016151377544,0.0,,
bot->unsw,50.0,45,6,rls,0.7962669683257919,5.373163599539425,3.124072674999345,2.0,0.0
bot->unsw,50.0,45,6,rls_guardia,0.815143743173662,4.188851814574528,3.668409281443548,2.0,2.0
bot->unsw,50.0,45,6,rls_prossimale,0.7874249102824153,6.237821867393726,2.9939829840745222,2.0,0.0
bot->unsw,50.0,45,6,rls_guardia_prossimale,0.7728828600405679,8.493162121840061,3.0927393704759454,2.0,2.0
bot->unsw,50.0,45,7,statico,0.7773897992431804,3.4641016151377544,0.0,,
bot->unsw,50.0,45,7,rls,0.7531876150956969,5.253885234314562,3.1523597686502414,8.0,0.0
