src,dst,exp,seed,spazio,terna,in_domain,metodo,bal_acc,n_target,unseen_proto_h,unseen_state_h,roc_auc_target,frazione_attacchi,budget,normali
unsw,unsw,unsw->unsw,42,ridotto,ton+bot+unsw,True,non adattato,0.8007621520721003,51535,0.0,0.0,0.9107372888272927,0.6390802367323178,,
unsw,ton,unsw->ton,43,ridotto,ton+bot+unsw,False,non adattato,0.32473744888011274,211043,0.0,0.212525409513701,0.307571732767025,0.7630814573333397,,
unsw,ton,unsw->ton,43,ridotto,ton+bot+unsw,False,8 etichette,0.7529469833201943,211043,0.0,0.212525409513701,,,8.0,2.0
unsw,ton,unsw->ton,43,ridotto,ton+bot+unsw,False,rifit completo n=8,0.7167748754697668,211043,0.0,0.212525409513701,,,8.0,
unsw,ton,unsw->ton,43,ridotto,ton+bot+unsw,False,32 etichette,0.7911684174432274,211043,0.0,0.212525409513701,,,32.0,7.0
unsw,ton,unsw->ton,43,ridotto,ton+bot+unsw,False,rifit completo n=32,0.934576268952753,211043,0.0,0.212525409513701,,,32.0,
unsw,ton,unsw->ton,43,ridotto,ton+bot+unsw,False,128 etichette,0.8017438898385341,211043,0.0,0.212525409513701,,,128.0,20.0
unsw,ton,unsw->ton,43,ridotto,ton+bot+unsw,False,rifit completo n=128,0.9425376861528468,211043,0.0,0.212525409513701,,,128.0,
unsw,bot,unsw->bot,43,ridotto,ton+bot+unsw,False,non adattato,0.5930879088050314,200477,0.0,0.0,0.5686840094339622,0.9976206746908622,,
unsw,bot,unsw->bot,43,ridotto,ton+bot+unsw,False,8 etichette,,200477,0.0,0.0,,,8.0,0.0
unsw,bot,unsw->bot,43,ridotto,ton+bot+unsw,False,32 etichette,,200477,0.0,0.0,,,32.0,0.0
unsw,bot,unsw->bot,43,ridotto,ton+bot+unsw,False,128 etichette,,200477,0.0,0.0,,,128.0,0.0
unsw,unsw,unsw->unsw,43,ridotto,ton+bot+unsw,True,non adattato,0.802938506279067,51535,0.0,0.0,0.9121161313176327,0.6390802367323178,,
unsw,ton,unsw->ton,44,ridotto,ton+bot+unsw,False,non adattato,0.3266527818036177,211043,0.0,0.212525409513701,0.3066022097203852,0.7630814573333397,,
unsw,ton,unsw->ton,44,ridotto,ton+bot+unsw,False,8 etichette,0.662581338389976,211043,0.0,0.212525409513701,,,8.0,1.0
unsw,ton,unsw->ton,44,ridotto,ton+bot+unsw,False,rifit completo n=8,0.541079509337026,211043,0.0,0.212525409513701,,,8.0,
unsw,ton,unsw->ton,44,ridotto,ton+bot+unsw,False,32 etichette,0.7989112966430094,211043,0.0,0.212525409513701,,,32.0,9.0
unsw,ton,unsw->ton,44,ridotto,ton+bot+unsw,False,rifit completo n=32,0.8683598559478378,211043,0.0,0.212525409513701,,,32.0,
unsw,ton,unsw->ton,44,ridotto,ton+bot+unsw,False,128 etichette,0.812068236180971,211043,0.0,0.212525409513701,,,128.0,25.0
unsw,ton,unsw->ton,44,ridotto,ton+bot+unsw,False,rifit completo n=128,0.9426762672997988,211043,0.0,0.212525409513701,,,128.0,
unsw,bot,unsw->bot,44,ridotto,ton+bot+unsw,False,non adattato,0.5612746907756814,200477,0.0,0.0,0.5446441771488469,0.9976206746908622,,
unsw,bot,unsw->bot,44,ridotto,ton+bot+unsw,False,8 etichette,,200477,0.0,0.0,,,8.0,0.0
unsw,bot,unsw->bot,44,ridotto,ton+bot+unsw,False,32 etichette,,200477,0.0,0.0,,,32.0,0.0
unsw,bot,unsw->bot,44,ridotto,ton+bot+unsw,False,128 etichette,,200477,0.0,0.0,,,128.0,0.0
unsw,unsw,unsw->unsw,44,ridotto,ton+bot+unsw,True,non adattato,0.7984143498680196,51535,0.0,0.0,0.9107383254079802,0.6390802367323178,,
ton,ton,ton->ton,45,ridotto,ton+bot+unsw,True,non adattato,0.9629566161631842,42209,0.0,0.0,0.9936544428575862,0.7630837025278969,,
ton,bot,ton->bot,45,ridotto,ton+bot+unsw,False,non adattato,0.630938967505241,200477,0.00027434568553998714,0.0,0.604453532494759,0.9976206746908622,,
ton,bot,ton->bot,45,ridotto,ton+bot+unsw,False,8 etichette,,200477,0.00027434568553998714,0.0,,,8.0,0.0
ton,bot,ton->bot,45,ridotto,ton+bot+unsw,False,32 etichette,,200477,0.00027434568553998714,0.0,,,32.0,0.0
ton,bot,ton->bot,45,ridotto,ton+bot+unsw,False,128 etichette,,200477,0.00027434568553998714,0.0,,,128.0,0.0
ton,unsw,ton->unsw,45,ridotto,ton+bot+unsw,False,non adattato,0.2530477939368794,257673,0.1626712926849146,0.0,0.24275540848663976,0.6390774353541117,,
ton,unsw,ton->unsw,45,ridotto,ton+bot+unsw,False,8 etichette,0.7527723912105695,257673,0.1626712926849146,0.0,,,8.0,4.0
ton,unsw,ton->unsw,45,ridotto,ton+bot+unsw,False,rifit completo n=8,0.7533226455225795,257673,0.1626712926849146,0.0,,,8.0,
ton,unsw,ton->unsw,45,ridotto,ton+bot+unsw,False,32 etichette,0.7751227714034399,257673,0.1626712926849146,0.0,,,32.0,10.0
ton,unsw,ton->unsw,45,ridotto,ton+bot+unsw,False,rifit completo n=32,0.7530429437642943,257673,0.1626712926849146,0.0,,,32.0,
ton,unsw,ton->unsw,45,ridotto,ton+bot+unsw,False,128 etichette,0.7729873252247594,257673,0.1626712926849146,0.0,,,128.0,40.0
ton,unsw,ton->unsw,45,ridotto,ton+bot+unsw,False,rifit completo n=128,0.7775317055004092,257673,0.1626712926849146,0.0,,,128.0,
ton,ton,ton->ton,46,ridotto,ton+bot+unsw,True,non adattato,0.9610098605979696,42209,0.0,0.0,0.9938209692942968,0.7630837025278969,,
ton,bot,ton->bot,46,ridotto,ton+bot+unsw,False,non adattato,0.6447350838574424,200477,0.0002693575821665328,0.0,0.5818792400419287,0.9976206746908622,,
ton,bot,ton->bot,46,ridotto,ton+bot+unsw,False,8 etichette,0.6993818629015286,200477,0.0002693575821665328,0.0,,,8.0,4.0
ton,bot,ton->bot,46,ridotto,ton+bot+unsw,False,rifit completo n=8,0.553318254525767,200477,0.0002693575821665328,0.0,,,8.0,
ton,bot,ton->bot,46,ridotto,ton+bot+unsw,False,32 etichette,0.5855075816591172,200477,0.0002693575821665328,0.0,,,32.0,5.0
ton,bot,ton->bot,46,ridotto,ton+bot+unsw,False,rifit completo n=32,0.5370712705113495,200477,0.0002693575821665328,0.0,,,32.0,
ton,bot,ton->bot,46,ridotto,ton+bot+unsw,False,128 etichette,0.6024475603343513,200477,0.0002693575821665328,0.0,,,128.0,5.0
ton,bot,ton->bot,46,ridotto,ton+bot+unsw,False,rifit completo n=128,0.5356253788876769,200477,0.0002693575821665328,0.0,,,128.0,
ton,unsw,ton->unsw,46,ridotto,ton+bot+unsw,False,non adattato,0.2477394241530086,257673,0.1626712926849146,0.0,0.24281603450148087,0.6390774353541117,,
ton,unsw,ton->unsw,46,ridotto,ton+bot+unsw,False,8 etichette,0.7321263361389343,257673,0.1626712926849146,0.0,,,8.0,4.0
ton,unsw,ton->unsw,46,ridotto,ton+bot+unsw,False,rifit completo n=8,0.7606229548063332,257673,0.1626712926849146,0.0,,,8.0,
ton,unsw,ton->unsw,46,ridotto,ton+bot+unsw,False,32 etichette,0.5806457395079061,257673,0.1626712926849146,0.0,,,32.0,22.0
ton,unsw,ton->unsw,46,ridotto,ton+bot+unsw,False,rifit completo n=32,0.633603233505673,257673,0.1626712926849146,0.0,,,32.0,
ton,unsw,ton->unsw,46,ridotto,ton+bot+unsw,False,128 etichette,0.5799241555231226,257673,0.1626712926849146,0.0,,,128.0,118.0
ton,unsw,ton->unsw,46,ridotto,ton+bot+unsw,False,rifit completo n=128,0.6306556281505539,257673,0.1626712926849146,0.0,,,128.0,
ton,ton,ton->ton,47,ridotto,ton+bot+unsw,True,non adattato,0.9620846036822006,42209,0.0,0.0,0.9936530038188084,0.7630837025278969,,
ton,bot,ton->bot,47,ridotto,ton+bot+unsw,False,non adattato,0.6390964937106919,200477,0.0002643694787930785,0.0,0.585356928721174,0.9976206746908622,,
ton,bot,ton->bot,47,ridotto,ton+bot+unsw,False,8 etichette,0.7518691764762473,200477,0.0002643694787930785,0.0,,,8.0,3.0
ton,bot,ton->bot,47,ridotto,ton+bot+unsw,False,rifit completo n=8,0.5692223951168399,200477,0.0002643694787930785,0.0,,,8.0,
ton,bot,ton->bot,47,ridotto,ton+bot+unsw,False,32 etichette,0.7025218533186384,200477,0.0002643694787930785,0.0,,,32.0,6.0
ton,bot,ton->bot,47,ridotto,ton+bot+unsw,False,rifit completo n=32,0.5539551033354081,200477,0.0002643694787930785,0.0,,,32.0,
ton,bot,ton->bot,47,ridotto,ton+bot+unsw,False,128 etichette,0.7279678979973963,200477,0.0002643694787930785,0.0,,,128.0,6.0
ton,bot,ton->bot,47,ridotto,ton+bot+unsw,False,rifit completo n=128,0.553096991075384,200477,0.0002643694787930785,0.0,,,128.0,
ton,unsw,ton->unsw,47,ridotto,ton+bot+unsw,False,non adattato,0.2527302353657679,257673,0.1626712926849146,0.0,0.2457534072576156,0.6390774353541117,,
ton,unsw,ton->unsw,47,ridotto,ton+bot+unsw,False,8 etichette,0.7038668995316446,257673,0.1626712926849146,0.0,,,8.0,2.0
ton,unsw,ton->unsw,47,ridotto,ton+bot+unsw,False,rifit completo n=8,0.7289851043190618,257673,0.1626712926849146,0.0,,,8.0,
ton,unsw,ton->unsw,47,ridotto,ton+bot+unsw,False,32 etichette,0.7316841137868642,257673,0.1626712926849146,0.0,,,32.0,14.0
ton,unsw,ton->unsw,47,ridotto,ton+bot+unsw,False,rifit completo n=32,0.7710996473417415,257673,0.1626712926849146,0.0,,,32.0,
ton,unsw,ton->unsw,47,ridotto,ton+bot+unsw,False,128 etichette,0.7751515580110098,257673,0.1626712926849146,0.0,,,128.0,45.0
ton,unsw,ton->unsw,47,ridotto,ton+bot+unsw,False,rifit completo n=128,0.7697007483945458,257673,0.1626712926849146,0.0,,,128.0,
ton,ton,ton->ton,48,ridotto,ton+bot+unsw,True,non adattato,0.9598618522773137,42209,0.0,0.0,0.9927396084945203,0.7630837025278969,,
ton,bot,ton->bot,48,ridotto,ton+bot+unsw,False,non adattato,0.622318249475891,200477,0.00028432189228689577,0.0,0.5867765303983228,0.9976206746908622,,
ton,bot,ton->bot,48,ridotto,ton+bot+unsw,False,8 etichette,,200477,0.00028432189228689577,0.0,,,8.0,0.0
ton,bot,ton->bot,48,ridotto,ton+bot+unsw,False,32 etichette,,200477,0.00028432189228689577,0.0,,,32.0,0.0
ton,bot,ton->bot,48,ridotto,ton+bot+unsw,False,128 etichette,,200477,0.00028432189228689577,0.0,,,128.0,0.0
ton,unsw,ton->unsw,48,ridotto,ton+bot+unsw,False,non adattato,0.24811276629754805,257673,0.1626712926849146,0.0,0.23983563499484054,0.6390774353541117,,
ton,unsw,ton->unsw,48,ridotto,ton+bot+unsw,False,8 etichette,0.6746604080456042,257673,0.1626712926849146,0.0,,,8.0,4.0
ton,unsw,ton->unsw,48,ridotto,ton+bot+unsw,False,rifit completo n=8,0.6895045336688268,257673,0.1626712926849146,0.0,,,8.0,
ton,unsw,ton->unsw,48,ridotto,ton+bot+unsw,False,32 etichette,0.7486654644696651,257673,0.1626712926849146,0.0,,,32.0,9.0
ton,unsw,ton->unsw,48,ridotto,ton+bot+unsw,False,rifit completo n=32,0.7702781989654913,257673,0.1626712926849146,0.0,,,32.0,
ton,unsw,ton->unsw,48,ridotto,ton+bot+unsw,False,128 etichette,0.7776901645376049,257673,0.1626712926849146,0.0,,,128.0,40.0
ton,unsw,ton->unsw,48,ridotto,ton+bot+unsw,False,rifit completo n=128,0.7899827908777708,257673,0.1626712926849146,0.0,,,128.0,
ton,ton,ton->ton,49,ridotto,ton+bot+unsw,True,non adattato,0.9624031869974231,42209,0.0,0.0,0.9940331941382843,0.7630837025278969,,
ton,bot,ton->bot,49,ridotto,ton+bot+unsw,False,non adattato,0.6175775314465409,200477,0.00027933378891344145,0.0,0.5747774109014674,0.9976206746908622,,
ton,bot,ton->bot,49,ridotto,ton+bot+unsw,False,8 etichette,,200477,0.00027933378891344145,0.0,,,8.0,0.0
ton,bot,ton->bot,49,ridotto,ton+bot+unsw,False,32 etichette,0.5357344654329729,200477,0.00027933378891344145,0.0,,,32.0,2.0
ton,bot,ton->bot,49,ridotto,ton+bot+unsw,False,rifit completo n=32,0.5115664454931398,200477,0.00027933378891344145,0.0,,,32.0,
ton,bot,ton->bot,49,ridotto,ton+bot+unsw,False,128 etichette,0.5441204695800459,200477,0.00027933378891344145,0.0,,,128.0,2.0
ton,bot,ton->bot,49,ridotto,ton+bot+unsw,False,rifit completo n=128,0.5178797273861481,200477,0.00027933378891344145,0.0,,,128.0,
ton,unsw,ton->unsw,49,ridotto,ton+bot+unsw,False,non adattato,0.26330420307067987,257673,0.1626712926849146,0.0,0.24411420734177064,0.6390774353541117,,
ton,unsw,ton->unsw,49,ridotto,ton+bot+unsw,False,8 etichette,0.6889857624061664,257673,0.1626712926849146,0.0,,,8.0,3.0
ton,unsw,ton->unsw,49,ridotto,ton+bot+unsw,False,rifit completo n=8,0.614116314156504,257673,0.1626712926849146,0.0,,,8.0,
ton,unsw,ton->unsw,49,ridotto,ton+bot+unsw,False,32 etichette,0.7290817586591193,257673,0.1626712926849146,0.0,,,32.0,14.0
ton,unsw,ton->unsw,49,ridotto,ton+bot+unsw,False,rifit completo n=32,0.7337440833994526,257673,0.1626712926849146,0.0,,,32.0,
ton,unsw,ton->unsw,49,ridotto,ton+bot+unsw,False,128 etichette,0.7598331995617957,257673,0.1626712926849146,0.0,,,128.0,48.0
ton,unsw,ton->unsw,49,ridotto,ton+bot+unsw,False,rifit completo n=128,0.7725386119578757,257673,0.1626712926849146,0.0,,,128.0,
ton,ton,ton->ton,50,ridotto,ton+bot+unsw,True,non adattato,0.960944891179484,42209,0.0,0.0,0.9932213496227763,0.7630837025278969,,
ton,bot,ton->bot,50,ridotto,ton+bot+unsw,False,non adattato,0.6288343134171908,200477,0.0002992862024072587,0.0,0.5853637893081761,0.9976206746908622,,
ton,bot,ton->bot,50,ridotto,ton+bot+unsw,False,8 etichette,,200477,0.0002992862024072587,0.0,,,8.0,0.0
ton,bot,ton->bot,50,ridotto,ton+bot+unsw,False,32 etichette,0.5488521676742248,200477,0.0002992862024072587,0.0,,,32.0,1.0
ton,bot,ton->bot,50,ridotto,ton+bot+unsw,False,rifit completo n=32,0.5544993297490522,200477,0.0002992862024072587,0.0,,,32.0,
