exp,seed,politica,batch,frazione_target,bal_acc,adattamenti,etichette,innesco,vuoti,ratio
bot->ton,42,ogni_batch,4,0.211,0.4896706115821548,4,128,True,0.1722,20.0
bot->ton,42,su_innesco,4,0.211,0.924627035872655,0,0,True,0.1722,20.0
bot->ton,42,oracolo,4,0.211,0.9265699535062589,4,128,True,0.1722,20.0
bot->ton,42,stat_13x13,4,0.211,0.552764803910231,4,128,True,0.1722,20.0
bot->ton,42,martingala,4,0.211,0.4917755423825547,2,64,True,0.1722,20.0
bot->ton,42,stat_13x13_adaptive,4,0.211,0.5598926970882653,4,128,True,0.1722,20.0
bot->ton,42,statico,5,0.263,0.9059753077928331,0,0,True,0.20385,20.0
bot->ton,42,ogni_batch,5,0.263,0.8091091202971319,5,160,True,0.20385,20.0
bot->ton,42,su_innesco,5,0.263,0.8979305660636907,1,32,True,0.20385,20.0
bot->ton,42,oracolo,5,0.263,0.8755983905358002,5,160,True,0.20385,20.0
bot->ton,42,stat_13x13,5,0.263,0.5609438407043126,5,160,True,0.20385,20.0
bot->ton,42,martingala,5,0.263,0.8124939817043813,3,96,True,0.20385,20.0
bot->ton,42,stat_13x13_adaptive,5,0.263,0.5689455946076072,5,160,True,0.20385,20.0
bot->ton,42,statico,6,0.316,0.8888445192254857,0,0,True,0.2392,20.0
bot->ton,42,ogni_batch,6,0.316,0.8134526147298926,6,192,True,0.2392,20.0
bot->ton,42,su_innesco,6,0.316,0.8777076001043009,2,64,True,0.2392,20.0
bot->ton,42,oracolo,6,0.316,0.9317451495929335,6,192,True,0.2392,20.0
bot->ton,42,stat_13x13,6,0.316,0.5991360268208967,6,192,True,0.2392,20.0
bot->ton,42,martingala,6,0.316,0.939851242960309,4,128,True,0.2392,20.0
bot->ton,42,stat_13x13_adaptive,6,0.316,0.5713891972780906,6,192,True,0.2392,20.0
bot->ton,42,statico,7,0.368,0.8720495495383012,0,0,True,0.277,20.0
bot->ton,42,ogni_batch,7,0.368,0.7501227975721665,7,224,True,0.277,20.0
bot->ton,42,su_innesco,7,0.368,0.7421602458997971,3,96,True,0.277,20.0
bot->ton,42,oracolo,7,0.368,0.921711771935879,7,224,True,0.277,20.0
bot->ton,42,stat_13x13,7,0.368,0.7662488594246856,7,224,True,0.277,20.0
bot->ton,42,martingala,7,0.368,0.9454706362100387,5,160,True,0.277,20.0
bot->ton,42,stat_13x13_adaptive,7,0.368,0.5798166739000908,7,224,True,0.277,20.0
bot->ton,42,statico,8,0.421,0.8592232303755807,0,0,True,0.30755,20.0
bot->ton,42,ogni_batch,8,0.421,0.9181091993904529,8,256,True,0.30755,20.0
bot->ton,42,su_innesco,8,0.421,0.8605319838512415,4,128,True,0.30755,20.0
bot->ton,42,oracolo,8,0.421,0.9298121869240883,8,256,True,0.30755,20.0
bot->ton,42,stat_13x13,8,0.421,0.7475650252625472,8,256,True,0.30755,20.0
bot->ton,42,martingala,8,0.421,0.8802471558888939,6,192,True,0.30755,20.0
bot->ton,42,stat_13x13_adaptive,8,0.421,0.5924306552431899,8,256,True,0.30755,20.0
bot->ton,42,statico,9,0.474,0.8420984000035261,0,0,True,0.3332,20.0
bot->ton,42,ogni_batch,9,0.474,0.847081994545996,9,288,True,0.3332,20.0
bot->ton,42,su_innesco,9,0.474,0.8235132927966473,5,160,True,0.3332,20.0
bot->ton,42,oracolo,9,0.474,0.9420125161268387,9,288,True,0.3332,20.0
bot->ton,42,stat_13x13,9,0.474,0.7573629997903275,9,288,True,0.3332,20.0
bot->ton,42,martingala,9,0.474,0.8753553571327378,7,224,True,0.3332,20.0
bot->ton,42,stat_13x13_adaptive,9,0.474,0.5933086763493811,9,288,True,0.3332,20.0
bot->ton,42,statico,10,0.526,0.82420716897949,0,0,True,0.37365,20.0
bot->ton,42,ogni_batch,10,0.526,0.8669286015618785,10,320,True,0.37365,20.0
bot->ton,42,su_innesco,10,0.526,0.8200494104461422,6,192,True,0.37365,20.0
bot->ton,42,oracolo,10,0.526,0.9398008813971845,10,320,True,0.37365,20.0
bot->ton,42,stat_13x13,10,0.526,0.604218491252714,10,320,True,0.37365,20.0
bot->ton,42,martingala,10,0.526,0.9357421498237835,8,256,True,0.37365,20.0
bot->ton,42,stat_13x13_adaptive,10,0.526,0.5344504490271603,10,320,True,0.37365,20.0
bot->ton,42,statico,11,0.579,0.8000773869028164,0,0,True,0.4032,20.0
bot->ton,42,ogni_batch,11,0.579,0.9160883809214784,11,352,True,0.4032,20.0
bot->ton,42,su_innesco,11,0.579,0.8661972611069206,7,224,True,0.4032,20.0
bot->ton,42,oracolo,11,0.579,0.9268236195529658,11,352,True,0.4032,20.0
bot->ton,42,stat_13x13,11,0.579,0.7686830746441924,11,352,True,0.4032,20.0
bot->ton,42,martingala,11,0.579,0.9272075291440678,9,288,True,0.4032,20.0
bot->ton,42,stat_13x13_adaptive,11,0.579,0.5788319213049671,11,352,True,0.4032,20.0
bot->ton,42,statico,12,0.632,0.789161033312892,0,0,True,0.4377,20.0
bot->ton,42,ogni_batch,12,0.632,0.9283934063829438,12,384,True,0.4377,20.0
bot->ton,42,su_innesco,12,0.632,0.8726258640304878,8,256,True,0.4377,20.0
bot->ton,42,oracolo,12,0.632,0.9111001552585307,12,384,True,0.4377,20.0
bot->ton,42,stat_13x13,12,0.632,0.7653359358662453,12,384,True,0.4377,20.0
bot->ton,42,martingala,12,0.632,0.9339885946899535,10,320,True,0.4377,20.0
bot->ton,42,stat_13x13_adaptive,12,0.632,0.5757957942519447,12,384,True,0.4377,20.0
bot->ton,42,statico,13,0.684,0.7688869680423223,0,0,True,0.46645,20.0
bot->ton,42,ogni_batch,13,0.684,0.9247702740280095,13,416,True,0.46645,20.0
bot->ton,42,su_innesco,13,0.684,0.9102277610780948,9,288,True,0.46645,20.0
bot->ton,42,oracolo,13,0.684,0.9198910747854704,13,416,True,0.46645,20.0
bot->ton,42,stat_13x13,13,0.684,0.6378814019920117,13,416,True,0.46645,20.0
bot->ton,42,martingala,13,0.684,0.9280666420767665,11,352,True,0.46645,20.0
bot->ton,42,stat_13x13_adaptive,13,0.684,0.5857717838938452,13,416,True,0.46645,20.0
bot->ton,42,statico,14,0.737,0.748609049208852,0,0,True,0.50265,20.0
bot->ton,42,ogni_batch,14,0.737,0.9226986221750407,14,448,True,0.50265,20.0
bot->ton,42,su_innesco,14,0.737,0.924679746803017,10,320,True,0.50265,20.0
bot->ton,42,oracolo,14,0.737,0.9184057492330235,14,448,True,0.50265,20.0
bot->ton,42,stat_13x13,14,0.737,0.6285663192340517,14,448,True,0.50265,20.0
bot->ton,42,martingala,14,0.737,0.9277933888664328,12,384,True,0.50265,20.0
bot->ton,42,stat_13x13_adaptive,14,0.737,0.5823377570748792,14,448,True,0.50265,20.0
bot->ton,42,statico,15,0.789,0.7278199098397198,0,0,True,0.5337,20.0
bot->ton,42,ogni_batch,15,0.789,0.9344575550531191,15,480,True,0.5337,20.0
bot->ton,42,su_innesco,15,0.789,0.9339660716021937,11,352,True,0.5337,20.0
bot->ton,42,oracolo,15,0.789,0.9139495013660606,15,480,True,0.5337,20.0
bot->ton,42,stat_13x13,15,0.789,0.7604405207373823,15,480,True,0.5337,20.0
bot->ton,42,martingala,15,0.789,0.9287843742744697,13,416,True,0.5337,20.0
bot->ton,42,stat_13x13_adaptive,15,0.789,0.5800268554454049,15,480,True,0.5337,20.0
bot->ton,42,statico,16,0.842,0.711291055874371,0,0,True,0.56745,20.0
bot->ton,42,ogni_batch,16,0.842,0.9316329861529749,16,512,True,0.56745,20.0
bot->ton,42,su_innesco,16,0.842,0.9357774661925276,12,384,True,0.56745,20.0
bot->ton,42,oracolo,16,0.842,0.9121254513236813,16,512,True,0.56745,20.0
bot->ton,42,stat_13x13,16,0.842,0.7685224885069628,16,512,True,0.56745,20.0
bot->ton,42,martingala,16,0.842,0.9237176205330146,14,448,True,0.56745,20.0
bot->ton,42,stat_13x13_adaptive,16,0.842,0.5978839567209869,16,512,True,0.56745,20.0
bot->ton,42,statico,17,0.895,0.6874898265696423,0,0,True,0.5975,20.0
bot->ton,42,ogni_batch,17,0.895,0.9277566336026162,17,544,True,0.5975,20.0
bot->ton,42,su_innesco,17,0.895,0.9322665207595842,13,416,True,0.5975,20.0
bot->ton,42,oracolo,17,0.895,0.9233641226267085,17,544,True,0.5975,20.0
bot->ton,42,stat_13x13,17,0.895,0.7727878410842526,17,544,True,0.5975,20.0
bot->ton,42,martingala,17,0.895,0.9269579115578878,15,480,True,0.5975,20.0
bot->ton,42,stat_13x13_adaptive,17,0.895,0.6014812573047787,17,544,True,0.5975,20.0
bot->ton,42,statico,18,0.947,0.6666638127487368,0,0,True,0.6372,20.0
bot->ton,42,ogni_batch,18,0.947,0.9281316398184338,18,576,True,0.6372,20.0
bot->ton,42,su_innesco,18,0.947,0.9281316398184338,14,448,True,0.6372,20.0
bot->ton,42,oracolo,18,0.947,0.9230279070364773,18,576,True,0.6372,20.0
bot->ton,42,stat_13x13,18,0.947,0.7282589959060548,18,576,True,0.6372,20.0
bot->ton,42,martingala,18,0.947,0.9281316398184338,16,512,True,0.6372,20.0
bot->ton,42,stat_13x13_adaptive,18,0.947,0.5998888398966311,18,576,True,0.6372,20.0
bot->ton,42,statico,19,1.0,0.6455595318263846,0,0,True,0.66545,20.0
bot->ton,42,ogni_batch,19,1.0,0.929450433808568,19,608,True,0.66545,20.0
bot->ton,42,su_innesco,19,1.0,0.929450433808568,15,480,True,0.66545,20.0
bot->ton,42,oracolo,19,1.0,0.9196033038305149,19,608,True,0.66545,20.0
bot->ton,42,stat_13x13,19,1.0,0.7690029437338828,19,608,True,0.66545,20.0
bot->ton,42,martingala,19,1.0,0.929450433808568,17,544,True,0.66545,20.0
bot->ton,42,stat_13x13_adaptive,19,1.0,0.7173570416202752,19,608,True,0.66545,20.0
bot->ton,43,statico,0,0.0,0.9887,0,0,False,0.04485,20.0
bot->ton,43,ogni_batch,0,0.0,0.9887,0,0,False,0.04485,20.0
bot->ton,43,su_innesco,0,0.0,0.9887,0,0,False,0.04485,20.0
bot->ton,43,oracolo,0,0.0,0.9887,0,0,False,0.04485,20.0
bot->ton,43,stat_13x13,0,0.0,0.9887,0,0,False,0.04485,20.0
bot->ton,43,martingala,0,0.0,0.9887,0,0,False,0.04485,20.0
bot->ton,43,stat_13x13_adaptive,0,0.0,0.9887,0,0,False,0.04485,20.0
bot->ton,43,statico,1,0.053,0.9720821277052508,0,0,False,0.0775,20.0
bot->ton,43,ogni_batch,1,0.053,0.9720821277052508,1,32,False,0.0775,20.0
bot->ton,43,su_innesco,1,0.053,0.9720821277052508,0,0,False,0.0775,20.0
bot->ton,43,oracolo,1,0.053,0.9720821277052508,1,32,False,0.0775,20.0
bot->ton,43,stat_13x13,1,0.053,0.5,1,32,False,0.0775,20.0
bot->ton,43,martingala,1,0.053,0.9720821277052508,0,0,False,0.0775,20.0
bot->ton,43,stat_13x13_adaptive,1,0.053,0.5,1,32,False,0.0775,20.0
bot->ton,43,statico,2,0.105,0.9490564367593037,0,0,False,0.11095,20.0
bot->ton,43,ogni_batch,2,0.105,0.9490564367593037,2,64,False,0.11095,20.0
bot->ton,43,su_innesco,2,0.105,0.9490564367593037,0,0,False,0.11095,20.0
bot->ton,43,oracolo,2,0.105,0.9414855538398829,2,64,False,0.11095,20.0
bot->ton,43,stat_13x13,2,0.105,0.6263141583439003,2,64,False,0.11095,20.0
bot->ton,43,martingala,2,0.105,0.9490564367593037,0,0,False,0.11095,20.0
bot->ton,43,stat_13x13_adaptive,2,0.105,0.6032292302757736,2,64,False,0.11095,20.0
bot->ton,43,statico,3,0.158,0.936970319380902,0,0,True,0.145,20.0
bot->ton,43,ogni_batch,3,0.158,0.936970319380902,3,96,True,0.145,20.0
bot->ton,43,su_innesco,3,0.158,0.936970319380902,0,0,True,0.145,20.0
bot->ton,43,oracolo,3,0.158,0.9222463283236253,3,96,True,0.145,20.0
bot->ton,43,stat_13x13,3,0.158,0.5835477022376662,3,96,True,0.145,20.0
bot->ton,43,martingala,3,0.158,0.936970319380902,0,0,True,0.145,20.0
bot->ton,43,stat_13x13_adaptive,3,0.158,0.6748318120387252,3,96,True,0.145,20.0
bot->ton,43,statico,4,0.211,0.9244153666624515,0,0,True,0.1803,20.0
bot->ton,43,ogni_batch,4,0.211,0.9244153666624515,4,128,True,0.1803,20.0
bot->ton,43,su_innesco,4,0.211,0.9244153666624515,1,32,True,0.1803,20.0
bot->ton,43,oracolo,4,0.211,0.9181384468179299,4,128,True,0.1803,20.0
bot->ton,43,stat_13x13,4,0.211,0.7920751122768142,4,128,True,0.1803,20.0
bot->ton,43,martingala,4,0.211,0.9244153666624515,1,32,True,0.1803,20.0
bot->ton,43,stat_13x13_adaptive,4,0.211,0.7918471515225376,4,128,True,0.1803,20.0
bot->ton,43,statico,5,0.263,0.9032807298928857,0,0,True,0.21105,20.0
bot->ton,43,ogni_batch,5,0.263,0.9032807298928857,5,160,True,0.21105,20.0
bot->ton,43,su_innesco,5,0.263,0.9032807298928857,2,64,True,0.21105,20.0
bot->ton,43,oracolo,5,0.263,0.9030836013207278,5,160,True,0.21105,20.0
bot->ton,43,stat_13x13,5,0.263,0.6530575749760221,5,160,True,0.21105,20.0
bot->ton,43,martingala,5,0.263,0.9032807298928857,2,64,True,0.21105,20.0
bot->ton,43,stat_13x13_adaptive,5,0.263,0.7934843129985305,5,160,True,0.21105,20.0
bot->ton,43,statico,6,0.316,0.8877842849051374,0,0,True,0.24555,20.0
bot->ton,43,ogni_batch,6,0.316,0.4944630956810795,6,192,True,0.24555,20.0
bot->ton,43,su_innesco,6,0.316,0.4861074165561743,3,96,True,0.24555,20.0
bot->ton,43,oracolo,6,0.316,0.8831583880794809,6,192,True,0.24555,20.0
bot->ton,43,stat_13x13,6,0.316,0.5677733083174973,6,192,True,0.24555,20.0
bot->ton,43,martingala,6,0.316,0.4861074165561743,3,96,True,0.24555,20.0
bot->ton,43,stat_13x13_adaptive,6,0.316,0.783887596292905,6,192,True,0.24555,20.0
bot->ton,43,statico,7,0.368,0.8783799457522887,0,0,True,0.27635,20.0
bot->ton,43,ogni_batch,7,0.368,0.7895779195407442,7,224,True,0.27635,20.0
bot->ton,43,su_innesco,7,0.368,0.5952432461009363,4,128,True,0.27635,20.0
bot->ton,43,oracolo,7,0.368,0.9001041102942497,7,224,True,0.27635,20.0
bot->ton,43,stat_13x13,7,0.368,0.524468930578364,7,224,True,0.27635,20.0
bot->ton,43,martingala,7,0.368,0.5952432461009363,4,128,True,0.27635,20.0
bot->ton,43,stat_13x13_adaptive,7,0.368,0.7961213455274536,7,224,True,0.27635,20.0
bot->ton,43,statico,8,0.421,0.8552340016808879,0,0,True,0.3154,20.0
bot->ton,43,ogni_batch,8,0.421,0.7787080933770856,8,256,True,0.3154,20.0
bot->ton,43,su_innesco,8,0.421,0.7423080677767802,5,160,True,0.3154,20.0
bot->ton,43,oracolo,8,0.421,0.9014406310871188,8,256,True,0.3154,20.0
bot->ton,43,stat_13x13,8,0.421,0.6051672828210389,8,256,True,0.3154,20.0
bot->ton,43,martingala,8,0.421,0.7423080677767802,5,160,True,0.3154,20.0
bot->ton,43,stat_13x13_adaptive,8,0.421,0.7863359889777546,8,256,True,0.3154,20.0
bot->ton,43,statico,9,0.474,0.8396330431792225,0,0,True,0.35005,20.0
bot->ton,43,ogni_batch,9,0.474,0.7680544161532794,9,288,True,0.35005,20.0
bot->ton,43,su_innesco,9,0.474,0.7814365896729608,6,192,True,0.35005,20.0
bot->ton,43,oracolo,9,0.474,0.8872986675860853,9,288,True,0.35005,20.0
bot->ton,43,stat_13x13,9,0.474,0.766201894533129,9,288,True,0.35005,20.0
bot->ton,43,martingala,9,0.474,0.7814365896729608,6,192,True,0.35005,20.0
bot->ton,43,stat_13x13_adaptive,9,0.474,0.7993009546679763,9,288,True,0.35005,20.0
bot->ton,43,statico,10,0.526,0.8201947200504087,0,0,True,0.3812,20.0
bot->ton,43,ogni_batch,10,0.526,0.788489630146594,10,320,True,0.3812,20.0
bot->ton,43,su_innesco,10,0.526,0.788135159052594,7,224,True,0.3812,20.0
bot->ton,43,oracolo,10,0.526,0.913966991396252,10,320,True,0.3812,20.0
bot->ton,43,stat_13x13,10,0.526,0.7724728514831809,10,320,True,0.3812,20.0
bot->ton,43,martingala,10,0.526,0.788135159052594,7,224,True,0.3812,20.0
bot->ton,43,stat_13x13_adaptive,10,0.526,0.7889089279361634,10,320,True,0.3812,20.0
bot->ton,43,statico,11,0.579,0.7994891284997132,0,0,True,0.41085,20.0
bot->ton,43,ogni_batch,11,0.579,0.7961875091556198,11,352,True,0.41085,20.0
bot->ton,43,su_innesco,11,0.579,0.7972057204151326,8,256,True,0.41085,20.0
bot->ton,43,oracolo,11,0.579,0.905877468048431,11,352,True,0.41085,20.0
bot->ton,43,stat_13x13,11,0.579,0.7900095831774323,11,352,True,0.41085,20.0
bot->ton,43,martingala,11,0.579,0.7972057204151326,8,256,True,0.41085,20.0
bot->ton,43,stat_13x13_adaptive,11,0.579,0.7455618700345499,11,352,True,0.41085,20.0
bot->ton,43,statico,12,0.632,0.7809773003201171,0,0,True,0.44925,20.0
bot->ton,43,ogni_batch,12,0.632,0.7895398993246509,12,384,True,0.44925,20.0
bot->ton,43,su_innesco,12,0.632,0.7913037633486901,9,288,True,0.44925,20.0
bot->ton,43,oracolo,12,0.632,0.902227719748191,12,384,True,0.44925,20.0
bot->ton,43,stat_13x13,12,0.632,0.7838542005352127,12,384,True,0.44925,20.0
bot->ton,43,martingala,12,0.632,0.7913037633486901,9,288,True,0.44925,20.0
bot->ton,43,stat_13x13_adaptive,12,0.632,0.7904025595181935,12,384,True,0.44925,20.0
bot->ton,43,statico,13,0.684,0.7630563213153955,0,0,True,0.476,20.0
bot->ton,43,ogni_batch,13,0.684,0.7938928834730232,13,416,True,0.476,20.0
bot->ton,43,su_innesco,13,0.684,0.7965669403160218,10,320,True,0.476,20.0
bot->ton,43,oracolo,13,0.684,0.9050609521532573,13,416,True,0.476,20.0
bot->ton,43,stat_13x13,13,0.684,0.7900098025632944,13,416,True,0.476,20.0
bot->ton,43,martingala,13,0.684,0.7965669403160218,10,320,True,0.476,20.0
bot->ton,43,stat_13x13_adaptive,13,0.684,0.796980123883532,13,416,True,0.476,20.0
bot->ton,43,statico,14,0.737,0.7535330280537282,0,0,True,0.5187,20.0
bot->ton,43,ogni_batch,14,0.737,0.7832476347048078,14,448,True,0.5187,20.0
bot->ton,43,su_innesco,14,0.737,0.7780262112725356,11,352,True,0.5187,20.0
bot->ton,43,oracolo,14,0.737,0.9040857080140292,14,448,True,0.5187,20.0
bot->ton,43,stat_13x13,14,0.737,0.7845952253299364,14,448,True,0.5187,20.0
bot->ton,43,martingala,14,0.737,0.7780262112725356,11,352,True,0.5187,20.0
bot->ton,43,stat_13x13_adaptive,14,0.737,0.7889738169686825,14,448,True,0.5187,20.0
bot->ton,43,statico,15,0.789,0.7255217491696417,0,0,True,0.54185,20.0
bot->ton,43,ogni_batch,15,0.789,0.7857544916851146,15,480,True,0.54185,20.0
bot->ton,43,su_innesco,15,0.789,0.7735850808398366,12,384,True,0.54185,20.0
bot->ton,43,oracolo,15,0.789,0.8896187053031515,15,480,True,0.54185,20.0
bot->ton,43,stat_13x13,15,0.789,0.7891705459777074,15,480,True,0.54185,20.0
bot->ton,43,martingala,15,0.789,0.7735850808398366,12,384,True,0.54185,20.0
bot->ton,43,stat_13x13_adaptive,15,0.789,0.793303203075676,15,480,True,0.54185,20.0
bot->ton,43,statico,16,0.842,0.7069703226971822,0,0,True,0.58205,20.0
bot->ton,43,ogni_batch,16,0.842,0.7843988703309311,16,512,True,0.58205,20.0
bot->ton,43,su_innesco,16,0.842,0.8634607257167847,13,416,True,0.58205,20.0
bot->ton,43,oracolo,16,0.842,0.9171094235330095,16,512,True,0.58205,20.0
bot->ton,43,stat_13x13,16,0.842,0.7887040755551293,16,512,True,0.58205,20.0
bot->ton,43,martingala,16,0.842,0.8634607257167847,13,416,True,0.58205,20.0
bot->ton,43,stat_13x13_adaptive,16,0.842,0.7866796224630195,16,512,True,0.58205,20.0
bot->ton,43,statico,17,0.895,0.6855307682831253,0,0,True,0.6116,20.0
bot->ton,43,ogni_batch,17,0.895,0.8668384638456432,17,544,True,0.6116,20.0
bot->ton,43,su_innesco,17,0.895,0.8576674601239951,14,448,True,0.6116,20.0
bot->ton,43,oracolo,17,0.895,0.925002480724304,17,544,True,0.6116,20.0
bot->ton,43,stat_13x13,17,0.895,0.7824686745368348,17,544,True,0.6116,20.0
bot->ton,43,martingala,17,0.895,0.8576674601239951,14,448,True,0.6116,20.0
bot->ton,43,stat_13x13_adaptive,17,0.895,0.7831138126354804,17,544,True,0.6116,20.0
bot->ton,43,statico,18,0.947,0.6648930078482516,0,0,True,0.6471,20.0
bot->ton,43,ogni_batch,18,0.947,0.8601324516101725,18,576,True,0.6471,20.0
bot->ton,43,su_innesco,18,0.947,0.8565838411618356,15,480,True,0.6471,20.0
bot->ton,43,oracolo,18,0.947,0.9248912299110127,18,576,True,0.6471,20.0
bot->ton,43,stat_13x13,18,0.947,0.7932872469601824,18,576,True,0.6471,20.0
bot->ton,43,martingala,18,0.947,0.8565838411618356,15,480,True,0.6471,20.0
bot->ton,43,stat_13x13_adaptive,18,0.947,0.7858729872549785,18,576,True,0.6471,20.0
bot->ton,43,statico,19,1.0,0.641473653484715,0,0,True,0.67775,20.0
bot->ton,43,ogni_batch,19,1.0,0.9179971064008514,19,608,True,0.67775,20.0
bot->ton,43,su_innesco,19,1.0,0.9179971064008514,16,512,True,0.67775,20.0
bot->ton,43,oracolo,19,1.0,0.9222547154762122,19,608,True,0.67775,20.0
bot->ton,43,stat_13x13,19,1.0,0.7570892281693908,19,608,True,0.67775,20.0
bot->ton,43,martingala,19,1.0,0.9179971064008514,16,512,True,0.67775,20.0
bot->ton,43,stat_13x13_adaptive,19,1.0,0.7765484973454588,19,608,True,0.67775,20.0
bot->ton,44,statico,0,0.0,0.98615,0,0,False,0.04625,20.0
bot->ton,44,ogni_batch,0,0.0,0.98615,0,0,False,0.04625,20.0
bot->ton,44,su_innesco,0,0.0,0.98615,0,0,False,0.04625,20.0
bot->ton,44,oracolo,0,0.0,0.98615,0,0,False,0.04625,20.0
bot->ton,44,stat_13x13,0,0.0,0.98615,0,0,False,0.04625,20.0
bot->ton,44,martingala,0,0.0,0.98615,0,0,False,0.04625,20.0
bot->ton,44,stat_13x13_adaptive,0,0.0,0.98615,0,0,False,0.04625,20.0
bot->ton,44,statico,1,0.053,0.8808286113224522,0,0,False,0.08335,20.0
bot->ton,44,ogni_batch,1,0.053,0.8808286113224522,1,32,False,0.08335,20.0
bot->ton,44,su_innesco,1,0.053,0.8808286113224522,0,0,False,0.08335,20.0
bot->ton,44,oracolo,1,0.053,0.8808286113224522,1,32,False,0.08335,20.0
bot->ton,44,stat_13x13,1,0.053,0.4999746950756617,1,32,False,0.08335,20.0
bot->ton,44,martingala,1,0.053,0.8808286113224522,0,0,False,0.08335,20.0
bot->ton,44,stat_13x13_adaptive,1,0.053,0.49984817045397034,1,32,False,0.08335,20.0
bot->ton,44,statico,2,0.105,0.8916051131137916,0,0,False,0.1189,20.0
bot->ton,44,ogni_batch,2,0.105,0.8916051131137916,2,64,False,0.1189,20.0
bot->ton,44,su_innesco,2,0.105,0.8916051131137916,0,0,False,0.1189,20.0
bot->ton,44,oracolo,2,0.105,0.9063118817459062,2,64,False,0.1189,20.0
bot->ton,44,stat_13x13,2,0.105,0.5,2,64,False,0.1189,20.0
bot->ton,44,martingala,2,0.105,0.8916051131137916,0,0,False,0.1189,20.0
bot->ton,44,stat_13x13_adaptive,2,0.105,0.5,2,64,False,0.1189,20.0
bot->ton,44,statico,3,0.158,0.8671618359959359,0,0,True,0.15485,20.0
bot->ton,44,ogni_batch,3,0.158,0.7419737612700564,3,96,True,0.15485,20.0
bot->ton,44,su_innesco,3,0.158,0.8671618359959359,0,0,True,0.15485,20.0
bot->ton,44,oracolo,3,0.158,0.9086338664014296,3,96,True,0.15485,20.0
bot->ton,44,stat_13x13,3,0.158,0.5,3,96,True,0.15485,20.0
bot->ton,44,martingala,3,0.158,0.7412137797056104,1,32,True,0.15485,20.0
bot->ton,44,stat_13x13_adaptive,3,0.158,0.5,3,96,True,0.15485,20.0
bot->ton,44,statico,4,0.211,0.8646960998238765,0,0,True,0.19,20.0
bot->ton,44,ogni_batch,4,0.211,0.6765262521271171,4,128,True,0.19,20.0
bot->ton,44,su_innesco,4,0.211,0.4982480650900418,1,32,True,0.19,20.0
bot->ton,44,oracolo,4,0.211,0.8934970258454527,4,128,True,0.19,20.0
bot->ton,44,stat_13x13,4,0.211,0.5578230434846974,4,128,True,0.19,20.0
bot->ton,44,martingala,4,0.211,0.7037689416523657,2,64,True,0.19,20.0
bot->ton,44,stat_13x13_adaptive,4,0.211,0.6021397980883831,4,128,True,0.19,20.0
bot->ton,44,statico,5,0.263,0.8398003358274263,0,0,True,0.2245,20.0
bot->ton,44,ogni_batch,5,0.263,0.7433607081911262,5,160,True,0.2245,20.0
bot->ton,44,su_innesco,5,0.263,0.5027846602345323,2,64,True,0.2245,20.0
