exp,seed,politica,batch,frazione_target,bal_acc,adattamenti,etichette,ratio
ton->bot,43,martingala_int,4,0.211,0.8577216985497005,0,0,3.0
ton->bot,43,statico,5,0.263,0.8440752215700036,0,0,3.0
ton->bot,43,ogni_batch_int,5,0.263,0.9242875803562436,5,160,3.0
ton->bot,43,martingala_int,5,0.263,0.8440752215700036,0,0,3.0
ton->bot,43,statico,6,0.316,0.8239062296773576,0,0,3.0
ton->bot,43,ogni_batch_int,6,0.316,0.9151892339254248,6,192,3.0
ton->bot,43,martingala_int,6,0.316,0.8239062296773576,0,0,3.0
ton->bot,43,statico,7,0.368,0.8074365295474273,0,0,3.0
ton->bot,43,ogni_batch_int,7,0.368,0.9417766670672311,7,224,3.0
ton->bot,43,martingala_int,7,0.368,0.8074365295474273,0,0,3.0
ton->bot,43,statico,8,0.421,0.7977198926927056,0,0,3.0
ton->bot,43,ogni_batch_int,8,0.421,0.9451131013550191,8,256,3.0
ton->bot,43,martingala_int,8,0.421,0.7977198926927056,0,0,3.0
ton->bot,43,statico,9,0.474,0.7779851918355554,0,0,3.0
ton->bot,43,ogni_batch_int,9,0.474,0.9454904555246295,9,288,3.0
ton->bot,43,martingala_int,9,0.474,0.7779851918355554,0,0,3.0
ton->bot,43,statico,10,0.526,0.7674937543068585,0,0,3.0
ton->bot,43,ogni_batch_int,10,0.526,0.9505249657891326,10,320,3.0
ton->bot,43,martingala_int,10,0.526,0.7674937543068585,0,0,3.0
ton->bot,43,statico,11,0.579,0.7555303184106974,0,0,3.0
ton->bot,43,ogni_batch_int,11,0.579,0.9022569306104009,11,352,3.0
ton->bot,43,martingala_int,11,0.579,0.7555303184106974,0,0,3.0
ton->bot,43,statico,12,0.632,0.736768386785978,0,0,3.0
ton->bot,43,ogni_batch_int,12,0.632,0.8988076324080113,12,384,3.0
ton->bot,43,martingala_int,12,0.632,0.736768386785978,0,0,3.0
ton->bot,43,statico,13,0.684,0.732040408454185,0,0,3.0
ton->bot,43,ogni_batch_int,13,0.684,0.9016921622212114,13,416,3.0
ton->bot,43,martingala_int,13,0.684,0.732040408454185,0,0,3.0
ton->bot,43,statico,14,0.737,0.7206914893617021,0,0,3.0
ton->bot,43,ogni_batch_int,14,0.737,0.8520390070921986,14,448,3.0
ton->bot,43,martingala_int,14,0.737,0.7206914893617021,0,0,3.0
ton->bot,43,statico,15,0.789,0.7066300155159053,0,0,3.0
ton->bot,43,ogni_batch_int,15,0.789,0.8437703140160617,15,480,3.0
ton->bot,43,martingala_int,15,0.789,0.7066300155159053,0,0,3.0
ton->bot,43,statico,16,0.842,0.7066910036406489,0,0,3.0
ton->bot,43,ogni_batch_int,16,0.842,0.8427773270251919,16,512,3.0
ton->bot,43,martingala_int,16,0.842,0.7066910036406489,0,0,3.0
ton->bot,43,statico,17,0.895,0.6760493715731658,0,0,3.0
ton->bot,43,ogni_batch_int,17,0.895,0.8478201051058907,17,544,3.0
ton->bot,43,martingala_int,17,0.895,0.6760493715731658,0,0,3.0
ton->bot,43,statico,18,0.947,0.6545488278990046,0,0,3.0
ton->bot,43,ogni_batch_int,18,0.947,0.8756439368246289,18,576,3.0
ton->bot,43,martingala_int,18,0.947,0.6545488278990046,0,0,3.0
ton->bot,43,statico,19,1.0,0.38947508792985613,0,0,3.0
ton->bot,43,ogni_batch_int,19,1.0,0.6583654214798886,19,608,3.0
ton->bot,43,martingala_int,19,1.0,0.38947508792985613,0,0,3.0
ton->bot,44,statico,0,0.0,0.9220982388070621,0,0,3.0
ton->bot,44,ogni_batch_int,0,0.0,0.9220982388070621,0,0,3.0
ton->bot,44,martingala_int,0,0.0,0.9220982388070621,0,0,3.0
ton->bot,44,statico,1,0.053,0.9053028884276533,0,0,3.0
ton->bot,44,ogni_batch_int,1,0.053,0.9569237806994786,1,32,3.0
ton->bot,44,martingala_int,1,0.053,0.9053028884276533,0,0,3.0
ton->bot,44,statico,2,0.105,0.8899748492058386,0,0,3.0
ton->bot,44,ogni_batch_int,2,0.105,0.9338559918490643,2,64,3.0
ton->bot,44,martingala_int,2,0.105,0.8899748492058386,0,0,3.0
ton->bot,44,statico,3,0.158,0.8749366221663626,0,0,3.0
ton->bot,44,ogni_batch_int,3,0.158,0.915781632992065,3,96,3.0
ton->bot,44,martingala_int,3,0.158,0.8749366221663626,0,0,3.0
ton->bot,44,statico,4,0.211,0.8576214899363659,0,0,3.0
ton->bot,44,ogni_batch_int,4,0.211,0.9043653792930553,4,128,3.0
ton->bot,44,martingala_int,4,0.211,0.8576214899363659,0,0,3.0
ton->bot,44,statico,5,0.263,0.8434548806157999,0,0,3.0
ton->bot,44,ogni_batch_int,5,0.263,0.8886101608743836,5,160,3.0
ton->bot,44,martingala_int,5,0.263,0.8434548806157999,0,0,3.0
ton->bot,44,statico,6,0.316,0.8294210885061057,0,0,3.0
ton->bot,44,ogni_batch_int,6,0.316,0.9600787901893506,6,192,3.0
ton->bot,44,martingala_int,6,0.316,0.8294210885061057,0,0,3.0
ton->bot,44,statico,7,0.368,0.8142799405294363,0,0,3.0
ton->bot,44,ogni_batch_int,7,0.368,0.9668022503012612,7,224,3.0
ton->bot,44,martingala_int,7,0.368,0.8142799405294363,0,0,3.0
ton->bot,44,statico,8,0.421,0.8029645994253857,0,0,3.0
ton->bot,44,ogni_batch_int,8,0.421,0.9676615347595081,8,256,3.0
ton->bot,44,martingala_int,8,0.421,0.8029645994253857,0,0,3.0
ton->bot,44,statico,9,0.474,0.7839133461766309,0,0,3.0
ton->bot,44,ogni_batch_int,9,0.474,0.9326290476296215,9,288,3.0
ton->bot,44,martingala_int,9,0.474,0.7839133461766309,0,0,3.0
ton->bot,44,statico,10,0.526,0.7733082902153179,0,0,3.0
ton->bot,44,ogni_batch_int,10,0.526,0.9039346945061996,10,320,3.0
ton->bot,44,martingala_int,10,0.526,0.7733082902153179,0,0,3.0
ton->bot,44,statico,11,0.579,0.7592109699431506,0,0,3.0
ton->bot,44,ogni_batch_int,11,0.579,0.9155659597321314,11,352,3.0
ton->bot,44,martingala_int,11,0.579,0.7592109699431506,0,0,3.0
ton->bot,44,statico,12,0.632,0.7505108132390108,0,0,3.0
ton->bot,44,ogni_batch_int,12,0.632,0.9061077780984459,12,384,3.0
ton->bot,44,martingala_int,12,0.632,0.7505108132390108,0,0,3.0
ton->bot,44,statico,13,0.684,0.7329965497425471,0,0,3.0
ton->bot,44,ogni_batch_int,13,0.684,0.908073934415345,13,416,3.0
ton->bot,44,martingala_int,13,0.684,0.7329965497425471,0,0,3.0
ton->bot,44,statico,14,0.737,0.7268917319359727,0,0,3.0
ton->bot,44,ogni_batch_int,14,0.737,0.9187489863094898,14,448,3.0
ton->bot,44,martingala_int,14,0.737,0.7268917319359727,0,0,3.0
ton->bot,44,statico,15,0.789,0.7213831101876675,0,0,3.0
ton->bot,44,ogni_batch_int,15,0.789,0.9252865991356586,15,480,3.0
ton->bot,44,martingala_int,15,0.789,0.7213831101876675,0,0,3.0
ton->bot,44,statico,16,0.842,0.7048945245325826,0,0,3.0
ton->bot,44,ogni_batch_int,16,0.842,0.922263078753033,16,512,3.0
ton->bot,44,martingala_int,16,0.842,0.7048945245325826,0,0,3.0
ton->bot,44,statico,17,0.895,0.6894615384615385,0,0,3.0
ton->bot,44,ogni_batch_int,17,0.895,0.9146923076923077,17,544,3.0
ton->bot,44,martingala_int,17,0.895,0.6894615384615385,0,0,3.0
ton->bot,44,statico,18,0.947,0.6862462326666778,0,0,3.0
ton->bot,44,ogni_batch_int,18,0.947,0.913935325085276,18,576,3.0
ton->bot,44,martingala_int,18,0.947,0.6862462326666778,0,0,3.0
ton->bot,44,statico,19,1.0,0.4713385354141657,0,0,3.0
ton->bot,44,ogni_batch_int,19,1.0,0.6782713085234093,19,608,3.0
ton->bot,44,martingala_int,19,1.0,0.4713385354141657,0,0,3.0
ton->bot,45,statico,0,0.0,0.9149021805649176,0,0,3.0
ton->bot,45,ogni_batch_int,0,0.0,0.9149021805649176,0,0,3.0
ton->bot,45,martingala_int,0,0.0,0.9149021805649176,0,0,3.0
ton->bot,45,statico,1,0.053,0.8984613867413862,0,0,3.0
ton->bot,45,ogni_batch_int,1,0.053,0.79349646396289,1,32,3.0
ton->bot,45,martingala_int,1,0.053,0.8984613867413862,0,0,3.0
ton->bot,45,statico,2,0.105,0.8817953720045479,0,0,3.0
ton->bot,45,ogni_batch_int,2,0.105,0.9258135774199985,2,64,3.0
ton->bot,45,martingala_int,2,0.105,0.8817953720045479,0,0,3.0
ton->bot,45,statico,3,0.158,0.8673950621652845,0,0,3.0
ton->bot,45,ogni_batch_int,3,0.158,0.9134185639844594,3,96,3.0
ton->bot,45,martingala_int,3,0.158,0.8673950621652845,0,0,3.0
ton->bot,45,statico,4,0.211,0.846354563104018,0,0,3.0
ton->bot,45,ogni_batch_int,4,0.211,0.8934599031291386,4,128,3.0
ton->bot,45,martingala_int,4,0.211,0.846354563104018,0,0,3.0
ton->bot,45,statico,5,0.263,0.8334568293285347,0,0,3.0
ton->bot,45,ogni_batch_int,5,0.263,0.8804278481761861,5,160,3.0
ton->bot,45,martingala_int,5,0.263,0.8334568293285347,0,0,3.0
ton->bot,45,statico,6,0.316,0.8169403438480571,0,0,3.0
ton->bot,45,ogni_batch_int,6,0.316,0.8662876778323774,6,192,3.0
ton->bot,45,martingala_int,6,0.316,0.8169403438480571,0,0,3.0
ton->bot,45,statico,7,0.368,0.8047851688814283,0,0,3.0
ton->bot,45,ogni_batch_int,7,0.368,0.8540779089075922,7,224,3.0
ton->bot,45,martingala_int,7,0.368,0.8047851688814283,0,0,3.0
ton->bot,45,statico,8,0.421,0.7918150564278514,0,0,3.0
ton->bot,45,ogni_batch_int,8,0.421,0.9403986171037028,8,256,3.0
ton->bot,45,martingala_int,8,0.421,0.7918150564278514,0,0,3.0
ton->bot,45,statico,9,0.474,0.7758958083614834,0,0,3.0
ton->bot,45,ogni_batch_int,9,0.474,0.9365737713849842,9,288,3.0
ton->bot,45,martingala_int,9,0.474,0.7758958083614834,0,0,3.0
ton->bot,45,statico,10,0.526,0.7570813623633184,0,0,3.0
ton->bot,45,ogni_batch_int,10,0.526,0.9506184370632891,10,320,3.0
ton->bot,45,martingala_int,10,0.526,0.7570813623633184,0,0,3.0
ton->bot,45,statico,11,0.579,0.7451783948895228,0,0,3.0
ton->bot,45,ogni_batch_int,11,0.579,0.9564363382284313,11,352,3.0
ton->bot,45,martingala_int,11,0.579,0.7451783948895228,0,0,3.0
ton->bot,45,statico,12,0.632,0.7323437065544545,0,0,3.0
ton->bot,45,ogni_batch_int,12,0.632,0.9637191026624102,12,384,3.0
ton->bot,45,martingala_int,12,0.632,0.7323437065544545,0,0,3.0
ton->bot,45,statico,13,0.684,0.7273399137266521,0,0,3.0
ton->bot,45,ogni_batch_int,13,0.684,0.9687541926007253,13,416,3.0
ton->bot,45,martingala_int,13,0.684,0.7273399137266521,0,0,3.0
ton->bot,45,statico,14,0.737,0.708980258511037,0,0,3.0
ton->bot,45,ogni_batch_int,14,0.737,0.9587622662507076,14,448,3.0
ton->bot,45,martingala_int,14,0.737,0.708980258511037,0,0,3.0
ton->bot,45,statico,15,0.789,0.6992005321019448,0,0,3.0
ton->bot,45,ogni_batch_int,15,0.789,0.9688070357140202,15,480,3.0
ton->bot,45,martingala_int,15,0.789,0.6992005321019448,0,0,3.0
ton->bot,45,statico,16,0.842,0.6841435058540322,0,0,3.0
ton->bot,45,ogni_batch_int,16,0.842,0.9647226173541963,16,512,3.0
ton->bot,45,martingala_int,16,0.842,0.6841435058540322,0,0,3.0
ton->bot,45,statico,17,0.895,0.6713493431928471,0,0,3.0
ton->bot,45,ogni_batch_int,17,0.895,0.9771459551700232,17,544,3.0
ton->bot,45,martingala_int,17,0.895,0.6713493431928471,0,0,3.0
ton->bot,45,statico,18,0.947,0.6620745557106446,0,0,3.0
ton->bot,45,ogni_batch_int,18,0.947,0.9625282348440248,18,576,3.0
ton->bot,45,martingala_int,18,0.947,0.6620745557106446,0,0,3.0
ton->bot,45,statico,19,1.0,0.7214942988597719,0,0,3.0
ton->bot,45,ogni_batch_int,19,1.0,0.997624524904981,19,608,3.0
ton->bot,45,martingala_int,19,1.0,0.7214942988597719,0,0,3.0
ton->bot,46,statico,0,0.0,0.9483040513971772,0,0,3.0
ton->bot,46,ogni_batch_int,0,0.0,0.9483040513971772,0,0,3.0
ton->bot,46,martingala_int,0,0.0,0.9483040513971772,0,0,3.0
ton->bot,46,statico,1,0.053,0.9308018391780561,0,0,3.0
ton->bot,46,ogni_batch_int,1,0.053,0.8280122608642516,1,32,3.0
ton->bot,46,martingala_int,1,0.053,0.9308018391780561,0,0,3.0
ton->bot,46,statico,2,0.105,0.9103727126592593,0,0,3.0
ton->bot,46,ogni_batch_int,2,0.105,0.9134043647175984,2,64,3.0
ton->bot,46,martingala_int,2,0.105,0.9103727126592593,0,0,3.0
ton->bot,46,statico,3,0.158,0.8981843930569545,0,0,3.0
ton->bot,46,ogni_batch_int,3,0.158,0.8662757832202485,3,96,3.0
ton->bot,46,martingala_int,3,0.158,0.8981843930569545,0,0,3.0
ton->bot,46,statico,4,0.211,0.8852302647137654,0,0,3.0
ton->bot,46,ogni_batch_int,4,0.211,0.9178851870931226,4,128,3.0
ton->bot,46,martingala_int,4,0.211,0.8852302647137654,0,0,3.0
ton->bot,46,statico,5,0.263,0.861241386144272,0,0,3.0
ton->bot,46,ogni_batch_int,5,0.263,0.9095734134601614,5,160,3.0
ton->bot,46,martingala_int,5,0.263,0.861241386144272,0,0,3.0
ton->bot,46,statico,6,0.316,0.8513281806508455,0,0,3.0
ton->bot,46,ogni_batch_int,6,0.316,0.9443746368050088,6,192,3.0
ton->bot,46,martingala_int,6,0.316,0.8513281806508455,0,0,3.0
ton->bot,46,statico,7,0.368,0.8340621431290445,0,0,3.0
ton->bot,46,ogni_batch_int,7,0.368,0.9475582096180688,7,224,3.0
ton->bot,46,martingala_int,7,0.368,0.8340621431290445,0,0,3.0
ton->bot,46,statico,8,0.421,0.8197727304421776,0,0,3.0
ton->bot,46,ogni_batch_int,8,0.421,0.9425892970249399,8,256,3.0
ton->bot,46,martingala_int,8,0.421,0.8197727304421776,0,0,3.0
ton->bot,46,statico,9,0.474,0.804829075305104,0,0,3.0
ton->bot,46,ogni_batch_int,9,0.474,0.9741821874017547,9,288,3.0
ton->bot,46,martingala_int,9,0.474,0.804829075305104,0,0,3.0
ton->bot,46,statico,10,0.526,0.7937138030888031,0,0,3.0
ton->bot,46,ogni_batch_int,10,0.526,0.966387146074646,10,320,3.0
ton->bot,46,martingala_int,10,0.526,0.7937138030888031,0,0,3.0
ton->bot,46,statico,11,0.579,0.7817510602860627,0,0,3.0
ton->bot,46,ogni_batch_int,11,0.579,0.9695334741324542,11,352,3.0
ton->bot,46,martingala_int,11,0.579,0.7817510602860627,0,0,3.0
ton->bot,46,statico,12,0.632,0.7649233872982977,0,0,3.0
ton->bot,46,ogni_batch_int,12,0.632,0.9469360775338229,12,384,3.0
ton->bot,46,martingala_int,12,0.632,0.7649233872982977,0,0,3.0
ton->bot,46,statico,13,0.684,0.7544528714694951,0,0,3.0
ton->bot,46,ogni_batch_int,13,0.684,0.9671400454452247,13,416,3.0
ton->bot,46,martingala_int,13,0.684,0.7544528714694951,0,0,3.0
ton->bot,46,statico,14,0.737,0.7437687881552437,0,0,3.0
ton->bot,46,ogni_batch_int,14,0.737,0.9619377321797896,14,448,3.0
ton->bot,46,martingala_int,14,0.737,0.7437687881552437,0,0,3.0
ton->bot,46,statico,15,0.789,0.7355529171489549,0,0,3.0
ton->bot,46,ogni_batch_int,15,0.789,0.9796961926097822,15,480,3.0
ton->bot,46,martingala_int,15,0.789,0.7355529171489549,0,0,3.0
ton->bot,46,statico,16,0.842,0.7186812315137662,0,0,3.0
ton->bot,46,ogni_batch_int,16,0.842,0.9635682877117822,16,512,3.0
ton->bot,46,martingala_int,16,0.842,0.7186812315137662,0,0,3.0
ton->bot,46,statico,17,0.895,0.7176536156432668,0,0,3.0
ton->bot,46,ogni_batch_int,17,0.895,0.8810954301607804,17,544,3.0
ton->bot,46,martingala_int,17,0.895,0.7176536156432668,0,0,3.0
ton->bot,46,statico,18,0.947,0.7037998584383608,0,0,3.0
ton->bot,46,ogni_batch_int,18,0.947,0.8075489645280529,18,576,3.0
ton->bot,46,martingala_int,18,0.947,0.7037998584383608,0,0,3.0
ton->bot,46,statico,19,1.0,0.5539164207964528,0,0,3.0
ton->bot,46,ogni_batch_int,19,1.0,0.8306579320231368,19,608,3.0
ton->bot,46,martingala_int,19,1.0,0.5539164207964528,0,0,3.0
ton->bot,47,statico,0,0.0,0.8315040773021872,0,0,3.0
ton->bot,47,ogni_batch_int,0,0.0,0.8315040773021872,0,0,3.0
ton->bot,47,martingala_int,0,0.0,0.8315040773021872,0,0,3.0
ton->bot,47,statico,1,0.053,0.8163087585487165,0,0,3.0
ton->bot,47,ogni_batch_int,1,0.053,0.886188040308494,1,32,3.0
ton->bot,47,martingala_int,1,0.053,0.8163087585487165,0,0,3.0
ton->bot,47,statico,2,0.105,0.7945512194161285,0,0,3.0
ton->bot,47,ogni_batch_int,2,0.105,0.9283238728032104,2,64,3.0
ton->bot,47,martingala_int,2,0.105,0.7945512194161285,0,0,3.0
ton->bot,47,statico,3,0.158,0.7793071003623406,0,0,3.0
ton->bot,47,ogni_batch_int,3,0.158,0.9113921094036184,3,96,3.0
ton->bot,47,martingala_int,3,0.158,0.7793071003623406,0,0,3.0
ton->bot,47,statico,4,0.211,0.7577096023652308,0,0,3.0
ton->bot,47,ogni_batch_int,4,0.211,0.9293390394862171,4,128,3.0
ton->bot,47,martingala_int,4,0.211,0.7577096023652308,0,0,3.0
ton->bot,47,statico,5,0.263,0.74727647336849,0,0,3.0
ton->bot,47,ogni_batch_int,5,0.263,0.9099261215560002,5,160,3.0
ton->bot,47,martingala_int,5,0.263,0.74727647336849,0,0,3.0
ton->bot,47,statico,6,0.316,0.7368075937072216,0,0,3.0
ton->bot,47,ogni_batch_int,6,0.316,0.9382162457923215,6,192,3.0
ton->bot,47,martingala_int,6,0.316,0.7368075937072216,0,0,3.0
ton->bot,47,statico,7,0.368,0.7187866652772225,0,0,3.0
ton->bot,47,ogni_batch_int,7,0.368,0.9567329181967059,7,224,3.0
ton->bot,47,martingala_int,7,0.368,0.9240383177842729,1,32,3.0
ton->bot,47,statico,8,0.421,0.6979452343644155,0,0,3.0
ton->bot,47,ogni_batch_int,8,0.421,0.9527945519555194,8,256,3.0
ton->bot,47,martingala_int,8,0.421,0.9394637849965017,2,64,3.0
ton->bot,47,statico,9,0.474,0.6868360581475441,0,0,3.0
ton->bot,47,ogni_batch_int,9,0.474,0.9646356246085006,9,288,3.0
ton->bot,47,martingala_int,9,0.474,0.9558419055019236,3,96,3.0
ton->bot,47,statico,10,0.526,0.6695493385337565,0,0,3.0
ton->bot,47,ogni_batch_int,10,0.526,0.9632989075262333,10,320,3.0
ton->bot,47,martingala_int,10,0.526,0.9646238046056461,4,128,3.0
ton->bot,47,statico,11,0.579,0.6630974080387326,0,0,3.0
ton->bot,47,ogni_batch_int,11,0.579,0.961229802899215,11,352,3.0
ton->bot,47,martingala_int,11,0.579,0.9553882212227125,5,160,3.0
ton->bot,47,statico,12,0.632,0.6387149047464211,0,0,3.0
ton->bot,47,ogni_batch_int,12,0.632,0.9640943210935362,12,384,3.0
ton->bot,47,martingala_int,12,0.632,0.9579829770858418,6,192,3.0
ton->bot,47,statico,13,0.684,0.6408151710422483,0,0,3.0
ton->bot,47,ogni_batch_int,13,0.684,0.963505207172203,13,416,3.0
ton->bot,47,martingala_int,13,0.684,0.9580503271512539,7,224,3.0
ton->bot,47,statico,14,0.737,0.6175547741074496,0,0,3.0
ton->bot,47,ogni_batch_int,14,0.737,0.9645519987434652,14,448,3.0
ton->bot,47,martingala_int,14,0.737,0.9622067079807126,8,256,3.0
ton->bot,47,statico,15,0.789,0.6117740447030484,0,0,3.0
ton->bot,47,ogni_batch_int,15,0.789,0.966316039186857,15,480,3.0
ton->bot,47,martingala_int,15,0.789,0.9589484303880625,9,288,3.0
ton->bot,47,statico,16,0.842,0.5762321182974529,0,0,3.0
ton->bot,47,ogni_batch_int,16,0.842,0.9678689588215351,16,512,3.0
ton->bot,47,martingala_int,16,0.842,0.9634097881317237,10,320,3.0
ton->bot,47,statico,17,0.895,0.5836819499525732,0,0,3.0
ton->bot,47,ogni_batch_int,17,0.895,0.9798785905636378,17,544,3.0
ton->bot,47,martingala_int,17,0.895,0.9734517921353091,11,352,3.0
ton->bot,47,statico,18,0.947,0.5792330383480826,0,0,3.0
ton->bot,47,ogni_batch_int,18,0.947,0.9788846748138784,18,576,3.0
ton->bot,47,martingala_int,18,0.947,0.987748279252704,12,384,3.0
ton->bot,47,statico,19,1.0,0.22056102805140257,0,0,3.0
ton->bot,47,ogni_batch_int,19,1.0,0.4910245512275614,19,608,3.0
ton->bot,47,martingala_int,19,1.0,0.4981749087454373,13,416,3.0
ton->bot,48,statico,0,0.0,0.9409380955313037,0,0,3.0
ton->bot,48,ogni_batch_int,0,0.0,0.9409380955313037,0,0,3.0
ton->bot,48,martingala_int,0,0.0,0.9409380955313037,0,0,3.0
ton->bot,48,statico,1,0.053,0.9202565121572311,0,0,3.0
ton->bot,48,ogni_batch_int,1,0.053,0.8891242458181292,1,32,3.0
ton->bot,48,martingala_int,1,0.053,0.9202565121572311,0,0,3.0
ton->bot,48,statico,2,0.105,0.9048900426654557,0,0,3.0
ton->bot,48,ogni_batch_int,2,0.105,0.8355791287561629,2,64,3.0
ton->bot,48,martingala_int,2,0.105,0.9048900426654557,0,0,3.0
ton->bot,48,statico,3,0.158,0.889351739401822,0,0,3.0
ton->bot,48,ogni_batch_int,3,0.158,0.9394936616560583,3,96,3.0
ton->bot,48,martingala_int,3,0.158,0.889351739401822,0,0,3.0
ton->bot,48,statico,4,0.211,0.8735533568181059,0,0,3.0
ton->bot,48,ogni_batch_int,4,0.211,0.9611691614013974,4,128,3.0
ton->bot,48,martingala_int,4,0.211,0.8735533568181059,0,0,3.0
ton->bot,48,statico,5,0.263,0.8544910562395499,0,0,3.0
ton->bot,48,ogni_batch_int,5,0.263,0.9643643627787951,5,160,3.0
