exp,seed,politica,batch,frazione_target,bal_acc,adattamenti,etichette,ratio
ton->bot,43,statico,6,0.316,0.8981949097454873,0,0,1.0
ton->bot,43,ogni_batch_int,6,0.316,0.8981949097454873,6,192,1.0
ton->bot,43,martingala_int,6,0.316,0.8981949097454873,6,192,1.0
ton->bot,43,statico,7,0.368,0.8834941747087355,0,0,1.0
ton->bot,43,ogni_batch_int,7,0.368,0.8834941747087355,7,224,1.0
ton->bot,43,martingala_int,7,0.368,0.8834941747087355,7,224,1.0
ton->bot,43,statico,8,0.421,0.37156857842892144,0,0,1.0
ton->bot,43,ogni_batch_int,8,0.421,0.37156857842892144,8,256,1.0
ton->bot,43,martingala_int,8,0.421,0.37156857842892144,8,256,1.0
ton->bot,43,statico,9,0.474,0.35593559355935595,0,0,1.0
ton->bot,43,ogni_batch_int,9,0.474,0.35593559355935595,9,288,1.0
ton->bot,43,martingala_int,9,0.474,0.35593559355935595,9,288,1.0
ton->bot,43,statico,10,0.526,0.843867193359668,0,0,1.0
ton->bot,43,ogni_batch_int,10,0.526,0.843867193359668,10,320,1.0
ton->bot,43,martingala_int,10,0.526,0.843867193359668,10,320,1.0
ton->bot,43,statico,11,0.579,0.65925,0,0,1.0
ton->bot,43,ogni_batch_int,11,0.579,0.65925,11,352,1.0
ton->bot,43,martingala_int,11,0.579,0.65925,11,352,1.0
ton->bot,43,statico,12,0.632,0.6485806204263973,0,0,1.0
ton->bot,43,ogni_batch_int,12,0.632,0.6485806204263973,12,384,1.0
ton->bot,43,martingala_int,12,0.632,0.6485806204263973,12,384,1.0
ton->bot,43,statico,13,0.684,0.6349535763697888,0,0,1.0
ton->bot,43,ogni_batch_int,13,0.684,0.6349535763697888,13,416,1.0
ton->bot,43,martingala_int,13,0.684,0.6349535763697888,13,416,1.0
ton->bot,43,statico,14,0.737,0.58305,0,0,1.0
ton->bot,43,ogni_batch_int,14,0.737,0.58305,14,448,1.0
ton->bot,43,martingala_int,14,0.737,0.58305,14,448,1.0
ton->bot,43,statico,15,0.789,0.778002800280028,0,0,1.0
ton->bot,43,ogni_batch_int,15,0.789,0.778002800280028,15,480,1.0
ton->bot,43,martingala_int,15,0.789,0.778002800280028,15,480,1.0
ton->bot,43,statico,16,0.842,0.5125262526252625,0,0,1.0
ton->bot,43,ogni_batch_int,16,0.842,0.5125262526252625,16,512,1.0
ton->bot,43,martingala_int,16,0.842,0.5125262526252625,16,512,1.0
ton->bot,43,statico,17,0.895,0.49475,0,0,1.0
ton->bot,43,ogni_batch_int,17,0.895,0.49475,17,544,1.0
ton->bot,43,martingala_int,17,0.895,0.49475,17,544,1.0
ton->bot,43,statico,18,0.947,0.46975,0,0,1.0
ton->bot,43,ogni_batch_int,18,0.947,0.46975,18,576,1.0
ton->bot,43,martingala_int,18,0.947,0.46975,18,576,1.0
ton->bot,43,statico,19,1.0,0.7231223122312231,0,0,1.0
ton->bot,43,ogni_batch_int,19,1.0,0.7231223122312231,19,608,1.0
ton->bot,43,martingala_int,19,1.0,0.7231223122312231,19,608,1.0
ton->bot,44,statico,0,0.0,0.97955,0,0,1.0
ton->bot,44,ogni_batch_int,0,0.0,0.97955,0,0,1.0
ton->bot,44,martingala_int,0,0.0,0.97955,0,0,1.0
ton->bot,44,statico,1,0.053,0.94925,0,0,1.0
ton->bot,44,ogni_batch_int,1,0.053,0.94925,1,32,1.0
ton->bot,44,martingala_int,1,0.053,0.94925,0,0,1.0
ton->bot,44,statico,2,0.105,0.95974798739937,0,0,1.0
ton->bot,44,ogni_batch_int,2,0.105,0.95974798739937,2,64,1.0
ton->bot,44,martingala_int,2,0.105,0.95974798739937,0,0,1.0
ton->bot,44,statico,3,0.158,0.8941,0,0,1.0
ton->bot,44,ogni_batch_int,3,0.158,0.8941,3,96,1.0
ton->bot,44,martingala_int,3,0.158,0.8941,0,0,1.0
ton->bot,44,statico,4,0.211,0.86525,0,0,1.0
ton->bot,44,ogni_batch_int,4,0.211,0.86525,4,128,1.0
ton->bot,44,martingala_int,4,0.211,0.86525,0,0,1.0
ton->bot,44,statico,5,0.263,0.41862093104655235,0,0,1.0
ton->bot,44,ogni_batch_int,5,0.263,0.41862093104655235,5,160,1.0
ton->bot,44,martingala_int,5,0.263,0.41862093104655235,0,0,1.0
ton->bot,44,statico,6,0.316,0.9067203360168008,0,0,1.0
ton->bot,44,ogni_batch_int,6,0.316,0.9067203360168008,6,192,1.0
ton->bot,44,martingala_int,6,0.316,0.9067203360168008,0,0,1.0
ton->bot,44,statico,7,0.368,0.7811,0,0,1.0
ton->bot,44,ogni_batch_int,7,0.368,0.7811,7,224,1.0
ton->bot,44,martingala_int,7,0.368,0.7811,0,0,1.0
ton->bot,44,statico,8,0.421,0.7525,0,0,1.0
ton->bot,44,ogni_batch_int,8,0.421,0.7525,8,256,1.0
ton->bot,44,martingala_int,8,0.421,0.7525,0,0,1.0
ton->bot,44,statico,9,0.474,0.5618154538634659,0,0,1.0
ton->bot,44,ogni_batch_int,9,0.474,0.5618154538634659,9,288,1.0
ton->bot,44,martingala_int,9,0.474,0.5618154538634659,0,0,1.0
ton->bot,44,statico,10,0.526,0.597984798479848,0,0,1.0
ton->bot,44,ogni_batch_int,10,0.526,0.597984798479848,10,320,1.0
ton->bot,44,martingala_int,10,0.526,0.597984798479848,0,0,1.0
ton->bot,44,statico,11,0.579,0.3345417270863543,0,0,1.0
ton->bot,44,ogni_batch_int,11,0.579,0.3345417270863543,11,352,1.0
ton->bot,44,martingala_int,11,0.579,0.3345417270863543,0,0,1.0
ton->bot,44,statico,12,0.632,0.64115,0,0,1.0
ton->bot,44,ogni_batch_int,12,0.632,0.64115,12,384,1.0
ton->bot,44,martingala_int,12,0.632,0.64115,0,0,1.0
ton->bot,44,statico,13,0.684,0.5577807780778078,0,0,1.0
ton->bot,44,ogni_batch_int,13,0.684,0.5577807780778078,13,416,1.0
ton->bot,44,martingala_int,13,0.684,0.5577807780778078,0,0,1.0
ton->bot,44,statico,14,0.737,0.2913395669783489,0,0,1.0
ton->bot,44,ogni_batch_int,14,0.737,0.2913395669783489,14,448,1.0
ton->bot,44,martingala_int,14,0.737,0.2913395669783489,1,32,1.0
ton->bot,44,statico,15,0.789,0.27948897444872245,0,0,1.0
ton->bot,44,ogni_batch_int,15,0.789,0.27948897444872245,15,480,1.0
ton->bot,44,martingala_int,15,0.789,0.27948897444872245,2,64,1.0
ton->bot,44,statico,16,0.842,0.2623012301230123,0,0,1.0
ton->bot,44,ogni_batch_int,16,0.842,0.2623012301230123,16,512,1.0
ton->bot,44,martingala_int,16,0.842,0.2623012301230123,3,96,1.0
ton->bot,44,statico,17,0.895,0.5020752075207521,0,0,1.0
ton->bot,44,ogni_batch_int,17,0.895,0.5020752075207521,17,544,1.0
ton->bot,44,martingala_int,17,0.895,0.5020752075207521,4,128,1.0
ton->bot,44,statico,18,0.947,0.23426171308565427,0,0,1.0
ton->bot,44,ogni_batch_int,18,0.947,0.23426171308565427,18,576,1.0
ton->bot,44,martingala_int,18,0.947,0.23426171308565427,5,160,1.0
ton->bot,44,statico,19,1.0,0.22270840626093913,0,0,1.0
ton->bot,44,ogni_batch_int,19,1.0,0.22270840626093913,19,608,1.0
ton->bot,44,martingala_int,19,1.0,0.22270840626093913,6,192,1.0
ton->bot,45,statico,0,0.0,0.97825,0,0,1.0
ton->bot,45,ogni_batch_int,0,0.0,0.97825,0,0,1.0
ton->bot,45,martingala_int,0,0.0,0.97825,0,0,1.0
ton->bot,45,statico,1,0.053,0.9486,0,0,1.0
ton->bot,45,ogni_batch_int,1,0.053,0.9486,1,32,1.0
ton->bot,45,martingala_int,1,0.053,0.9486,1,32,1.0
ton->bot,45,statico,2,0.105,0.9168,0,0,1.0
ton->bot,45,ogni_batch_int,2,0.105,0.9168,2,64,1.0
ton->bot,45,martingala_int,2,0.105,0.9168,2,64,1.0
ton->bot,45,statico,3,0.158,0.88455,0,0,1.0
ton->bot,45,ogni_batch_int,3,0.158,0.88455,3,96,1.0
ton->bot,45,martingala_int,3,0.158,0.88455,3,96,1.0
ton->bot,45,statico,4,0.211,0.4256712835641782,0,0,1.0
ton->bot,45,ogni_batch_int,4,0.211,0.4256712835641782,4,128,1.0
ton->bot,45,martingala_int,4,0.211,0.4256712835641782,4,128,1.0
ton->bot,45,statico,5,0.263,0.6586658665866587,0,0,1.0
ton->bot,45,ogni_batch_int,5,0.263,0.6586658665866587,5,160,1.0
ton->bot,45,martingala_int,5,0.263,0.6586658665866587,5,160,1.0
ton->bot,45,statico,6,0.316,0.8927946397319866,0,0,1.0
ton->bot,45,ogni_batch_int,6,0.316,0.8927946397319866,6,192,1.0
ton->bot,45,martingala_int,6,0.316,0.8927946397319866,6,192,1.0
ton->bot,45,statico,7,0.368,0.7538,0,0,1.0
ton->bot,45,ogni_batch_int,7,0.368,0.7538,7,224,1.0
ton->bot,45,martingala_int,7,0.368,0.7538,7,224,1.0
ton->bot,45,statico,8,0.421,0.3607180359017951,0,0,1.0
ton->bot,45,ogni_batch_int,8,0.421,0.3607180359017951,8,256,1.0
ton->bot,45,martingala_int,8,0.421,0.3607180359017951,8,256,1.0
ton->bot,45,statico,9,0.474,0.343967198359918,0,0,1.0
ton->bot,45,ogni_batch_int,9,0.474,0.343967198359918,9,288,1.0
ton->bot,45,martingala_int,9,0.474,0.343967198359918,9,288,1.0
ton->bot,45,statico,10,0.526,0.32794919237885684,0,0,1.0
ton->bot,45,ogni_batch_int,10,0.526,0.32794919237885684,10,320,1.0
ton->bot,45,martingala_int,10,0.526,0.32794919237885684,10,320,1.0
ton->bot,45,statico,11,0.579,0.5618873774754951,0,0,1.0
ton->bot,45,ogni_batch_int,11,0.579,0.5618873774754951,11,352,1.0
ton->bot,45,martingala_int,11,0.579,0.5618873774754951,11,352,1.0
ton->bot,45,statico,12,0.632,0.5462796279627963,0,0,1.0
ton->bot,45,ogni_batch_int,12,0.632,0.5462796279627963,12,384,1.0
ton->bot,45,martingala_int,12,0.632,0.5462796279627963,12,384,1.0
ton->bot,45,statico,13,0.684,0.27952795279527953,0,0,1.0
ton->bot,45,ogni_batch_int,13,0.684,0.27952795279527953,13,416,1.0
ton->bot,45,martingala_int,13,0.684,0.27952795279527953,13,416,1.0
ton->bot,45,statico,14,0.737,0.26375137513751373,0,0,1.0
ton->bot,45,ogni_batch_int,14,0.737,0.26375137513751373,14,448,1.0
ton->bot,45,martingala_int,14,0.737,0.26375137513751373,14,448,1.0
ton->bot,45,statico,15,0.789,0.4970241072321696,0,0,1.0
ton->bot,45,ogni_batch_int,15,0.789,0.4970241072321696,15,480,1.0
ton->bot,45,martingala_int,15,0.789,0.4970241072321696,15,480,1.0
ton->bot,45,statico,16,0.842,0.23212142428485696,0,0,1.0
ton->bot,45,ogni_batch_int,16,0.842,0.23212142428485696,16,512,1.0
ton->bot,45,martingala_int,16,0.842,0.23212142428485696,16,512,1.0
ton->bot,45,statico,17,0.895,0.4671217121712171,0,0,1.0
ton->bot,45,ogni_batch_int,17,0.895,0.4671217121712171,17,544,1.0
ton->bot,45,martingala_int,17,0.895,0.4671217121712171,17,544,1.0
ton->bot,45,statico,18,0.947,0.19863493174658733,0,0,1.0
ton->bot,45,ogni_batch_int,18,0.947,0.19863493174658733,18,576,1.0
ton->bot,45,martingala_int,18,0.947,0.19863493174658733,18,576,1.0
ton->bot,45,statico,19,1.0,0.18351835183518353,0,0,1.0
ton->bot,45,ogni_batch_int,19,1.0,0.18351835183518353,19,608,1.0
ton->bot,45,martingala_int,19,1.0,0.18351835183518353,19,608,1.0
ton->bot,46,statico,0,0.0,0.94495,0,0,1.0
ton->bot,46,ogni_batch_int,0,0.0,0.94495,0,0,1.0
ton->bot,46,martingala_int,0,0.0,0.94495,0,0,1.0
ton->bot,46,statico,1,0.053,0.90975,0,0,1.0
ton->bot,46,ogni_batch_int,1,0.053,0.90975,1,32,1.0
ton->bot,46,martingala_int,1,0.053,0.90975,1,32,1.0
ton->bot,46,statico,2,0.105,0.8752,0,0,1.0
ton->bot,46,ogni_batch_int,2,0.105,0.8752,2,64,1.0
ton->bot,46,martingala_int,2,0.105,0.8752,2,64,1.0
ton->bot,46,statico,3,0.158,0.8403,0,0,1.0
ton->bot,46,ogni_batch_int,3,0.158,0.8403,3,96,1.0
ton->bot,46,martingala_int,3,0.158,0.8403,3,96,1.0
ton->bot,46,statico,4,0.211,0.80605,0,0,1.0
ton->bot,46,ogni_batch_int,4,0.211,0.80605,4,128,1.0
ton->bot,46,martingala_int,4,0.211,0.80605,4,128,1.0
ton->bot,46,statico,5,0.263,0.8852192609630481,0,0,1.0
ton->bot,46,ogni_batch_int,5,0.263,0.8852192609630481,5,160,1.0
ton->bot,46,martingala_int,5,0.263,0.8852192609630481,5,160,1.0
ton->bot,46,statico,6,0.316,0.8677867786778678,0,0,1.0
ton->bot,46,ogni_batch_int,6,0.316,0.8677867786778678,6,192,1.0
ton->bot,46,martingala_int,6,0.316,0.8677867786778678,6,192,1.0
ton->bot,46,statico,7,0.368,0.5999599959996,0,0,1.0
ton->bot,46,ogni_batch_int,7,0.368,0.5999599959996,7,224,1.0
ton->bot,46,martingala_int,7,0.368,0.5999599959996,7,224,1.0
ton->bot,46,statico,8,0.421,0.8343584358435844,0,0,1.0
ton->bot,46,ogni_batch_int,8,0.421,0.8343584358435844,8,256,1.0
ton->bot,46,martingala_int,8,0.421,0.8343584358435844,8,256,1.0
ton->bot,46,statico,9,0.474,0.31571578578928944,0,0,1.0
ton->bot,46,ogni_batch_int,9,0.474,0.31571578578928944,9,288,1.0
ton->bot,46,martingala_int,9,0.474,0.31571578578928944,9,288,1.0
ton->bot,46,statico,10,0.526,0.3008650432521626,0,0,1.0
ton->bot,46,ogni_batch_int,10,0.526,0.3008650432521626,10,320,1.0
ton->bot,46,martingala_int,10,0.526,0.3008650432521626,10,320,1.0
ton->bot,46,statico,11,0.579,0.7822141107055353,0,0,1.0
ton->bot,46,ogni_batch_int,11,0.579,0.7822141107055353,11,352,1.0
ton->bot,46,martingala_int,11,0.579,0.7822141107055353,11,352,1.0
ton->bot,46,statico,12,0.632,0.26338816940847043,0,0,1.0
ton->bot,46,ogni_batch_int,12,0.632,0.26338816940847043,12,384,1.0
ton->bot,46,martingala_int,12,0.632,0.26338816940847043,12,384,1.0
ton->bot,46,statico,13,0.684,0.24712471247124712,0,0,1.0
ton->bot,46,ogni_batch_int,13,0.684,0.24712471247124712,13,416,1.0
ton->bot,46,martingala_int,13,0.684,0.24712471247124712,13,416,1.0
ton->bot,46,statico,14,0.737,0.4565,0,0,1.0
ton->bot,46,ogni_batch_int,14,0.737,0.4565,14,448,1.0
ton->bot,46,martingala_int,14,0.737,0.4565,14,448,1.0
ton->bot,46,statico,15,0.789,0.21207120712071206,0,0,1.0
ton->bot,46,ogni_batch_int,15,0.789,0.21207120712071206,15,480,1.0
ton->bot,46,martingala_int,15,0.789,0.21207120712071206,15,480,1.0
ton->bot,46,statico,16,0.842,0.278616918408856,0,0,1.0
ton->bot,46,ogni_batch_int,16,0.842,0.278616918408856,16,512,1.0
ton->bot,46,martingala_int,16,0.842,0.278616918408856,16,512,1.0
ton->bot,46,statico,17,0.895,0.5085346135253621,0,0,1.0
ton->bot,46,ogni_batch_int,17,0.895,0.5085346135253621,17,544,1.0
ton->bot,46,martingala_int,17,0.895,0.5085346135253621,17,544,1.0
ton->bot,46,statico,18,0.947,0.4583145786446612,0,0,1.0
ton->bot,46,ogni_batch_int,18,0.947,0.4583145786446612,18,576,1.0
ton->bot,46,martingala_int,18,0.947,0.4583145786446612,18,576,1.0
ton->bot,46,statico,19,1.0,0.5150780156031206,0,0,1.0
ton->bot,46,ogni_batch_int,19,1.0,0.5150780156031206,19,608,1.0
ton->bot,46,martingala_int,19,1.0,0.5150780156031206,19,608,1.0
ton->bot,47,statico,0,0.0,0.95765,0,0,1.0
ton->bot,47,ogni_batch_int,0,0.0,0.95765,0,0,1.0
ton->bot,47,martingala_int,0,0.0,0.95765,0,0,1.0
ton->bot,47,statico,1,0.053,0.93375,0,0,1.0
ton->bot,47,ogni_batch_int,1,0.053,0.93375,1,32,1.0
ton->bot,47,martingala_int,1,0.053,0.93375,1,32,1.0
ton->bot,47,statico,2,0.105,0.9066,0,0,1.0
ton->bot,47,ogni_batch_int,2,0.105,0.9066,2,64,1.0
ton->bot,47,martingala_int,2,0.105,0.9066,2,64,1.0
ton->bot,47,statico,3,0.158,0.87595,0,0,1.0
ton->bot,47,ogni_batch_int,3,0.158,0.87595,3,96,1.0
ton->bot,47,martingala_int,3,0.158,0.87595,3,96,1.0
ton->bot,47,statico,4,0.211,0.8496,0,0,1.0
ton->bot,47,ogni_batch_int,4,0.211,0.8496,4,128,1.0
ton->bot,47,martingala_int,4,0.211,0.8496,4,128,1.0
ton->bot,47,statico,5,0.263,0.9112205610280514,0,0,1.0
ton->bot,47,ogni_batch_int,5,0.263,0.9112205610280514,5,160,1.0
ton->bot,47,martingala_int,5,0.263,0.9112205610280514,5,160,1.0
ton->bot,47,statico,6,0.316,0.79825,0,0,1.0
ton->bot,47,ogni_batch_int,6,0.316,0.79825,6,192,1.0
ton->bot,47,martingala_int,6,0.316,0.79825,6,192,1.0
ton->bot,47,statico,7,0.368,0.8862443122156107,0,0,1.0
ton->bot,47,ogni_batch_int,7,0.368,0.8862443122156107,7,224,1.0
ton->bot,47,martingala_int,7,0.368,0.8862443122156107,7,224,1.0
ton->bot,47,statico,8,0.421,0.8690184509225461,0,0,1.0
ton->bot,47,ogni_batch_int,8,0.421,0.8690184509225461,8,256,1.0
ton->bot,47,martingala_int,8,0.421,0.8690184509225461,8,256,1.0
ton->bot,47,statico,9,0.474,0.35734286714335717,0,0,1.0
ton->bot,47,ogni_batch_int,9,0.474,0.35734286714335717,9,288,1.0
ton->bot,47,martingala_int,9,0.474,0.35734286714335717,9,288,1.0
ton->bot,47,statico,10,0.526,0.5097681318864496,0,0,1.0
ton->bot,47,ogni_batch_int,10,0.526,0.5097681318864496,10,320,1.0
ton->bot,47,martingala_int,10,0.526,0.5097681318864496,10,320,1.0
ton->bot,47,statico,11,0.579,0.45591618323664734,0,0,1.0
ton->bot,47,ogni_batch_int,11,0.579,0.45591618323664734,11,352,1.0
ton->bot,47,martingala_int,11,0.579,0.45591618323664734,11,352,1.0
ton->bot,47,statico,12,0.632,0.8169908495424771,0,0,1.0
ton->bot,47,ogni_batch_int,12,0.632,0.8169908495424771,12,384,1.0
ton->bot,47,martingala_int,12,0.632,0.8169908495424771,12,384,1.0
ton->bot,47,statico,13,0.684,0.46778683469187043,0,0,1.0
ton->bot,47,ogni_batch_int,13,0.684,0.46778683469187043,13,416,1.0
ton->bot,47,martingala_int,13,0.684,0.46778683469187043,13,416,1.0
ton->bot,47,statico,14,0.737,0.2892894644732237,0,0,1.0
ton->bot,47,ogni_batch_int,14,0.737,0.2892894644732237,14,448,1.0
ton->bot,47,martingala_int,14,0.737,0.2892894644732237,14,448,1.0
ton->bot,47,statico,15,0.789,0.6487297459491899,0,0,1.0
ton->bot,47,ogni_batch_int,15,0.789,0.6487297459491899,15,480,1.0
ton->bot,47,martingala_int,15,0.789,0.6487297459491899,15,480,1.0
ton->bot,47,statico,16,0.842,0.6394778955791158,0,0,1.0
ton->bot,47,ogni_batch_int,16,0.842,0.6394778955791158,16,512,1.0
ton->bot,47,martingala_int,16,0.842,0.6394778955791158,16,512,1.0
ton->bot,47,statico,17,0.895,0.41390375222950104,0,0,1.0
ton->bot,47,ogni_batch_int,17,0.895,0.41390375222950104,17,544,1.0
ton->bot,47,martingala_int,17,0.895,0.41390375222950104,17,544,1.0
ton->bot,47,statico,18,0.947,0.485520656196859,0,0,1.0
ton->bot,47,ogni_batch_int,18,0.947,0.485520656196859,18,576,1.0
ton->bot,47,martingala_int,18,0.947,0.485520656196859,18,576,1.0
ton->bot,47,statico,19,1.0,0.6366576639658564,0,0,1.0
ton->bot,47,ogni_batch_int,19,1.0,0.6366576639658564,19,608,1.0
ton->bot,47,martingala_int,19,1.0,0.6366576639658564,19,608,1.0
ton->bot,48,statico,0,0.0,0.9775,0,0,1.0
ton->bot,48,ogni_batch_int,0,0.0,0.9775,0,0,1.0
ton->bot,48,martingala_int,0,0.0,0.9775,0,0,1.0
ton->bot,48,statico,1,0.053,0.94665,0,0,1.0
ton->bot,48,ogni_batch_int,1,0.053,0.94665,1,32,1.0
ton->bot,48,martingala_int,1,0.053,0.94665,1,32,1.0
ton->bot,48,statico,2,0.105,0.91255,0,0,1.0
ton->bot,48,ogni_batch_int,2,0.105,0.91255,2,64,1.0
ton->bot,48,martingala_int,2,0.105,0.91255,2,64,1.0
ton->bot,48,statico,3,0.158,0.6917441744174417,0,0,1.0
ton->bot,48,ogni_batch_int,3,0.158,0.6917441744174417,3,96,1.0
ton->bot,48,martingala_int,3,0.158,0.6917441744174417,3,96,1.0
ton->bot,48,statico,4,0.211,0.84795,0,0,1.0
ton->bot,48,ogni_batch_int,4,0.211,0.84795,4,128,1.0
ton->bot,48,martingala_int,4,0.211,0.84795,4,128,1.0
ton->bot,48,statico,5,0.263,0.9079953997699886,0,0,1.0
ton->bot,48,ogni_batch_int,5,0.263,0.9079953997699886,5,160,1.0
ton->bot,48,martingala_int,5,0.263,0.9079953997699886,5,160,1.0
ton->bot,48,statico,6,0.316,0.6432893289328934,0,0,1.0
ton->bot,48,ogni_batch_int,6,0.316,0.6432893289328934,6,192,1.0
ton->bot,48,martingala_int,6,0.316,0.6432893289328934,6,192,1.0
ton->bot,48,statico,7,0.368,0.7549,0,0,1.0
ton->bot,48,ogni_batch_int,7,0.368,0.7549,7,224,1.0
ton->bot,48,martingala_int,7,0.368,0.7549,7,224,1.0
ton->bot,48,statico,8,0.421,0.7216,0,0,1.0
ton->bot,48,ogni_batch_int,8,0.421,0.7216,8,256,1.0
ton->bot,48,martingala_int,8,0.421,0.7216,8,256,1.0
ton->bot,48,statico,9,0.474,0.844417220861043,0,0,1.0
ton->bot,48,ogni_batch_int,9,0.474,0.844417220861043,9,288,1.0
ton->bot,48,martingala_int,9,0.474,0.844417220861043,9,288,1.0
ton->bot,48,statico,10,0.526,0.8299164958247913,0,0,1.0
