exp,seed,model,budget,aggiornamento,n_parametri,bal_partenza,normali,bal_minimo,bal_rifit,esito,nota_rifit
bot->ton,44,DecisionTree(d=5),8,valori delle foglie,15,0.4632807252100371,1,0.7680235909134113,0.7404534898457054,ok,
bot->ton,44,DecisionTree(d=5),32,valori delle foglie,15,0.4632807252100371,9,0.8314629941699128,0.876972775456776,ok,
bot->ton,44,DecisionTree(d=5),128,valori delle foglie,15,0.4632807252100371,25,0.8191624531047637,0.9113607491761411,ok,
bot->ton,44,DecisionTree(d=5),512,valori delle foglie,15,0.4632807252100371,103,0.8319612354517264,0.9709935236482783,ok,
bot->ton,44,LightGBM,8,ripesatura degli alberi,401,0.6967237218010096,1,0.5091,0.5,ok,
bot->ton,44,LightGBM,32,ripesatura degli alberi,401,0.6967237218010096,9,0.8938031051176851,0.5,ok,
bot->ton,44,LightGBM,128,ripesatura degli alberi,401,0.6967237218010096,25,0.924243874377162,0.9156823556427047,ok,
bot->ton,44,LightGBM,512,ripesatura degli alberi,401,0.6967237218010096,103,0.9415596912989792,0.9742730633983137,ok,
bot->ton,44,XGBoost,8,ripesatura degli alberi,301,0.6614598073806375,1,0.652977156797516,0.5,ok,
bot->ton,44,XGBoost,32,ripesatura degli alberi,301,0.6614598073806375,9,0.8191791429468588,0.7122082198577376,ok,
bot->ton,44,XGBoost,128,ripesatura degli alberi,301,0.6614598073806375,25,0.8918765336144698,0.930975477971292,ok,
bot->ton,44,XGBoost,512,ripesatura degli alberi,301,0.6614598073806375,103,0.929875905430308,0.9707523882712936,ok,
bot->ton,44,MLP(16),8,ultimo strato,17,0.7397801673466093,1,0.6825846180654563,,ok,"The least populated class in y has only 1 member, which is too few. The minimum "
bot->ton,44,MLP(16),32,ultimo strato,17,0.7397801673466093,9,0.8757019118383151,0.4863010710561249,ok,
bot->ton,44,MLP(16),128,ultimo strato,17,0.7397801673466093,25,0.9118860977450238,0.48698887223552195,ok,
bot->ton,44,MLP(16),512,ultimo strato,17,0.7397801673466093,103,0.926219162325912,0.8076482645979772,ok,
bot->ton,45,"KAN(cat,1L)",8,guadagno per edge,13,0.5778067830951982,2,0.7050052368737201,0.6709186587109226,ok,
bot->ton,45,"KAN(cat,1L)",32,guadagno per edge,13,0.5778067830951982,13,0.7556817756237821,0.886568361320613,ok,
bot->ton,45,"KAN(cat,1L)",128,guadagno per edge,13,0.5778067830951982,39,0.7762294977652444,0.9547637204432746,ok,
bot->ton,45,"KAN(cat,1L)",512,guadagno per edge,13,0.5778067830951982,127,0.9268638047211368,0.9668323436002826,ok,
bot->ton,45,DecisionTree(d=5),8,valori delle foglie,13,0.451684177021044,2,0.7626516470079062,0.7663791669190335,ok,
bot->ton,45,DecisionTree(d=5),32,valori delle foglie,13,0.451684177021044,13,0.8228796613248213,0.9175938788804023,ok,
bot->ton,45,DecisionTree(d=5),128,valori delle foglie,13,0.451684177021044,39,0.8247944600332602,0.9002837891149222,ok,
bot->ton,45,DecisionTree(d=5),512,valori delle foglie,13,0.451684177021044,127,0.8262368344493591,0.9348007876186846,ok,
bot->ton,45,LightGBM,8,ripesatura degli alberi,401,0.6799238466123955,2,0.8162023971942964,0.5,ok,
bot->ton,45,LightGBM,32,ripesatura degli alberi,401,0.6799238466123955,13,0.9239754535158196,0.5,ok,
bot->ton,45,LightGBM,128,ripesatura degli alberi,401,0.6799238466123955,39,0.9235511356558308,0.9549235481515095,ok,
bot->ton,45,LightGBM,512,ripesatura degli alberi,401,0.6799238466123955,127,0.9257971549180817,0.9544737126424276,ok,
bot->ton,45,XGBoost,8,ripesatura degli alberi,301,0.7100145156262614,2,0.7800296080030731,0.5,ok,
bot->ton,45,XGBoost,32,ripesatura degli alberi,301,0.7100145156262614,13,0.7795131285469785,0.9596369640629547,ok,
bot->ton,45,XGBoost,128,ripesatura degli alberi,301,0.7100145156262614,39,0.9258523253780578,0.9616960833984903,ok,
bot->ton,45,XGBoost,512,ripesatura degli alberi,301,0.7100145156262614,127,0.9286413958993498,0.9606120939257538,ok,
bot->ton,45,MLP(16),8,ultimo strato,17,0.7294097713033165,2,0.7110712042589108,,ok,The test_size = 1 should be greater or equal to the number of classes = 2
bot->ton,45,MLP(16),32,ultimo strato,17,0.7294097713033165,13,0.8642796247610128,0.4987873294799837,ok,
bot->ton,45,MLP(16),128,ultimo strato,17,0.7294097713033165,39,0.9397168802292444,0.49888877934780473,ok,
bot->ton,45,MLP(16),512,ultimo strato,17,0.7294097713033165,127,0.9362951295167886,0.49998092422121226,ok,
bot->ton,46,"KAN(cat,1L)",8,guadagno per edge,13,0.6121975759890216,0,,,fallita: una sola classe,
bot->ton,46,"KAN(cat,1L)",32,guadagno per edge,13,0.6121975759890216,9,0.9139528438730857,0.8638569792228796,ok,
bot->ton,46,"KAN(cat,1L)",128,guadagno per edge,13,0.6121975759890216,34,0.934840606185126,0.9569634025431846,ok,
bot->ton,46,"KAN(cat,1L)",512,guadagno per edge,13,0.6121975759890216,114,0.9466782110270495,0.9678376231282908,ok,
bot->ton,46,DecisionTree(d=5),8,valori delle foglie,16,0.46859205634519974,0,,,fallita: una sola classe,
bot->ton,46,DecisionTree(d=5),32,valori delle foglie,16,0.46859205634519974,9,0.823476455881152,0.8773719457749822,ok,
bot->ton,46,DecisionTree(d=5),128,valori delle foglie,16,0.46859205634519974,34,0.8246850610819441,0.9417555582854926,ok,
bot->ton,46,DecisionTree(d=5),512,valori delle foglie,16,0.46859205634519974,114,0.8249057904843926,0.9746908424456264,ok,
bot->ton,46,LightGBM,8,ripesatura degli alberi,401,0.6365614079469458,0,,,fallita: una sola classe,
bot->ton,46,LightGBM,32,ripesatura degli alberi,401,0.6365614079469458,9,0.8478543900427735,0.5,ok,
bot->ton,46,LightGBM,128,ripesatura degli alberi,401,0.6365614079469458,34,0.9079407322661468,0.9660225258945161,ok,
bot->ton,46,LightGBM,512,ripesatura degli alberi,401,0.6365614079469458,114,0.9259720571944918,0.9747105793427369,ok,
bot->ton,46,XGBoost,8,ripesatura degli alberi,301,0.663145181721652,0,,,fallita: una sola classe,
bot->ton,46,XGBoost,32,ripesatura degli alberi,301,0.663145181721652,9,0.769468749526165,0.8268893381718778,ok,
bot->ton,46,XGBoost,128,ripesatura degli alberi,301,0.663145181721652,34,0.9103643231044913,0.9495634523987451,ok,
bot->ton,46,XGBoost,512,ripesatura degli alberi,301,0.663145181721652,114,0.8975368315736212,0.9744262944295699,ok,
bot->ton,46,MLP(16),8,ultimo strato,17,0.7380231181734072,0,,,fallita: una sola classe,
bot->ton,46,MLP(16),32,ultimo strato,17,0.7380231181734072,9,0.8649279642616494,0.5271758890674054,ok,
bot->ton,46,MLP(16),128,ultimo strato,17,0.7380231181734072,34,0.9231511286068277,0.5544571251803934,ok,
bot->ton,46,MLP(16),512,ultimo strato,17,0.7380231181734072,114,0.9452844104775723,0.7238900915356468,ok,
bot->ton,47,"KAN(cat,1L)",8,guadagno per edge,13,0.6087325486981737,2,0.7735887139904178,0.6722701748471972,ok,
bot->ton,47,"KAN(cat,1L)",32,guadagno per edge,13,0.6087325486981737,5,0.828785190003496,0.7785651227507947,ok,
bot->ton,47,"KAN(cat,1L)",128,guadagno per edge,13,0.6087325486981737,27,0.9462888776423857,0.9499559007605907,ok,
bot->ton,47,"KAN(cat,1L)",512,guadagno per edge,13,0.6087325486981737,119,0.9430162036880192,0.951816830540682,ok,
bot->ton,47,DecisionTree(d=5),8,valori delle foglie,13,0.44715048310078676,2,0.7625784631048769,0.6737134587845317,ok,
bot->ton,47,DecisionTree(d=5),32,valori delle foglie,13,0.44715048310078676,5,0.7625768009110173,0.7687000084837754,ok,
bot->ton,47,DecisionTree(d=5),128,valori delle foglie,13,0.44715048310078676,27,0.8235802325862464,0.9204899023968769,ok,
bot->ton,47,DecisionTree(d=5),512,valori delle foglie,13,0.44715048310078676,119,0.8235609353537917,0.9724634082971375,ok,
bot->ton,47,LightGBM,8,ripesatura degli alberi,401,0.8105094046310612,2,0.771705463663441,0.5,ok,
bot->ton,47,LightGBM,32,ripesatura degli alberi,401,0.8105094046310612,5,0.8370508387351371,0.5,ok,
bot->ton,47,LightGBM,128,ripesatura degli alberi,401,0.8105094046310612,27,0.9210801672111952,0.8530124692126695,ok,
bot->ton,47,LightGBM,512,ripesatura degli alberi,401,0.8105094046310612,119,0.9332713727174518,0.971638300452283,ok,
bot->ton,47,XGBoost,8,ripesatura degli alberi,301,0.5543508384096173,2,0.6826400409656694,0.5,ok,
bot->ton,47,XGBoost,32,ripesatura degli alberi,301,0.5543508384096173,5,0.7717299842465704,0.744531792079697,ok,
bot->ton,47,XGBoost,128,ripesatura degli alberi,301,0.5543508384096173,27,0.8850323158028938,0.9482854802193862,ok,
bot->ton,47,XGBoost,512,ripesatura degli alberi,301,0.5543508384096173,119,0.9098428818793363,0.9744388899144952,ok,
bot->ton,47,MLP(16),8,ultimo strato,17,0.7506905673019008,2,0.8527955660696203,,ok,The test_size = 1 should be greater or equal to the number of classes = 2
bot->ton,47,MLP(16),32,ultimo strato,17,0.7506905673019008,5,0.867108517411389,0.5949388163306325,ok,
bot->ton,47,MLP(16),128,ultimo strato,17,0.7506905673019008,27,0.9458436293805472,0.5949228140525158,ok,
bot->ton,47,MLP(16),512,ultimo strato,17,0.7506905673019008,119,0.9446303322680691,0.6802113310117511,ok,
bot->ton,48,"KAN(cat,1L)",8,guadagno per edge,13,0.5512176487646157,0,,,fallita: una sola classe,
bot->ton,48,"KAN(cat,1L)",32,guadagno per edge,13,0.5512176487646157,12,0.8150660236535763,0.944721854860116,ok,
bot->ton,48,"KAN(cat,1L)",128,guadagno per edge,13,0.5512176487646157,40,0.7706039894061011,0.954524485849566,ok,
bot->ton,48,"KAN(cat,1L)",512,guadagno per edge,13,0.5512176487646157,129,0.9331433233516542,0.9598846842900304,ok,
bot->ton,48,DecisionTree(d=5),8,valori delle foglie,14,0.4654943441192725,0,,,fallita: una sola classe,
bot->ton,48,DecisionTree(d=5),32,valori delle foglie,14,0.4654943441192725,12,0.6188424742627269,0.9262949433624259,ok,
bot->ton,48,DecisionTree(d=5),128,valori delle foglie,14,0.4654943441192725,40,0.6188329126851969,0.9767979767071173,ok,
bot->ton,48,DecisionTree(d=5),512,valori delle foglie,14,0.4654943441192725,129,0.6188126343782545,0.9644067997342554,ok,
bot->ton,48,LightGBM,8,ripesatura degli alberi,401,0.6720529568500339,1,0.5932696754615636,0.5,ok,
bot->ton,48,LightGBM,32,ripesatura degli alberi,401,0.6720529568500339,12,0.8734166296688078,0.5,ok,
bot->ton,48,LightGBM,128,ripesatura degli alberi,401,0.6720529568500339,40,0.9276156509633231,0.9722803318552642,ok,
bot->ton,48,LightGBM,512,ripesatura degli alberi,401,0.6720529568500339,129,0.9334500333216871,0.9672672447809834,ok,
bot->ton,48,XGBoost,8,ripesatura degli alberi,301,0.6506066357432487,0,,,fallita: una sola classe,
bot->ton,48,XGBoost,32,ripesatura degli alberi,301,0.6506066357432487,12,0.8308032865529982,0.9371770404963095,ok,
bot->ton,48,XGBoost,128,ripesatura degli alberi,301,0.6506066357432487,40,0.825010561358678,0.9689094970262409,ok,
bot->ton,48,XGBoost,512,ripesatura degli alberi,301,0.6506066357432487,129,0.9189183654917503,0.9752290010226061,ok,
bot->ton,48,MLP(16),8,ultimo strato,17,0.7423266041367833,0,,,fallita: una sola classe,
bot->ton,48,MLP(16),32,ultimo strato,17,0.7423266041367833,12,0.9406541739454544,0.3891853139241848,ok,
bot->ton,48,MLP(16),128,ultimo strato,17,0.7423266041367833,40,0.9458419103472306,0.3891947748582907,ok,
bot->ton,48,MLP(16),512,ultimo strato,17,0.7423266041367833,129,0.9454740372950159,0.4967514651855127,ok,
bot->ton,49,"KAN(cat,1L)",8,guadagno per edge,13,0.6968267652117758,3,0.8091731268128519,0.6542540915415003,ok,
bot->ton,49,"KAN(cat,1L)",32,guadagno per edge,13,0.6968267652117758,14,0.8376406420618132,0.9119443695299186,ok,
bot->ton,49,"KAN(cat,1L)",128,guadagno per edge,13,0.6968267652117758,35,0.8490796988434643,0.9350210898326035,ok,
bot->ton,49,"KAN(cat,1L)",512,guadagno per edge,13,0.6968267652117758,129,0.9270062226981777,0.9514738149798501,ok,
bot->ton,49,DecisionTree(d=5),8,valori delle foglie,14,0.4509527107045944,3,0.7917518139559577,0.636858584979747,ok,
bot->ton,49,DecisionTree(d=5),32,valori delle foglie,14,0.4509527107045944,14,0.8443808201570797,0.9536854379271589,ok,
bot->ton,49,DecisionTree(d=5),128,valori delle foglie,14,0.4509527107045944,35,0.8455464153132439,0.9213376425364628,ok,
bot->ton,49,DecisionTree(d=5),512,valori delle foglie,14,0.4509527107045944,129,0.8460277483281433,0.9335591909053673,ok,
bot->ton,49,LightGBM,8,ripesatura degli alberi,401,0.6783346896170588,3,0.8679833738205859,0.5,ok,
bot->ton,49,LightGBM,32,ripesatura degli alberi,401,0.6783346896170588,14,0.8910667681568094,0.5,ok,
bot->ton,49,LightGBM,128,ripesatura degli alberi,401,0.6783346896170588,35,0.9127757983006671,0.9663246367361934,ok,
bot->ton,49,LightGBM,512,ripesatura degli alberi,401,0.6783346896170588,129,0.9228667928344567,0.9765250214943251,ok,
bot->ton,49,XGBoost,8,ripesatura degli alberi,301,0.5950493581217439,3,0.6932031689523623,0.5,ok,
bot->ton,49,XGBoost,32,ripesatura degli alberi,301,0.5950493581217439,14,0.8481895025056738,0.9176938197178022,ok,
bot->ton,49,XGBoost,128,ripesatura degli alberi,301,0.5950493581217439,35,0.8966877396484325,0.9405041268021062,ok,
bot->ton,49,XGBoost,512,ripesatura degli alberi,301,0.5950493581217439,129,0.9369879837459766,0.9722311226589487,ok,
bot->ton,49,MLP(16),8,ultimo strato,17,0.703546546201946,3,0.6309359379058496,,ok,The test_size = 1 should be greater or equal to the number of classes = 2
bot->ton,49,MLP(16),32,ultimo strato,17,0.703546546201946,14,0.9160498549521765,0.6735368186298754,ok,
bot->ton,49,MLP(16),128,ultimo strato,17,0.703546546201946,35,0.9533733943048278,0.6972986487557558,ok,
bot->ton,49,MLP(16),512,ultimo strato,17,0.703546546201946,129,0.9577498003887279,0.7378182728181696,ok,
bot->ton,50,"KAN(cat,1L)",8,guadagno per edge,13,0.6922856045279832,0,,,fallita: una sola classe,
bot->ton,50,"KAN(cat,1L)",32,guadagno per edge,13,0.6922856045279832,0,,,fallita: una sola classe,
bot->ton,50,"KAN(cat,1L)",128,guadagno per edge,13,0.6922856045279832,0,,,fallita: una sola classe,
bot->ton,50,"KAN(cat,1L)",512,guadagno per edge,13,0.6922856045279832,5,0.7344987878288589,0.5204275861368719,ok,
bot->ton,50,DecisionTree(d=5),8,valori delle foglie,14,0.46751346752109685,0,,,fallita: una sola classe,
bot->ton,50,DecisionTree(d=5),32,valori delle foglie,14,0.46751346752109685,0,,,fallita: una sola classe,
bot->ton,50,DecisionTree(d=5),128,valori delle foglie,14,0.46751346752109685,9,0.42004872994391595,0.7851024351381672,ok,
bot->ton,50,DecisionTree(d=5),512,valori delle foglie,14,0.46751346752109685,335,0.417248348696055,0.7839613280171577,ok,
bot->ton,50,LightGBM,8,ripesatura degli alberi,401,0.6994215112733866,1,0.5027960238253651,0.5,ok,
bot->ton,50,LightGBM,32,ripesatura degli alberi,401,0.6994215112733866,1,0.5000857646040379,0.5,ok,
bot->ton,50,LightGBM,128,ripesatura degli alberi,401,0.6994215112733866,19,0.5195914348414719,0.47376341312842857,ok,
bot->ton,50,LightGBM,512,ripesatura degli alberi,401,0.6994215112733866,19,0.5315965687276225,0.5143241226302738,ok,
bot->ton,50,XGBoost,8,ripesatura degli alberi,301,0.6750446468955497,3,0.7083254523826005,0.5,ok,
bot->ton,50,XGBoost,32,ripesatura degli alberi,301,0.6750446468955497,5,0.5627526309494476,0.599189207744659,ok,
bot->ton,50,XGBoost,128,ripesatura degli alberi,301,0.6750446468955497,20,0.5343915101298142,0.5594450093728482,ok,
bot->ton,50,XGBoost,512,ripesatura degli alberi,301,0.6750446468955497,23,0.43759499931785917,0.6728558841187788,ok,
bot->ton,50,MLP(16),8,ultimo strato,17,0.7316944383798116,0,,,fallita: una sola classe,
bot->ton,50,MLP(16),32,ultimo strato,17,0.7316944383798116,1,0.5562946933933778,,ok,"The least populated class in y has only 1 member, which is too few. The minimum "
bot->ton,50,MLP(16),128,ultimo strato,17,0.7316944383798116,1,0.5551619325639418,,ok,"The least populated class in y has only 1 member, which is too few. The minimum "
bot->ton,50,MLP(16),512,ultimo strato,17,0.7316944383798116,2,0.8262542078851942,0.515229313788082,ok,
bot->ton,51,"KAN(cat,1L)",8,guadagno per edge,13,0.5764178359816944,0,,,fallita: una sola classe,
bot->ton,51,"KAN(cat,1L)",32,guadagno per edge,13,0.5764178359816944,0,,,fallita: una sola classe,
bot->ton,51,"KAN(cat,1L)",128,guadagno per edge,13,0.5764178359816944,0,,,fallita: una sola classe,
bot->ton,51,"KAN(cat,1L)",512,guadagno per edge,13,0.5764178359816944,0,,,fallita: una sola classe,
bot->ton,51,DecisionTree(d=5),8,valori delle foglie,13,0.45057448209484424,0,,,fallita: una sola classe,
bot->ton,51,DecisionTree(d=5),32,valori delle foglie,13,0.45057448209484424,0,,,fallita: una sola classe,
bot->ton,51,DecisionTree(d=5),128,valori delle foglie,13,0.45057448209484424,5,0.29028801161068585,0.4588184405781052,ok,
bot->ton,51,DecisionTree(d=5),512,valori delle foglie,13,0.45057448209484424,21,0.2906610759470337,0.49603417029160146,ok,
bot->ton,51,LightGBM,8,ripesatura degli alberi,401,0.6356355228106778,0,,,fallita: una sola classe,
bot->ton,51,LightGBM,32,ripesatura degli alberi,401,0.6356355228106778,0,,,fallita: una sola classe,
bot->ton,51,LightGBM,128,ripesatura degli alberi,401,0.6356355228106778,9,0.6036965350638492,0.5110659836832737,ok,
bot->ton,51,LightGBM,512,ripesatura degli alberi,401,0.6356355228106778,9,0.7604646474089651,0.5065685820037145,ok,
bot->ton,51,XGBoost,8,ripesatura degli alberi,301,0.6960501228243388,0,,,fallita: una sola classe,
bot->ton,51,XGBoost,32,ripesatura degli alberi,301,0.6960501228243388,8,0.7198901727335603,0.7946493359206921,ok,
bot->ton,51,XGBoost,128,ripesatura degli alberi,301,0.6960501228243388,50,0.7440798780844502,0.7920632696783674,ok,
bot->ton,51,XGBoost,512,ripesatura degli alberi,301,0.6960501228243388,242,0.6975927866639438,0.7437404507342679,ok,
bot->ton,51,MLP(16),8,ultimo strato,17,0.7443245293493043,3,0.8519026502182019,,ok,The test_size = 1 should be greater or equal to the number of classes = 2
bot->ton,51,MLP(16),32,ultimo strato,17,0.7443245293493043,18,0.8077281068028451,0.41591079845067874,ok,
bot->ton,51,MLP(16),128,ultimo strato,17,0.7443245293493043,59,0.7516597039859807,0.46525199555790764,ok,
bot->ton,51,MLP(16),512,ultimo strato,17,0.7443245293493043,279,0.912787240256727,0.5063109657075218,ok,
ton->bot,42,"KAN(cat,1L)",8,guadagno per edge,13,0.5559197693920336,0,,,fallita: una sola classe,
ton->bot,42,"KAN(cat,1L)",32,guadagno per edge,13,0.5559197693920336,20,0.9282353651118622,0.794695910581837,ok,
ton->bot,42,"KAN(cat,1L)",128,guadagno per edge,13,0.5559197693920336,79,0.93401713554033,0.7532647462055795,ok,
ton->bot,42,"KAN(cat,1L)",512,guadagno per edge,13,0.5559197693920336,79,0.951807554405351,0.7352295621649214,ok,
ton->bot,42,DecisionTree(d=5),8,valori delle foglie,16,0.5461732809224319,2,0.5300811956521926,0.5962498259441572,ok,
ton->bot,42,DecisionTree(d=5),32,valori delle foglie,16,0.5461732809224319,22,0.5062898273679102,0.5363816905479801,ok,
ton->bot,42,DecisionTree(d=5),128,valori delle foglie,16,0.5461732809224319,90,0.9230227481934932,0.9495783502385626,ok,
ton->bot,42,DecisionTree(d=5),512,valori delle foglie,16,0.5461732809224319,90,0.6761215826203575,0.7711752101959064,ok,
ton->bot,42,LightGBM,8,ripesatura degli alberi,401,0.4790854874213836,0,,,fallita: una sola classe,
ton->bot,42,LightGBM,32,ripesatura degli alberi,401,0.4790854874213836,0,,,fallita: una sola classe,
ton->bot,42,LightGBM,128,ripesatura degli alberi,401,0.4790854874213836,0,,,fallita: una sola classe,
ton->bot,42,LightGBM,512,ripesatura degli alberi,401,0.4790854874213836,0,,,fallita: una sola classe,
ton->bot,42,XGBoost,8,ripesatura degli alberi,301,0.5687194496855346,0,,,fallita: una sola classe,
ton->bot,42,XGBoost,32,ripesatura degli alberi,301,0.5687194496855346,0,,,fallita: una sola classe,
ton->bot,42,XGBoost,128,ripesatura degli alberi,301,0.5687194496855346,0,,,fallita: una sola classe,
ton->bot,42,XGBoost,512,ripesatura degli alberi,301,0.5687194496855346,0,,,fallita: una sola classe,
ton->bot,42,MLP(16),8,ultimo strato,17,0.3860082075471698,0,,,fallita: una sola classe,
ton->bot,42,MLP(16),32,ultimo strato,17,0.3860082075471698,0,,,fallita: una sola classe,
ton->bot,42,MLP(16),128,ultimo strato,17,0.3860082075471698,0,,,fallita: una sola classe,
ton->bot,42,MLP(16),512,ultimo strato,17,0.3860082075471698,0,,,fallita: una sola classe,
ton->bot,43,"KAN(cat,1L)",8,guadagno per edge,13,0.5673576677148847,4,0.7604836784698472,0.7323770770487162,ok,
ton->bot,43,"KAN(cat,1L)",32,guadagno per edge,13,0.5673576677148847,4,0.8556588527951063,0.7435376156250467,ok,
ton->bot,43,"KAN(cat,1L)",128,guadagno per edge,13,0.5673576677148847,16,0.8678082038675665,0.7408893944962037,ok,
ton->bot,43,"KAN(cat,1L)",512,guadagno per edge,13,0.5673576677148847,16,0.872304020990353,0.7408450703911196,ok,
ton->bot,43,DecisionTree(d=5),8,valori delle foglie,16,0.5461032809224319,4,0.5226264667259702,0.6929901734838642,ok,
ton->bot,43,DecisionTree(d=5),32,valori delle foglie,16,0.5461032809224319,24,0.5046700505818303,0.6858295033239195,ok,
ton->bot,43,DecisionTree(d=5),128,valori delle foglie,16,0.5461032809224319,90,0.9405004945690201,0.9137702793464804,ok,
ton->bot,43,DecisionTree(d=5),512,valori delle foglie,16,0.5461032809224319,90,0.9404964054292371,0.8657663976625453,ok,
ton->bot,43,LightGBM,8,ripesatura degli alberi,401,0.49120051362683437,0,,,fallita: una sola classe,
