exp,seed,metodo,bal_acc,ratio,accordo_con_float,budget,normali,bal_val,guadagni_q15,bias,iters_used
ton->unsw,48,intero + guadagni interi n=32,0.46711679815114016,3.0,,32.0,,0.4653615002515933,"[170, 172, 108, -5, -151, 9, 40, 27, 512, -117, 180, 212]",6000.0,6000.0
ton->unsw,48,intero + guadagni float  n=128,0.7568433844105812,3.0,,128.0,67.0,0.757958611769828,,,
ton->unsw,48,intero + guadagni interi n=128,0.7554189076220592,3.0,,128.0,,0.7560824240769446,"[-3, 256, 65, -11, -176, -117, 22, -35, 512, -128, -105, -996]",3124.0,6000.0
ton->unsw,49,float non adattato,0.23442912336726765,3.0,,,,,,,
ton->unsw,49,intero non adattato,0.31418454305237964,3.0,0.8772397573668953,,,,,,
ton->unsw,49,intero + guadagni float  n=8,0.48407072786608063,3.0,,8.0,5.0,0.4841649530779368,,,
ton->unsw,49,intero + guadagni interi n=8,0.3718189297109469,3.0,,8.0,,0.37441825945489426,"[491, 7, 2, -181, -512, 7, 24, 137, -25, 256, -118, 971]",0.0,6000.0
ton->unsw,49,intero + guadagni float  n=32,0.4979055502029558,3.0,,32.0,17.0,0.4992071601922954,,,
ton->unsw,49,intero + guadagni interi n=32,0.46588478500396957,3.0,,32.0,,0.465736508540855,"[364, -17, 24, -110, -512, -144, -130, -96, 2, 163, 91, 1070]",0.0,6000.0
ton->unsw,49,intero + guadagni float  n=128,0.5344624128728831,3.0,,128.0,75.0,0.5344027915316859,,,
ton->unsw,49,intero + guadagni interi n=128,0.5826215242961219,3.0,,128.0,,0.5831888300977095,"[197, 54, -38, 46, -512, -256, 4, -121, -141, 17, 265, -1129]",0.0,6000.0
ton->unsw,50,float non adattato,0.21762957820807338,3.0,,,,,,,
ton->unsw,50,intero non adattato,0.2585303824020351,3.0,0.9159166851008836,,,,,,
ton->unsw,50,intero + guadagni float  n=8,0.7296085219869115,3.0,,8.0,7.0,0.7326349165627704,,,
ton->unsw,50,intero + guadagni interi n=8,0.7347281213483399,3.0,,8.0,,0.735903746163882,"[-396, -78, -221, -12, -505, 321, 257, -714, 210, -66, -199, 830]",65.0,6000.0
ton->unsw,50,intero + guadagni float  n=32,0.7719134194967433,3.0,,32.0,19.0,0.7695629882313246,,,
ton->unsw,50,intero + guadagni interi n=32,0.76582632187035,3.0,,32.0,,0.7630342137313045,"[512, 218, -99, -31, -778, -147, 96, -388, 263, -54, 124, -482]",4457.0,6000.0
ton->unsw,50,intero + guadagni float  n=128,0.7356313521009026,3.0,,128.0,67.0,0.735380098891286,,,
ton->unsw,50,intero + guadagni interi n=128,0.7478255334225515,3.0,,128.0,,0.7476479620238683,"[65, 53, 40, -45, -590, -106, -20, -140, 113, -27, 236, -548]",5241.0,6000.0
ton->unsw,51,float non adattato,0.22147448579912918,3.0,,,,,,,
ton->unsw,51,intero non adattato,0.2972183015489348,3.0,0.8970827366468354,,,,,,
ton->unsw,51,intero + guadagni float  n=8,0.48514743755701184,3.0,,8.0,4.0,0.484601123424712,,,
ton->unsw,51,intero + guadagni interi n=8,0.4590682517236303,3.0,,8.0,,0.4583688291689042,"[368, 110, 256, -100, -512, 190, -152, 142, 256, 128, 71, 2056]",3674.0,6000.0
ton->unsw,51,intero + guadagni float  n=32,0.5988122203365194,3.0,,32.0,19.0,0.5981930284554272,,,
ton->unsw,51,intero + guadagni interi n=32,0.7062695503765869,3.0,,32.0,,0.7020875247485938,"[-81, -58, 36, 23, -512, -256, -116, -202, 128, 53, -143, 668]",50.0,6000.0
ton->unsw,51,intero + guadagni float  n=128,0.7640274997529324,3.0,,128.0,68.0,0.7625473578502615,,,
ton->unsw,51,intero + guadagni interi n=128,0.7460857138202303,3.0,,128.0,,0.7445062740250018,"[236, 29, -53, 26, -296, -256, -256, 5, -163, -72, 76, 263]",0.0,6000.0
bot->ton,42,float non adattato,0.6173882566767882,3.0,,,,,,,
bot->ton,42,intero non adattato,0.5782148023198773,3.0,0.9411636491141616,,,,,,
bot->ton,42,intero + guadagni float  n=8,0.6151698049629758,3.0,,8.0,3.0,0.6125044021251639,,,
bot->ton,42,intero + guadagni interi n=8,0.4508845372264813,3.0,,8.0,,0.44336767404954114,"[-4, -512, 78, -2, 361, 178, -118, -256, 198, 152, -1029, -246]",6000.0,6000.0
bot->ton,42,intero + guadagni float  n=32,0.8312475297346968,3.0,,32.0,8.0,0.8334193111925335,,,
bot->ton,42,intero + guadagni interi n=32,0.8485241354619342,3.0,,32.0,,0.8501769916022293,"[94, -121, 93, 23, 72, 124, 13, -256, 128, 93, 1008, -328]",5999.0,6000.0
bot->ton,42,intero + guadagni float  n=128,0.8647699763799429,3.0,,128.0,38.0,0.8674921075618484,,,
bot->ton,42,intero + guadagni interi n=128,0.8745414921428054,3.0,,128.0,,0.876530796409551,"[34, -100, 78, 43, 12, 37, 64, -206, 75, 53, 1545, -170]",294.0,6000.0
bot->ton,43,float non adattato,0.6238007882366822,3.0,,,,,,,
bot->ton,43,intero non adattato,0.5830171049347068,3.0,0.9411115270347749,,,,,,
bot->ton,43,intero + guadagni float  n=8,0.7638287473257894,3.0,,8.0,4.0,0.7585884749130651,,,
bot->ton,43,intero + guadagni interi n=8,0.7449758104732797,3.0,,8.0,,0.740000016559033,"[50, -151, 67, 103, -46, 169, -315, -40, 87, 129, 1060, -322]",0.0,6000.0
bot->ton,43,intero + guadagni float  n=32,0.7895359361066769,3.0,,32.0,8.0,0.7880973764778252,,,
bot->ton,43,intero + guadagni interi n=32,0.6727014656776954,3.0,,32.0,,0.6739471243343955,"[22, -108, 127, 45, -19, 312, 136, -512, 44, 171, 1027, -434]",6000.0,6000.0
bot->ton,43,intero + guadagni float  n=128,0.8187471441082285,3.0,,128.0,34.0,0.8186924601818986,,,
bot->ton,43,intero + guadagni interi n=128,0.8119166273036433,3.0,,128.0,,0.8121324759337987,"[56, -131, 104, -123, -31, -6, -34, -470, 68, 201, 1351, -203]",3433.0,6000.0
bot->ton,44,float non adattato,0.5432186776202629,3.0,,,,,,,
bot->ton,44,intero non adattato,0.5732332234868948,3.0,0.9074643556052558,,,,,,
bot->ton,44,intero + guadagni interi n=8,,3.0,,8.0,,,,,
bot->ton,44,intero + guadagni float  n=32,0.8152292725151796,3.0,,32.0,8.0,0.8121807750890546,,,
bot->ton,44,intero + guadagni interi n=32,0.7917823452009556,3.0,,32.0,,0.7877487845944684,"[89, -149, -44, 6, -114, -96, 41, -512, 104, 189, 880, -390]",23.0,6000.0
bot->ton,44,intero + guadagni float  n=128,0.8672232587104611,3.0,,128.0,29.0,0.8645420652500291,,,
bot->ton,44,intero + guadagni interi n=128,0.8834334342123611,3.0,,128.0,,0.8795354864764297,"[47, -163, 44, -16, -148, -13, 28, -448, 97, 108, 1681, -402]",24.0,6000.0
bot->ton,45,float non adattato,0.6185259512676738,3.0,,,,,,,
bot->ton,45,intero non adattato,0.580611944139143,3.0,0.9424287941320015,,,,,,
bot->ton,45,intero + guadagni float  n=8,0.7810773884351228,3.0,,8.0,2.0,0.7770821824805432,,,
bot->ton,45,intero + guadagni interi n=8,0.7856078490104387,3.0,,8.0,,0.7825444278854115,"[-30, -26, -69, -53, -69, -36, -35, 21, 59, 11, 2048, -132]",5973.0,6000.0
bot->ton,45,intero + guadagni float  n=32,0.8334698909420326,3.0,,32.0,5.0,0.8324718359268042,,,
bot->ton,45,intero + guadagni interi n=32,0.8342052290843266,3.0,,32.0,,0.8331164578706552,"[-6, -509, 62, -21, -177, -57, -52, -512, 56, 219, 1861, -287]",5104.0,6000.0
bot->ton,45,intero + guadagni float  n=128,0.8681310455450666,3.0,,128.0,26.0,0.8667882190166979,,,
bot->ton,45,intero + guadagni interi n=128,0.8821093130020146,3.0,,128.0,,0.8800100127633048,"[15, -63, -42, 14, -199, -12, 68, -210, 79, 109, 1488, 12]",0.0,6000.0
bot->ton,46,float non adattato,0.642342534167893,3.0,,,,,,,
bot->ton,46,intero non adattato,0.5817880019622088,3.0,0.9057253735020825,,,,,,
bot->ton,46,intero + guadagni float  n=8,0.6087356444928249,3.0,,8.0,2.0,0.6092394604291727,,,
bot->ton,46,intero + guadagni interi n=8,0.6099885344631718,3.0,,8.0,,0.6108770716897812,"[20, -481, -28, 106, -47, -69, 15, -512, 28, 27, -18, -433]",5359.0,6000.0
bot->ton,46,intero + guadagni float  n=32,0.8259972969824725,3.0,,32.0,7.0,0.8256049316453322,,,
bot->ton,46,intero + guadagni interi n=32,0.8030294683551076,3.0,,32.0,,0.802321626267553,"[52, -215, 14, 34, -104, -132, -76, -512, 87, 121, 1024, -905]",4046.0,6000.0
bot->ton,46,intero + guadagni float  n=128,0.8721049664330331,3.0,,128.0,32.0,0.8719152674691112,,,
bot->ton,46,intero + guadagni interi n=128,0.8771469180428919,3.0,,128.0,,0.8774350245604038,"[44, -133, 44, -78, -171, 43, 40, -256, 115, 203, 1024, -963]",4606.0,6000.0
bot->ton,47,float non adattato,0.6564359191023516,3.0,,,,,,,
bot->ton,47,intero non adattato,0.5789351448991884,3.0,0.8808489265220831,,,,,,
bot->ton,47,intero + guadagni float  n=8,0.611181784612786,3.0,,8.0,1.0,0.6134971669668053,,,
bot->ton,47,intero + guadagni interi n=8,0.6146827222025435,3.0,,8.0,,0.616573591935584,"[28, -104, 183, 42, 23, 93, 66, -512, 106, 77, 244, -576]",6000.0,6000.0
bot->ton,47,intero + guadagni float  n=32,0.7465877349650659,3.0,,32.0,5.0,0.7491762303980245,,,
bot->ton,47,intero + guadagni interi n=32,0.6517350015173281,3.0,,32.0,,0.6535588177135705,"[20, -182, 153, 108, -202, 25, 21, -424, 125, 91, 840, -362]",6000.0,6000.0
bot->ton,47,intero + guadagni float  n=128,0.845086432731718,3.0,,128.0,28.0,0.8441723504831882,,,
bot->ton,47,intero + guadagni interi n=128,0.8217902724289355,3.0,,128.0,,0.8234594404090182,"[119, -102, -62, 77, -59, -18, -32, -365, 92, 18, 1017, -1573]",69.0,6000.0
bot->ton,48,float non adattato,0.6277662154828214,3.0,,,,,,,
bot->ton,48,intero non adattato,0.5797557726818303,3.0,0.9303033031183219,,,,,,
bot->ton,48,intero + guadagni float  n=8,0.5097995814424152,3.0,,8.0,1.0,0.5096737539327704,,,
bot->ton,48,intero + guadagni interi n=8,0.517298701120508,3.0,,8.0,,0.5164943202516973,"[-56, -122, -92, 26, -249, -98, 321, -106, 24, -84, 602, -7172]",6000.0,6000.0
bot->ton,48,intero + guadagni float  n=32,0.8486652387733926,3.0,,32.0,8.0,0.8510965079613861,,,
bot->ton,48,intero + guadagni interi n=32,0.7407657334850692,3.0,,32.0,,0.7426102866414379,"[17, -147, -162, 27, -30, 84, 35, -128, 36, 140, 717, 547]",95.0,6000.0
bot->ton,48,intero + guadagni float  n=128,0.8703167316850702,3.0,,128.0,22.0,0.8725816979955145,,,
bot->ton,48,intero + guadagni interi n=128,0.862393214679555,3.0,,128.0,,0.8634402760307274,"[70, -176, -181, 48, 64, 50, 61, -135, 89, 247, 1007, -208]",37.0,6000.0
bot->ton,49,float non adattato,0.6239580448079085,3.0,,,,,,,
bot->ton,49,intero non adattato,0.5089885547338289,3.0,0.8967272072516027,,,,,,
bot->ton,49,intero + guadagni float  n=8,0.6693095618287235,3.0,,8.0,1.0,0.6704978451027643,,,
bot->ton,49,intero + guadagni interi n=8,0.8151216741120932,3.0,,8.0,,0.8129869163143164,"[96, -10, -103, -74, -16, 216, 13, 45, 14, 68, 1009, 5]",2317.0,6000.0
bot->ton,49,intero + guadagni float  n=32,0.7819943839271613,3.0,,32.0,7.0,0.7816558147141873,,,
