exp,seed,metodo,bal_acc,ratio,accordo_con_float,budget,normali,bal_val,guadagni_q15,bias,iters_used
bot->ton,44,intero + guadagni interi n=128,0.869294959031181,20.0,,128.0,,0.8662872513458848,"[-3, 4, 50, 241, 14, -2, -87, -72, 119, 139, 1916, 194]",129.0,6000.0
bot->ton,45,float non adattato,0.6324696628229728,20.0,,,,,,,
bot->ton,45,intero non adattato,0.6401298517787175,20.0,0.8094748463583251,,,,,,
bot->ton,45,intero + guadagni float  n=8,0.533951940605029,20.0,,8.0,2.0,0.5350289398303777,,,
bot->ton,45,intero + guadagni interi n=8,0.4850241401961634,20.0,,8.0,,0.48553038497605494,"[91, 28, 256, 100, -114, 143, -99, -117, -304, -35, -703, -7146]",5336.0,6000.0
bot->ton,45,intero + guadagni float  n=32,0.6661303851553804,20.0,,32.0,4.0,0.6693727127622758,,,
bot->ton,45,intero + guadagni interi n=32,0.6618031324070824,20.0,,32.0,,0.665885280508418,"[9, -51, 256, 97, 88, -114, -67, -512, 217, -46, 670, -1232]",4125.0,6000.0
bot->ton,45,intero + guadagni float  n=128,0.8236031678690678,20.0,,128.0,27.0,0.8242143344625692,,,
bot->ton,45,intero + guadagni interi n=128,0.7016128856968027,20.0,,128.0,,0.7045401055439304,"[43, 56, 192, 112, 84, -14, 24, -477, 115, 60, 1225, -487]",205.0,6000.0
bot->ton,46,float non adattato,0.6359418330508001,20.0,,,,,,,
bot->ton,46,intero non adattato,0.6359727872059016,20.0,0.8158479551560582,,,,,,
bot->ton,46,intero + guadagni interi n=8,,20.0,,8.0,,,,,
bot->ton,46,intero + guadagni float  n=32,0.784426631833516,20.0,,32.0,9.0,0.7846657741060956,,,
bot->ton,46,intero + guadagni interi n=32,0.7715613126545245,20.0,,32.0,,0.7710502703838649,"[-23, 171, 62, -55, 61, -53, -117, -320, 98, 27, 1024, -1050]",124.0,6000.0
bot->ton,46,intero + guadagni float  n=128,0.8733110934644832,20.0,,128.0,33.0,0.8743669808371057,,,
bot->ton,46,intero + guadagni interi n=128,0.8596771508741647,20.0,,128.0,,0.8611120249813391,"[15, 186, 114, 6, 53, -113, -42, -70, 128, 75, 1024, -983]",26.0,6000.0
bot->ton,47,float non adattato,0.6229241423719131,20.0,,,,,,,
bot->ton,47,intero non adattato,0.6270033427718062,20.0,0.8237752495936846,,,,,,
bot->ton,47,intero + guadagni interi n=8,,20.0,,8.0,,,,,
bot->ton,47,intero + guadagni float  n=32,0.810762683612929,20.0,,32.0,6.0,0.809718379116583,,,
bot->ton,47,intero + guadagni interi n=32,0.6932319779039037,20.0,,32.0,,0.6939444047449759,"[69, -73, 30, 256, 108, -57, 127, -439, 160, -30, 1782, -1143]",178.0,6000.0
bot->ton,47,intero + guadagni float  n=128,0.8669924935725554,20.0,,128.0,28.0,0.8667291721988681,,,
bot->ton,47,intero + guadagni interi n=128,0.8863844704120271,20.0,,128.0,,0.8867511279890082,"[40, 37, -54, 198, 52, -63, -28, -146, 114, 64, 1718, -1314]",97.0,6000.0
bot->ton,48,float non adattato,0.6189899343032607,20.0,,,,,,,
bot->ton,48,intero non adattato,0.6452945563607235,20.0,0.759575062901873,,,,,,
bot->ton,48,intero + guadagni interi n=8,,20.0,,8.0,,,,,
bot->ton,48,intero + guadagni float  n=32,0.7146267561618573,20.0,,32.0,7.0,0.7159627183390531,,,
bot->ton,48,intero + guadagni interi n=32,0.807335004614463,20.0,,32.0,,0.8080780737850561,"[32, 24, 73, 92, -13, -32, -512, -375, 128, 256, 867, -1161]",5809.0,6000.0
bot->ton,48,intero + guadagni float  n=128,0.8611294352831348,20.0,,128.0,21.0,0.8622330504862195,,,
bot->ton,48,intero + guadagni interi n=128,0.8476977481803043,20.0,,128.0,,0.8505166010448599,"[61, 66, 129, 120, 44, -38, -74, -283, 128, 223, 1024, -520]",2569.0,6000.0
bot->ton,49,float non adattato,0.6448951253391951,20.0,,,,,,,
bot->ton,49,intero non adattato,0.582955740516508,20.0,0.9015082234426159,,,,,,
bot->ton,49,intero + guadagni float  n=8,0.5302536561152426,20.0,,8.0,1.0,0.5285766438970537,,,
bot->ton,49,intero + guadagni interi n=8,0.4960493078423474,20.0,,8.0,,0.49572534326916445,"[-76, -42, -161, -55, 29, 508, 506, 58, -10, 49, 1079, -7375]",6000.0,6000.0
bot->ton,49,intero + guadagni float  n=32,0.6648303193090856,20.0,,32.0,5.0,0.670201685090879,,,
bot->ton,49,intero + guadagni interi n=32,0.787023063449157,20.0,,32.0,,0.7866852357885148,"[-27, 49, -32, -29, 66, 12, 102, -340, -4, -6, 1287, -26]",6006.0,6000.0
bot->ton,49,intero + guadagni float  n=128,0.7893581449185636,20.0,,128.0,22.0,0.7920618878260308,,,
bot->ton,49,intero + guadagni interi n=128,0.7778487389473876,20.0,,128.0,,0.7778376103232361,"[-4, 33, -19, 46, 81, 30, 20, -283, -3, -6, 1401, -56]",926.0,6000.0
bot->ton,50,float non adattato,0.6464260769483927,20.0,,,,,,,
bot->ton,50,intero non adattato,0.6450100983588234,20.0,0.8083802826912051,,,,,,
bot->ton,50,intero + guadagni float  n=8,0.7411057746010283,20.0,,8.0,3.0,0.7391789369100845,,,
bot->ton,50,intero + guadagni interi n=8,0.7854046136045225,20.0,,8.0,,0.783620235138268,"[-53, -44, 9, -74, 26, 1, -4, -227, 68, 37, 1967, 137]",4561.0,6000.0
bot->ton,50,intero + guadagni float  n=32,0.7018317702894759,20.0,,32.0,12.0,0.7015172306093914,,,
bot->ton,50,intero + guadagni interi n=32,0.6736190591419908,20.0,,32.0,,0.671073972220385,"[-92, -167, -158, -164, -26, 22, 96, -512, 18, -42, 1032, -135]",6000.0,6000.0
bot->ton,50,intero + guadagni float  n=128,0.5869424723988218,20.0,,128.0,51.0,0.5871786908916014,,,
bot->ton,50,intero + guadagni interi n=128,0.5552534542222246,20.0,,128.0,,0.5533677478748873,"[-83, -93, 22, -146, 21, 17, 61, -512, 32, -18, 985, -40]",6000.0,6000.0
bot->ton,51,float non adattato,0.5689844611687561,20.0,,,,,,,
bot->ton,51,intero non adattato,0.6269554573002242,20.0,0.7860720327137124,,,,,,
bot->ton,51,intero + guadagni float  n=8,0.6868634181824844,20.0,,8.0,2.0,0.681698393740556,,,
bot->ton,51,intero + guadagni interi n=8,0.6846848508948383,20.0,,8.0,,0.6827268806965978,"[154, 151, -201, -198, 215, 439, -425, -227, 122, 166, 1962, -751]",6000.0,6000.0
bot->ton,51,intero + guadagni float  n=32,0.8427538836980778,20.0,,32.0,11.0,0.8394930690284653,,,
bot->ton,51,intero + guadagni interi n=32,0.8493885805551842,20.0,,32.0,,0.845940358791099,"[52, 232, 122, 64, 160, -19, -753, -229, 256, 256, 1392, 140]",0.0,6000.0
bot->ton,51,intero + guadagni float  n=128,0.8732951722114963,20.0,,128.0,25.0,0.8707945895457693,,,
bot->ton,51,intero + guadagni interi n=128,0.8781924942307953,20.0,,128.0,,0.8745860758913452,"[6, 16, 10, 62, 152, -57, -230, -276, 256, 142, 1518, -399]",0.0,6000.0
bot->unsw,42,float non adattato,0.46731929054707244,20.0,,,,,,,
bot->unsw,42,intero non adattato,0.46272385889689893,20.0,0.913941313214811,,,,,,
bot->unsw,42,intero + guadagni float  n=8,0.5380170563842778,20.0,,8.0,4.0,0.538377102853475,,,
bot->unsw,42,intero + guadagni interi n=8,0.5385672452097986,20.0,,8.0,,0.5389170651501765,"[56, 128, -242, -49, -16, -108, -94, -423, -58, -15, -784, -165]",1769.0,6000.0
bot->unsw,42,intero + guadagni float  n=32,0.48854280882623896,20.0,,32.0,17.0,0.4886166738323128,,,
bot->unsw,42,intero + guadagni interi n=32,0.5290667590682696,20.0,,32.0,,0.529271981531741,"[113, 123, -139, -256, -256, -153, -256, 9, -37, 78, -1397, 23196]",1033.0,6000.0
bot->unsw,42,intero + guadagni float  n=128,0.5183211076563733,20.0,,128.0,61.0,0.5198450371432168,,,
bot->unsw,42,intero + guadagni interi n=128,0.6913965818093415,20.0,,128.0,,0.6915695934091026,"[21, 103, -69, -208, -151, -238, -256, 90, -211, 105, -2048, 800]",8.0,6000.0
bot->unsw,43,float non adattato,0.47414338612025436,20.0,,,,,,,
bot->unsw,43,intero non adattato,0.45765516381144805,20.0,0.9204883709197316,,,,,,
bot->unsw,43,intero + guadagni float  n=8,0.47019325214715657,20.0,,8.0,4.0,0.46797916092834424,,,
bot->unsw,43,intero + guadagni interi n=8,0.464113597530482,20.0,,8.0,,0.46267520591930755,"[87, -8, -169, -46, -60, -4096, -23, -534, -11, 132, 615, 288]",1925.0,6000.0
bot->unsw,43,intero + guadagni float  n=32,0.5018270826406394,20.0,,32.0,20.0,0.4993822208149224,,,
bot->unsw,43,intero + guadagni interi n=32,0.5029487904335349,20.0,,32.0,,0.5006198938170385,"[27, -6, 24, -256, -45, -2048, -398, -924, -256, 214, -2011, 2048]",4.0,6000.0
bot->unsw,43,intero + guadagni float  n=128,0.5164680202970038,20.0,,128.0,74.0,0.5192939395846967,,,
bot->unsw,43,intero + guadagni interi n=128,0.516806277926983,20.0,,128.0,,0.5197129779900211,"[71, 90, -75, -138, -23, -665, -57, -132, -163, 94, -961, 1956]",0.0,6000.0
bot->unsw,44,float non adattato,0.4604617225770799,20.0,,,,,,,
bot->unsw,44,intero non adattato,0.45842327541405126,20.0,0.9101341622909657,,,,,,
bot->unsw,44,intero + guadagni float  n=8,0.37443190536311766,20.0,,8.0,5.0,0.37589689246708313,,,
bot->unsw,44,intero + guadagni interi n=8,0.615683159729467,20.0,,8.0,,0.6166668510045182,"[128, -256, -29, 8, -55, 206, -124, 215, -256, 109, -1542, 2048]",627.0,6000.0
bot->unsw,44,intero + guadagni float  n=32,0.5019803355748185,20.0,,32.0,17.0,0.5028932334898625,,,
bot->unsw,44,intero + guadagni interi n=32,0.7604744310398639,20.0,,32.0,,0.7615240735454698,"[81, 86, 41, 100, -128, 284, -1024, -8, -256, -112, -1244, 1737]",4111.0,6000.0
bot->unsw,44,intero + guadagni float  n=128,0.5045076805216713,20.0,,128.0,73.0,0.5048007235278831,,,
bot->unsw,44,intero + guadagni interi n=128,0.5124459834281538,20.0,,128.0,,0.5124272867044968,"[79, 6, -51, -111, -48, -80, -512, 69, 162, -28, -391, 2048]",0.0,6000.0
bot->unsw,45,float non adattato,0.4609929737585514,20.0,,,,,,,
bot->unsw,45,intero non adattato,0.45543223402861155,20.0,0.9133242520559003,,,,,,
bot->unsw,45,intero + guadagni float  n=8,0.33248398899926634,20.0,,8.0,4.0,0.33319300210755504,,,
bot->unsw,45,intero + guadagni interi n=8,0.39277719094662833,20.0,,8.0,,0.39280163878057983,"[1, 162, -1, -105, 12, -418, -1024, 11, 89, 14, 178, -6180]",0.0,6000.0
bot->unsw,45,intero + guadagni float  n=32,0.6098935107498729,20.0,,32.0,14.0,0.6089877591429635,,,
bot->unsw,45,intero + guadagni interi n=32,0.7709990886454925,20.0,,32.0,,0.7723884980079585,"[-56, 31, 46, 233, -69, -87, -85, 44, -198, 145, -373, 1035]",4563.0,6000.0
bot->unsw,45,intero + guadagni float  n=128,0.6252664139486777,20.0,,128.0,69.0,0.6245988004123367,,,
bot->unsw,45,intero + guadagni interi n=128,0.7794764603441946,20.0,,128.0,,0.7778508726894177,"[-39, -9, 52, 153, -74, -48, -87, -105, -228, 184, -692, 1437]",991.0,6000.0
bot->unsw,46,float non adattato,0.46434544972117764,20.0,,,,,,,
bot->unsw,46,intero non adattato,0.4576898516179572,20.0,0.9216371137061314,,,,,,
bot->unsw,46,intero + guadagni float  n=8,0.4656880865504964,20.0,,8.0,5.0,0.4672696479757744,,,
bot->unsw,46,intero + guadagni interi n=8,0.4542622484745913,20.0,,8.0,,0.45561725056785796,"[339, 249, -256, -42, -71, -442, 279, 465, 251, 256, 160, -1203]",5624.0,6000.0
bot->unsw,46,intero + guadagni float  n=32,0.4792811433988313,20.0,,32.0,15.0,0.4797299737826881,,,
bot->unsw,46,intero + guadagni interi n=32,0.48234879348817916,20.0,,32.0,,0.48212855274922717,"[23, 27, -36, -201, 11, -1024, -257, 389, 136, 256, -613, 599]",2832.0,6000.0
bot->unsw,46,intero + guadagni float  n=128,0.4853230725962505,20.0,,128.0,65.0,0.4873207079701921,,,
bot->unsw,46,intero + guadagni interi n=128,0.49937932254166356,20.0,,128.0,,0.5012305274450722,"[27, 21, 11, 38, -68, -512, -291, 143, -71, 0, -114, 722]",0.0,6000.0
bot->unsw,47,float non adattato,0.4687845310442219,20.0,,,,,,,
bot->unsw,47,intero non adattato,0.45418725291942214,20.0,0.9268763122251846,,,,,,
bot->unsw,47,intero + guadagni float  n=8,0.5097093164191747,20.0,,8.0,1.0,0.5088967475517996,,,
bot->unsw,47,intero + guadagni interi n=8,0.5019906544017055,20.0,,8.0,,0.4995669050711393,"[-128, 41, 256, 0, -123, 77, -342, -350, 693, -61, 347, -405]",5085.0,6000.0
bot->unsw,47,intero + guadagni float  n=32,0.6155687056144603,20.0,,32.0,17.0,0.6189552209535493,,,
bot->unsw,47,intero + guadagni interi n=32,0.6666252788878712,20.0,,32.0,,0.6643781061013484,"[-45, 256, 61, -183, 93, 303, -189, -512, 280, -55, -967, 2828]",20.0,6000.0
bot->unsw,47,intero + guadagni float  n=128,0.49339289966416583,20.0,,128.0,70.0,0.49422751053476155,,,
bot->unsw,47,intero + guadagni interi n=128,0.6586752445039996,20.0,,128.0,,0.663569517259176,"[61, 110, -60, -175, 24, -12, -206, 82, -2, 101, -885, 898]",-1.0,6000.0
bot->unsw,48,float non adattato,0.45922300637646885,20.0,,,,,,,
bot->unsw,48,intero non adattato,0.4536785320193706,20.0,0.9124898611806437,,,,,,
bot->unsw,48,intero + guadagni float  n=8,0.3948859828350041,20.0,,8.0,4.0,0.39023048400585514,,,
bot->unsw,48,intero + guadagni interi n=8,0.3895624504436488,20.0,,8.0,,0.3843986017086213,"[45, -106, -1, 53, -9, -115, -247, -512, 581, 256, 685, -4227]",256.0,6000.0
bot->unsw,48,intero + guadagni float  n=32,0.4644169353973802,20.0,,32.0,15.0,0.46504285637674236,,,
bot->unsw,48,intero + guadagni interi n=32,0.46837229533492664,20.0,,32.0,,0.46889582380880496,"[-128, -12, 205, 95, -13, -53, -512, -216, -81, 197, 793, 1047]",0.0,6000.0
bot->unsw,48,intero + guadagni float  n=128,0.5137430889480682,20.0,,128.0,64.0,0.514412887669367,,,
bot->unsw,48,intero + guadagni interi n=128,0.5224076549701664,20.0,,128.0,,0.5221841581667193,"[33, -18, 82, -42, -128, -37, -512, -27, -184, 32, -192, 1563]",157.0,6000.0
bot->unsw,49,float non adattato,0.4598239595264359,20.0,,,,,,,
bot->unsw,49,intero non adattato,0.5603019096692703,20.0,0.8242695198953712,,,,,,
bot->unsw,49,intero + guadagni float  n=8,0.5386549445599013,20.0,,8.0,4.0,0.5362186381647434,,,
bot->unsw,49,intero + guadagni interi n=8,0.3956527293472309,20.0,,8.0,,0.3955044597836328,"[-256, 50, -256, -13, -256, -54, -174, -224, 1024, 64, 107, 272]",2411.0,6000.0
bot->unsw,49,intero + guadagni float  n=32,0.6709595811900293,20.0,,32.0,15.0,0.6658841589200257,,,
bot->unsw,49,intero + guadagni interi n=32,0.7791990555799462,20.0,,32.0,,0.7765192901020599,"[-92, 21, -96, 23, -256, -60, -204, 5, -256, 172, -2048, 1818]",299.0,6000.0
bot->unsw,49,intero + guadagni float  n=128,0.6832559988631286,20.0,,128.0,63.0,0.6771646056590425,,,
bot->unsw,49,intero + guadagni interi n=128,0.692928987181229,20.0,,128.0,,0.6881439701214802,"[-43, 147, -30, -68, -256, -85, -249, 162, -256, 103, -2048, 1487]",1120.0,6000.0
bot->unsw,50,float non adattato,0.46380320402330094,20.0,,,,,,,
bot->unsw,50,intero non adattato,0.4563563475650571,20.0,0.9194521738792967,,,,,,
bot->unsw,50,intero + guadagni float  n=8,0.4833485808286204,20.0,,8.0,5.0,0.4870819885852318,,,
bot->unsw,50,intero + guadagni interi n=8,0.4854655412231615,20.0,,8.0,,0.48953847287405367,"[-68, 202, -178, -212, -13, -394, -491, 51, 53, 256, -283, 446]",0.0,6000.0
bot->unsw,50,intero + guadagni float  n=32,0.48587468343197304,20.0,,32.0,18.0,0.488380711550738,,,
bot->unsw,50,intero + guadagni interi n=32,0.6597542274049981,20.0,,32.0,,0.6594772334747832,"[-95, 56, -32, -53, -256, -312, -253, -129, -77, 97, -879, 1583]",16.0,6000.0
bot->unsw,50,intero + guadagni float  n=128,0.6036998661421789,20.0,,128.0,68.0,0.604285919272459,,,
bot->unsw,50,intero + guadagni interi n=128,0.5229156354657369,20.0,,128.0,,0.5192511528566278,"[-40, 21, 127, 126, -46, 48, 38, -173, -16, -31, -119, 184]",6003.0,6000.0
bot->unsw,51,float non adattato,0.4732922841416116,20.0,,,,,,,
bot->unsw,51,intero non adattato,0.4597055291199783,20.0,0.9258051871946227,,,,,,
bot->unsw,51,intero + guadagni float  n=8,0.7191486051218574,20.0,,8.0,5.0,0.7181361941870055,,,
bot->unsw,51,intero + guadagni interi n=8,0.7198296033742639,20.0,,8.0,,0.7195558141372351,"[42, 153, 248, 77, -89, 708, 2023, 477, -203, 256, -1806, 1547]",5700.0,6000.0
bot->unsw,51,intero + guadagni float  n=32,0.48365205915927656,20.0,,32.0,15.0,0.48368447172678597,,,
bot->unsw,51,intero + guadagni interi n=32,0.5027374387220029,20.0,,32.0,,0.5045149092440192,"[85, 109, 72, 194, -256, 352, 202, 396, 68, 256, -1380, 1113]",5710.0,6000.0
bot->unsw,51,intero + guadagni float  n=128,0.4956233174618888,20.0,,128.0,48.0,0.49534804383706743,,,
bot->unsw,51,intero + guadagni interi n=128,0.6603316058573394,20.0,,128.0,,0.6590138363646529,"[-11, 29, -9, 75, -181, -10, -18, 84, 127, 256, -1446, 1230]",3556.0,6000.0
